Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_03,12.1,44.0,7.7,15.841,36.031,8.223
20180923_04,11.3,47.0,9.7,15.845,36.308,7.677
20180923_05,10.0,49.0,8.0,15.92,35.918,7.161
20180923_06,10.2,49.0,5.8,15.014,38.981,6.269
20180923_07,9.5,50.0,5.6,12.246,47.004,4.785
20180923_08,9.0,50.0,5.3,11.585,49.393,5.177
20180923_09,8.9,51.0,5.1,9.52,56.564,3.497
20180923_10,8.5,52.0,4.5,10.332,52.811,4.586
20180923_11,7.9,54.0,3.3,9.53,55.536,4.325
20180923_12,7.9,55.0,5.1,9.159,56.76,3.893
20180923_13,7.4,58.0,4.3,8.647,58.677,3.64
20180923_14,7.0,59.0,4.8,7.205,63.884,2.337
20180923_15,6.6,61.0,3.5,8.199,58.428,3.834
20180923_16,6.5,61.0,5.1,7.951,59.654,3.685
20180923_17,6.2,63.0,4.2,7.573,60.444,3.607
20180923_18,6.6,61.0,4.6,7.575,60.31,4.053
20180923_19,6.1,63.0,6.2,7.619,59.893,4.376
20180923_20,6.3,63.0,5.5,8.799,58.284,3.632
20180923_21,7.7,59.0,3.3,11.817,47.886,3.181
20180923_22,9.6,55.0,2.3,14.031,40.356,3.735
20180923_23,12.1,46.0,1.4,15.315,35.323,3.693
20180923_24,12.1,54.0,2.0,16.189,32.085,2.799
20180923_25,13.4,46.0,2.5,17.038,30.084,2.309
20180923_26,14.7,41.0,1.4,17.829,28.79,1.732
20180923_27,15.2,40.0,2.7,18.615,25.653,2.424
20180923_28,15.8,37.0,3.6,19.133,22.411,3.387
20180923_29,15.9,34.0,2.5,18.936,23.481,2.988
20180923_30,12.3,48.0,3.4,15.921,40.142,4.099
20180923_31,10.6,52.0,3.4,10.537,59.372,1.125
20180923_32,10.3,51.0,3.1,9.745,59.274,1.227
20180923_33,10.0,52.0,3.6,9.492,57.595,1.179
20180923_34,9.8,54.0,2.8,10.143,54.689,0.881
20180923_35,9.5,55.0,3.1,8.995,58.574,0.761
20180923_36,8.9,58.0,3.1,8.68,59.559,0.93
20180924_00,12.1,54.0,2.0,21.501,38.591,0.944
20180924_01,13.4,46.0,2.5,17.048,32.112,2.301
20180924_02,14.7,41.0,1.4,17.646,31.261,2.531
20180924_03,15.2,40.0,2.7,18.052,30.713,2.58
20180924_04,15.8,37.0,3.6,18.392,30.068,2.749
20180924_05,15.9,34.0,2.5,18.428,30.185,2.991
20180924_06,12.3,48.0,3.4,16.582,40.815,4.18
20180924_07,10.6,52.0,3.4,11.065,62.133,1.328
20180924_08,10.3,51.0,3.1,10.156,65.727,0.861
20180924_09,10.0,52.0,3.6,9.734,66.307,0.979
20180924_10,9.8,54.0,2.8,9.46,65.329,0.806
20180924_11,9.5,55.0,3.1,9.02,65.541,0.93
20180924_12,8.9,58.0,3.1,8.688,65.177,1.234
20180924_13,8.5,59.0,3.2,8.261,65.018,1.294
20180924_14,8.6,59.0,2.4,8.027,64.25,0.968
20180924_15,8.1,62.0,2.3,7.561,64.503,1.434
20180924_16,7.5,67.0,3.9,7.313,64.238,1.126
20180924_17,7.1,69.0,2.3,7.111,63.942,1.168
20180924_18,5.8,76.0,3.8,7.168,62.385,1.209
20180924_19,6.7,72.0,3.1,7.247,62.105,0.968
20180924_20,8.3,70.0,3.1,9.334,58.823,1.016
20180924_21,10.2,64.0,2.6,13.341,45.052,2.044
20180924_22,11.5,62.0,2.0,14.496,44.062,3.478
20180924_23,12.2,63.0,3.1,16.025,41.219,4.727
20180924_24,13.2,52.0,2.3,16.759,40.212,5.874
20180924_25,13.8,51.0,3.0,16.75,42.056,5.123
20180924_26,13.1,49.0,3.4,16.607,43.515,5.273
20180924_27,12.7,57.0,1.8,14.936,46.922,3.635
20180924_28,11.4,66.0,1.8,14.769,51.665,3.731
20180924_29,11.3,68.0,1.3,14.725,52.433,3.155
20180924_30,10.5,68.0,4.0,14.47,56.43,2.506
20180924_31,9.7,71.0,2.8,10.254,69.784,1.511
20180924_32,9.4,77.0,3.3,9.519,71.092,1.715
20180924_33,9.3,80.0,2.4,9.255,71.814,1.664
20180924_34,9.1,83.0,2.8,9.32,71.477,2.01
20180924_35,8.7,84.0,1.5,9.041,72.402,2.072
20180924_36,8.6,85.0,1.0,9.652,70.521,1.631
20180925_00,13.2,52.0,2.3,20.337,48.253,3.528
20180925_01,13.8,51.0,3.0,16.263,47.601,5.819
20180925_02,13.1,49.0,3.4,16.65,49.123,4.754
20180925_03,12.7,57.0,1.8,16.568,52.303,4.589
20180925_04,11.4,66.0,1.8,15.856,57.164,4.626
20180925_05,11.3,68.0,1.3,15.664,59.778,4.835
20180925_06,10.5,68.0,4.0,14.988,63.951,3.872
20180925_07,9.7,71.0,2.8,12.588,75.314,1.983
20180925_08,9.4,77.0,3.3,11.374,79.212,1.82
20180925_09,9.3,80.0,2.4,10.31,81.088,1.027
20180925_10,9.1,83.0,2.8,10.14,80.098,1.341
20180925_11,8.7,84.0,1.5,9.797,79.194,0.922
20180925_12,8.6,85.0,1.0,9.374,78.97,1.067
20180925_13,8.2,85.0,1.8,8.972,78.998,1.534
20180925_14,8.5,81.0,1.1,8.87,78.087,1.71
20180925_15,7.2,89.0,2.3,8.773,77.809,1.919
20180925_16,7.0,86.0,1.8,8.675,75.568,1.703
20180925_17,6.2,89.0,2.1,8.195,77.115,1.415
20180925_18,7.5,85.0,1.6,8.071,77.694,0.743
20180925_19,7.6,84.0,1.1,8.02,78.102,0.759
20180925_20,7.9,81.0,0.5,9.971,80.705,0.796
20180925_21,9.7,74.0,1.3,13.487,66.754,1.623
20180925_22,11.0,71.0,1.2,14.609,64.046,2.37
20180925_23,12.4,66.0,1.2,15.99,57.378,2.897
20180925_24,12.9,58.0,2.5,16.938,52.248,3.664
20180925_25,14.1,54.0,2.7,17.147,52.705,4.438
20180925_26,14.9,51.0,1.1,17.331,53.272,4.427
20180925_27,15.3,51.0,2.3,17.075,55.017,4.322
20180925_28,,,,16.982,54.766,4.153
20180925_29,13.6,58.0,2.9,16.839,56.631,4.207
20180925_30,12.4,62.0,2.4,16.187,60.851,3.962
20180925_31,10.7,73.0,2.9,11.804,81.253,1.882
20180925_32,10.0,79.0,3.8,10.698,83.956,0.908
20180925_33,9.5,82.0,3.0,10.212,84.97,0.852
20180925_34,9.1,88.0,3.3,9.863,86.369,1.423
20180925_35,8.6,92.0,3.6,9.617,86.724,1.394
20180925_36,8.4,93.0,1.5,9.432,86.091,0.905
20180926_00,12.9,58.0,2.5,20.609,50.161,2.917
20180926_01,14.1,54.0,2.7,16.646,50.633,3.042
20180926_02,14.9,51.0,1.1,17.169,50.433,3.835
20180926_03,15.3,51.0,2.3,17.186,53.443,4.287
20180926_04,,,,16.328,59.727,3.958
20180926_05,13.6,58.0,2.9,16.407,59.684,3.115
20180926_06,12.4,62.0,2.4,16.021,61.644,4.007
20180926_07,10.7,73.0,2.9,11.693,81.302,1.906
20180926_08,10.0,79.0,3.8,10.732,83.922,0.92
20180926_09,9.5,82.0,3.0,10.48,83.205,0.893
20180926_10,9.1,88.0,3.3,10.204,82.552,0.884
20180926_11,8.6,92.0,3.6,9.848,82.448,0.74
20180926_12,8.4,93.0,1.5,9.677,81.705,1.338
20180926_13,8.9,90.0,2.7,9.52,81.622,0.947
20180926_14,8.6,90.0,2.9,9.334,81.681,0.863
20180926_15,8.0,91.0,2.5,9.031,82.719,1.474
20180926_16,7.4,94.0,2.6,8.849,83.461,1.525
20180926_17,7.5,95.0,3.4,8.856,83.109,1.563
20180926_18,7.9,95.0,2.3,8.67,83.503,1.396
20180926_19,7.8,95.0,3.2,8.662,83.738,1.411
20180926_20,8.3,96.0,2.2,10.613,86.175,1.572
20180926_21,8.2,96.0,3.3,12.309,78.489,1.894
20180926_22,8.4,96.0,2.2,13.286,73.931,3.204
20180926_23,8.8,95.0,3.1,14.249,71.372,4.006
20180926_24,8.9,95.0,3.2,14.073,73.169,4.31
20180926_25,8.9,95.0,2.7,12.869,78.909,4.063
20180926_26,8.7,96.0,3.8,13.748,75.019,5.246
20180926_27,8.9,97.0,2.8,14.167,73.942,5.577
20180926_28,8.8,97.0,2.5,13.304,78.524,5.296
20180926_29,8.9,97.0,4.1,12.874,81.579,5.124
20180926_30,8.9,98.0,5.5,12.218,85.665,3.155
20180926_31,9.1,98.0,5.0,11.852,89.238,2.689
20180926_32,9.3,98.0,2.8,11.43,94.808,2.303
20180926_33,9.4,98.0,6.9,11.56,98.127,3.019
20180926_34,9.4,98.0,3.7,11.22,96.801,2.944
20180926_35,7.6,98.0,4.4,11.038,94.941,1.627
20180926_36,6.6,96.0,4.3,10.106,97.177,0.836
20180927_00,8.9,95.0,3.2,15.633,70.767,1.941
20180927_01,8.9,95.0,2.7,13.312,77.993,4.401
20180927_02,8.7,96.0,3.8,13.161,81.105,4.185
20180927_03,8.9,97.0,2.8,13.024,84.378,4.104
20180927_04,8.8,97.0,2.5,12.876,86.158,3.457
20180927_05,8.9,97.0,4.1,12.983,86.459,3.561
20180927_06,8.9,98.0,5.5,12.76,88.666,3.447
20180927_07,9.1,98.0,5.0,12.306,93.155,2.84
20180927_08,9.3,98.0,2.8,12.202,95.158,3.1
20180927_09,9.4,98.0,6.9,11.985,98.427,3.693
20180927_10,9.4,98.0,3.7,12.036,97.356,1.842
20180927_11,7.6,98.0,4.4,11.821,95.103,0.594
20180927_12,6.6,96.0,4.3,9.576,91.803,0.769
20180927_13,6.4,92.0,4.7,9.989,79.677,1.717
20180927_14,6.3,91.0,3.6,8.594,78.632,1.304
20180927_15,6.4,86.0,4.9,8.107,77.804,0.848
20180927_16,5.7,90.0,3.9,7.415,75.567,1.394
20180927_17,5.4,86.0,3.4,6.615,74.68,1.647
20180927_18,5.5,76.0,4.0,6.383,70.665,2.719
20180927_19,5.7,75.0,4.1,7.582,63.735,4.031
20180927_20,6.1,70.0,1.9,8.556,60.912,3.708
20180927_21,8.2,60.0,1.6,11.648,52.811,3.166
20180927_22,8.0,73.0,4.1,13.103,47.413,2.453
20180927_23,9.4,68.0,4.3,14.575,40.445,2.105
20180927_24,11.2,67.0,3.9,15.599,36.312,2.847
20180927_25,13.1,56.0,4.4,17.167,28.625,3.058
20180927_26,14.6,50.0,2.2,18.376,26.502,6.838
20180927_27,11.3,76.0,3.7,19.093,24.422,6.857
20180927_28,10.7,86.0,3.0,19.24,25.808,7.571
20180927_29,11.3,68.0,4.4,15.951,45.001,4.252
20180927_30,8.8,69.0,4.9,15.111,47.141,4.878
20180927_31,6.5,69.0,6.0,11.725,56.266,6.496
20180927_32,6.5,64.0,6.7,11.668,54.33,6.399
20180927_33,6.5,58.0,5.2,10.312,53.775,9.295
20180927_34,5.8,60.0,6.2,9.244,54.532,7.645
20180927_35,6.0,55.0,4.4,8.687,55.075,7.674
20180927_36,5.0,67.0,3.3,8.125,55.796,5.663
20180928_00,11.2,67.0,3.9,19.399,52.173,3.506
20180928_01,13.1,56.0,4.4,17.809,39.917,5.263
20180928_02,14.6,50.0,2.2,18.307,37.269,5.897
20180928_03,11.3,76.0,3.7,17.193,58.012,7.329
20180928_04,10.7,86.0,3.0,17.314,56.679,7.846
20180928_05,11.3,68.0,4.4,14.382,51.293,7.33
20180928_06,8.8,69.0,4.9,14.248,49.634,8.796
20180928_07,6.5,69.0,6.0,13.617,37.105,9.433
20180928_08,6.5,64.0,6.7,11.678,43.243,6.474
20180928_09,6.5,58.0,5.2,9.562,50.258,4.471
20180928_10,5.8,60.0,6.2,9.021,50.284,4.305
20180928_11,6.0,55.0,4.4,8.888,50.37,4.567
20180928_12,5.0,67.0,3.3,6.121,60.538,2.768
20180928_13,5.8,58.0,2.1,5.586,59.556,1.602
20180928_14,6.2,57.0,1.2,8.8,44.629,4.691
20180928_15,5.1,61.0,2.8,7.134,50.612,5.04
20180928_16,5.9,57.0,1.5,6.341,66.013,4.792
20180928_17,3.9,74.0,4.3,6.913,63.385,6.861
20180928_18,3.1,84.0,6.6,7.028,66.62,7.628
20180928_19,2.8,83.0,4.3,7.365,64.683,5.691
20180928_20,2.8,75.0,8.5,7.203,66.727,3.081
20180928_21,3.2,61.0,9.4,7.696,63.773,3.622
20180928_22,4.2,61.0,2.8,10.699,46.88,4.549
20180928_23,6.5,54.0,4.5,12.04,35.861,5.29
20180928_24,7.6,50.0,3.3,13.15,33.201,4.006
20180928_25,7.1,43.0,7.5,14.049,30.096,4.246
20180928_26,7.6,42.0,7.4,13.097,31.034,4.608
20180928_27,7.7,41.0,6.4,14.277,27.846,5.409
20180928_28,7.7,39.0,7.2,14.491,27.141,5.62
20180928_29,7.0,39.0,6.5,14.241,28.143,5.493
20180928_30,7.8,37.0,7.5,12.72,32.074,5.468
20180928_31,6.0,43.0,4.8,10.228,35.493,5.117
20180928_32,5.4,48.0,7.5,9.017,41.163,5.112
20180928_33,5.0,51.0,5.6,7.897,42.762,4.521
20180928_34,5.2,50.0,4.6,7.207,42.454,4.431
20180928_35,5.1,50.0,5.0,6.543,43.435,4.046
20180928_36,4.8,55.0,5.3,5.524,46.727,3.066
20180929_00,7.6,50.0,3.3,15.097,42.263,4.219
20180929_01,7.1,43.0,7.5,12.274,32.694,6.028
20180929_02,7.6,42.0,7.4,12.963,30.337,6.304
20180929_03,7.7,41.0,6.4,12.829,29.927,7.234
20180929_04,7.7,39.0,7.2,12.722,29.375,6.895
20180929_05,7.0,39.0,6.5,12.196,30.607,6.865
20180929_06,7.8,37.0,7.5,11.029,33.666,6.245
20180929_07,6.0,43.0,4.8,8.832,37.717,4.311
20180929_08,5.4,48.0,7.5,8.206,41.15,4.611
20180929_09,5.0,51.0,5.6,7.352,44.483,4.047
20180929_10,5.2,50.0,4.6,7.487,43.949,4.777
20180929_11,5.1,50.0,5.0,7.386,44.27,4.888
20180929_12,4.8,55.0,5.3,6.641,46.851,4.225
20180929_13,4.7,56.0,5.1,4.53,54.374,2.883
20180929_14,4.2,59.0,6.1,4.646,54.604,3.178
20180929_15,4.5,59.0,3.7,3.841,58.865,2.919
20180929_16,3.4,65.0,3.5,3.772,61.02,2.335
20180929_17,4.0,64.0,5.4,3.974,62.325,1.742
20180929_18,4.0,66.0,2.9,2.456,69.97,1.0
20180929_19,4.2,71.0,6.7,2.373,70.261,1.653
20180929_20,4.3,72.0,4.5,4.182,70.026,1.621
20180929_21,4.6,70.0,3.6,8.945,50.789,4.165
20180929_22,4.9,63.0,3.8,10.365,47.279,7.146
20180929_23,6.0,61.0,4.7,10.838,44.168,8.184
20180929_24,6.7,61.0,5.8,11.338,41.258,8.785
20180929_25,6.6,71.0,7.6,11.643,38.648,9.399
20180929_26,8.7,55.0,10.0,12.576,34.02,8.369
20180929_27,7.9,65.0,3.3,12.101,34.193,9.254
20180929_28,8.1,57.0,12.3,11.753,35.084,8.88
20180929_29,5.7,73.0,8.0,11.072,41.962,9.249
20180929_30,3.9,91.0,5.1,10.242,52.301,9.103
20180929_31,5.1,83.0,7.9,10.177,51.906,9.037
20180929_32,5.7,79.0,10.9,11.224,51.136,10.21
20180929_33,5.9,74.0,8.9,11.592,51.786,8.508
20180929_34,6.5,69.0,7.7,10.693,54.767,5.779
20180929_35,7.0,68.0,6.8,10.896,52.84,6.803
20180929_36,7.2,68.0,6.5,10.507,54.076,7.468
20180930_00,6.7,61.0,5.8,15.666,47.869,7.057
20180930_01,6.6,71.0,7.6,13.22,40.514,8.967
20180930_02,8.7,55.0,10.0,13.541,40.774,10.614
20180930_03,7.9,65.0,3.3,13.313,39.972,10.296
20180930_04,8.1,57.0,12.3,12.811,36.786,10.745
20180930_05,5.7,73.0,8.0,12.582,42.976,10.48
20180930_06,3.9,91.0,5.1,11.255,52.335,8.113
20180930_07,5.1,83.0,7.9,10.474,64.343,6.38
20180930_08,5.7,79.0,10.9,10.389,59.325,7.748
20180930_09,5.9,74.0,8.9,10.358,58.835,8.043
20180930_10,6.5,69.0,7.7,10.141,60.91,7.125
20180930_11,7.0,68.0,6.8,10.381,59.389,8.325
20180930_12,7.2,68.0,6.5,10.216,60.461,6.943
20180930_13,7.1,69.0,8.8,10.31,60.539,7.38
20180930_14,7.0,67.0,8.2,10.046,61.324,7.554
20180930_15,7.0,66.0,7.7,9.8,62.559,9.018
20180930_16,6.9,67.0,8.5,9.288,63.728,9.119
20180930_17,6.8,67.0,9.0,9.275,63.028,9.717
20180930_18,6.6,67.0,9.8,9.07,62.92,8.028
20180930_19,6.5,67.0,7.9,7.691,68.69,4.841
20180930_20,7.2,65.0,5.0,8.679,66.07,5.305
20180930_21,7.7,61.0,7.0,11.602,51.637,8.681
20180930_22,9.2,56.0,5.1,12.971,45.397,9.23
20180930_23,11.3,51.0,7.5,14.217,42.478,9.335
20180930_24,,,,15.276,40.019,8.961
20180930_25,14.0,38.0,8.6,16.232,36.753,8.532
20180930_26,14.6,37.0,6.2,16.684,34.321,8.932
20180930_27,14.7,36.0,5.6,17.096,33.411,8.141
20180930_28,14.9,36.0,6.1,17.097,33.949,7.756
20180930_29,14.4,36.0,7.7,16.595,36.087,6.844
20180930_30,13.3,38.0,2.4,15.317,39.602,5.388
20180930_31,11.7,39.0,7.4,11.718,50.469,3.645
20180930_32,11.1,43.0,10.1,11.23,52.651,4.192
20180930_33,10.4,46.0,5.2,11.445,50.852,5.062
20180930_34,9.8,50.0,6.2,11.205,51.815,5.565
20180930_35,9.4,50.0,5.4,10.892,52.642,5.58
20180930_36,9.0,53.0,4.7,10.514,52.535,5.261
20181001_00,,,,20.336,42.482,5.039
20181001_01,14.0,38.0,8.6,18.398,33.123,7.526
20181001_02,14.6,37.0,6.2,19.082,30.366,8.097
20181001_03,14.7,36.0,5.6,18.743,31.415,8.689
20181001_04,14.9,36.0,6.1,18.285,31.978,8.708
20181001_05,14.4,36.0,7.7,17.702,32.983,8.342
20181001_06,13.3,38.0,2.4,16.703,35.586,6.745
20181001_07,11.7,39.0,7.4,14.812,40.652,5.967
20181001_08,11.1,43.0,10.1,14.027,43.525,5.613
20181001_09,10.4,46.0,5.2,13.657,44.681,5.999
20181001_10,9.8,50.0,6.2,13.095,46.517,5.658
20181001_11,9.4,50.0,5.4,12.469,48.018,5.068
20181001_12,9.0,53.0,4.7,11.9,49.273,4.7
20181001_13,8.8,53.0,5.2,11.209,51.269,4.33
20181001_14,8.4,53.0,5.3,9.877,56.203,2.97
20181001_15,7.7,56.0,5.9,9.622,56.592,3.077
20181001_16,7.6,56.0,5.8,9.467,56.71,3.202
20181001_17,7.5,56.0,6.1,9.025,58.805,2.987
20181001_18,7.3,58.0,6.3,8.997,58.57,3.362
20181001_19,7.0,59.0,5.6,9.13,57.367,3.984
20181001_20,7.2,58.0,5.0,9.728,56.864,3.718
20181001_21,8.0,56.0,4.6,12.495,48.657,2.698
20181001_22,9.4,53.0,3.5,14.575,43.335,2.788
20181001_23,11.3,50.0,3.4,16.683,36.058,4.667
20181001_24,,,,17.82,31.573,5.586
20181001_25,15.0,36.0,4.2,18.562,30.146,5.152
20181001_26,16.1,34.0,3.1,19.241,27.759,5.299
20181001_27,16.6,33.0,4.6,19.555,26.715,5.076
20181001_28,17.0,32.0,2.9,19.619,27.516,4.496
20181001_29,16.8,31.0,3.2,19.441,27.861,4.327
20181001_30,14.9,34.0,4.2,18.082,33.167,3.075
20181001_31,13.0,35.0,5.0,13.454,42.597,3.084
20181001_32,12.3,36.0,7.1,13.108,43.782,3.741
20181001_33,12.1,35.0,4.4,11.904,46.805,3.399
20181001_34,11.5,36.0,4.0,13.447,40.421,4.448
20181001_35,10.8,40.0,3.1,13.161,41.399,4.681
20181001_36,10.2,41.0,4.2,12.569,42.532,4.61
20181002_00,,,,20.854,39.436,2.602
20181002_01,15.0,36.0,4.2,19.089,26.892,3.56
20181002_02,16.1,34.0,3.1,20.239,25.279,3.864
20181002_03,16.6,33.0,4.6,20.662,24.333,4.955
20181002_04,17.0,32.0,2.9,20.648,25.071,5.132
20181002_05,16.8,31.0,3.2,20.206,26.252,4.831
20181002_06,14.9,34.0,4.2,18.794,29.035,3.999
20181002_07,13.0,35.0,5.0,16.195,31.901,4.69
20181002_08,12.3,36.0,7.1,14.535,34.329,4.231
20181002_09,12.1,35.0,4.4,14.171,35.237,4.509
20181002_10,11.5,36.0,4.0,14.238,34.837,4.948
20181002_11,10.8,40.0,3.1,13.812,35.845,5.099
20181002_12,10.2,41.0,4.2,13.376,36.215,4.956
20181002_13,9.9,41.0,5.6,12.647,37.293,4.559
20181002_14,9.5,41.0,4.7,12.031,38.19,4.395
20181002_15,9.4,41.0,5.5,10.979,40.232,4.051
20181002_16,9.2,41.0,5.2,10.61,40.77,3.968
20181002_17,9.2,41.0,5.3,10.087,42.083,3.783
20181002_18,8.5,42.0,4.6,9.865,42.9,3.58
20181002_19,8.5,41.0,4.8,9.271,44.707,3.237
20181002_20,8.9,41.0,4.7,9.842,45.19,2.756
20181002_21,9.6,41.0,4.2,13.404,36.146,2.115
20181002_22,10.2,41.0,3.7,15.854,30.26,1.713
20181002_23,12.4,42.0,1.7,17.233,27.156,1.196
20181002_24,14.4,45.0,1.3,18.369,24.629,0.985
20181002_25,15.4,35.0,1.0,19.313,22.679,1.107
20181002_26,16.2,34.0,1.4,19.946,21.766,2.082
20181002_27,16.8,29.0,3.4,20.165,22.13,2.492
20181002_28,17.9,25.0,3.0,20.195,22.806,2.466
20181002_29,17.5,25.0,2.1,20.005,23.33,2.508
20181002_30,16.1,32.0,3.2,18.478,33.39,1.24
20181002_31,13.4,32.0,3.7,13.622,34.876,1.175
20181002_32,12.8,38.0,3.4,12.098,44.819,1.664
20181002_33,12.4,41.0,3.3,11.612,43.89,1.085
20181002_34,12.4,37.0,2.3,11.291,43.459,1.08
20181002_35,11.9,38.0,1.7,10.826,44.112,1.099
20181002_36,11.8,40.0,2.6,10.502,43.903,1.129
20181003_00,14.4,45.0,1.3,21.851,35.303,0.93
20181003_01,15.4,35.0,1.0,18.584,24.384,2.476
20181003_02,16.2,34.0,1.4,19.178,21.822,2.56
20181003_03,16.8,29.0,3.4,19.508,20.094,2.119
20181003_04,17.9,25.0,3.0,19.921,20.619,2.096
20181003_05,17.5,25.0,2.1,19.879,20.758,1.936
20181003_06,16.1,32.0,3.2,18.239,31.254,1.224
20181003_07,13.4,32.0,3.7,12.892,37.899,1.943
20181003_08,12.8,38.0,3.4,11.637,47.302,1.419
20181003_09,12.4,41.0,3.3,11.163,47.09,1.048
20181003_10,12.4,37.0,2.3,10.717,47.439,0.87
20181003_11,11.9,38.0,1.7,10.422,48.319,0.816
20181003_12,11.8,40.0,2.6,10.036,49.414,0.871
20181003_13,11.7,40.0,2.4,9.615,50.68,0.892
20181003_14,11.4,40.0,2.4,9.299,51.418,0.964
20181003_15,11.4,40.0,1.4,8.833,52.66,1.078
20181003_16,11.4,40.0,2.0,8.528,53.626,0.847
20181003_17,10.5,44.0,2.9,8.295,54.036,1.235
20181003_18,9.9,46.0,3.2,8.261,53.246,2.21
20181003_19,8.2,53.0,3.0,7.904,53.072,2.232
20181003_20,8.6,56.0,2.0,9.013,51.108,1.596
20181003_21,12.8,44.0,2.0,14.279,37.489,0.789
20181003_22,13.8,40.0,1.2,15.607,35.68,1.627
20181003_23,15.7,37.0,1.3,16.783,33.553,1.616
20181003_24,15.6,37.0,1.5,18.097,31.288,2.585
20181003_25,16.4,38.0,1.9,19.76,29.167,3.727
20181003_26,17.0,33.0,2.3,20.026,30.72,4.864
20181003_27,17.3,33.0,2.0,19.865,32.73,4.573
20181003_28,16.3,37.0,2.5,19.287,35.984,4.871
20181003_29,15.3,44.0,2.5,18.411,41.252,4.469
20181003_30,13.5,52.0,4.4,17.11,46.013,3.506
20181003_31,11.9,62.0,2.3,12.927,57.313,1.628
20181003_32,11.6,68.0,3.0,12.533,54.568,1.231
20181003_33,11.5,70.0,2.9,11.968,55.982,0.977
20181003_34,11.5,71.0,2.1,11.648,56.545,1.177
20181003_35,11.0,77.0,3.8,10.998,69.17,1.537
20181003_36,10.1,86.0,2.3,10.277,78.131,1.375
20181004_00,15.6,37.0,1.5,21.826,40.297,3.022
20181004_01,16.4,38.0,1.9,18.209,35.883,4.092
20181004_02,17.0,33.0,2.3,19.166,34.704,3.59
20181004_03,17.3,33.0,2.0,19.863,34.033,3.571
20181004_04,16.3,37.0,2.5,19.526,38.223,4.651
20181004_05,15.3,44.0,2.5,18.675,43.238,4.887
20181004_06,13.5,52.0,4.4,17.02,53.461,3.912
20181004_07,11.9,62.0,2.3,12.999,70.317,1.299
20181004_08,11.6,68.0,3.0,12.467,70.035,1.019
20181004_09,11.5,70.0,2.9,12.263,68.75,1.096
20181004_10,11.5,71.0,2.1,11.815,69.666,0.818
20181004_11,11.0,77.0,3.8,11.211,71.998,1.038
20181004_12,10.1,86.0,2.3,10.759,72.629,1.29
20181004_13,9.4,89.0,2.6,10.554,72.404,1.356
20181004_14,9.0,91.0,1.6,10.065,74.238,1.489
20181004_15,9.2,87.0,2.1,9.718,75.339,1.335
20181004_16,9.9,79.0,2.0,9.292,77.95,0.976
20181004_17,10.1,76.0,3.4,8.742,80.608,0.912
20181004_18,9.4,82.0,2.7,8.547,80.832,0.836
20181004_19,9.1,85.0,2.0,8.255,80.149,0.891
20181004_20,8.8,86.0,2.1,9.404,81.528,0.805
20181004_21,10.0,82.0,1.3,13.474,70.419,1.646
20181004_22,11.7,77.0,0.7,15.263,60.281,2.24
20181004_23,12.8,74.0,1.3,16.879,51.751,2.467
20181004_24,15.3,65.0,1.4,18.679,43.096,2.939
20181004_25,16.9,49.0,0.7,19.941,39.719,4.17
20181004_26,16.5,50.0,3.1,19.918,42.2,4.348
20181004_27,18.0,48.0,2.5,20.021,43.444,4.082
20181004_28,17.7,56.0,3.0,19.66,46.008,4.535
20181004_29,16.1,63.0,2.1,18.914,49.214,4.239
20181004_30,13.9,75.0,4.0,17.306,52.74,1.51
20181004_31,12.9,75.0,3.6,15.203,45.598,6.314
20181004_32,13.4,70.0,2.0,15.131,51.552,6.108
20181004_33,11.6,46.0,6.6,14.046,57.808,6.018
20181004_34,12.0,46.0,5.4,13.132,51.781,6.399
20181004_35,11.2,56.0,4.3,10.686,39.27,7.337
20181004_36,9.1,74.0,5.4,9.711,35.162,8.888
20181005_00,15.3,65.0,1.4,21.895,48.671,1.61
20181005_01,16.9,49.0,0.7,17.859,49.245,2.59
20181005_02,16.5,50.0,3.1,18.816,46.372,2.366
20181005_03,18.0,48.0,2.5,20.131,40.906,2.505
20181005_04,17.7,56.0,3.0,21.274,34.163,2.908
20181005_05,16.1,63.0,2.1,20.083,47.645,4.357
20181005_06,13.9,75.0,4.0,17.861,62.016,3.376
20181005_07,12.9,75.0,3.6,13.887,82.605,1.177
20181005_08,13.4,70.0,2.0,16.588,31.979,5.592
20181005_09,11.6,46.0,6.6,15.307,32.1,6.662
20181005_10,12.0,46.0,5.4,15.041,46.682,8.195
20181005_11,11.2,56.0,4.3,13.433,52.228,8.205
20181005_12,9.1,74.0,5.4,11.989,53.189,9.922
20181005_13,7.0,84.0,7.1,12.03,50.125,8.721
20181005_14,5.3,79.0,6.5,11.246,34.802,8.278
20181005_15,3.0,85.0,9.0,9.582,32.289,9.064
20181005_16,3.6,57.0,10.1,8.669,30.716,9.888
20181005_17,3.7,44.0,12.1,8.271,29.458,10.428
20181005_18,3.1,39.0,6.2,7.399,28.974,10.596
20181005_19,2.2,39.0,11.8,6.194,31.182,9.828
20181005_20,2.0,39.0,10.7,5.909,31.908,9.736
20181005_21,2.8,37.0,7.8,6.817,32.193,9.279
20181005_22,4.1,34.0,6.4,8.374,27.281,10.395
20181005_23,6.0,29.0,6.0,9.504,24.328,10.412
20181005_24,7.0,25.0,5.4,10.415,22.91,8.379
20181005_25,8.3,24.0,6.7,11.066,21.009,8.553
