Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_07,17.3,37.0,1.9,11.833,53.054,0.494
20180923_08,16.2,38.0,2.4,11.182,50.459,1.232
20180923_09,13.7,48.0,2.3,10.73,51.789,1.783
20180923_10,13.1,48.0,1.5,10.347,52.916,1.599
20180923_11,12.3,52.0,0.7,9.923,55.4,1.321
20180923_12,10.6,60.0,2.3,9.444,56.884,1.241
20180923_13,7.9,75.0,0.6,9.258,55.299,1.416
20180923_14,6.4,80.0,0.8,9.143,53.546,1.15
20180923_15,6.5,82.0,0.7,8.938,54.337,1.895
20180923_16,6.4,83.0,0.8,9.03,55.083,1.738
20180923_17,5.7,86.0,0.5,8.951,55.153,1.707
20180923_18,5.4,88.0,0.4,8.018,58.059,1.257
20180923_19,4.9,89.0,0.8,7.761,59.736,1.061
20180923_20,6.8,82.0,0.6,9.821,60.821,1.032
20180923_21,11.0,67.0,1.3,13.595,45.236,0.523
20180923_22,14.3,52.0,1.0,14.803,42.813,1.087
20180923_23,18.6,36.0,1.8,16.041,39.322,1.256
20180923_24,20.3,31.0,1.8,17.267,33.834,1.472
20180923_25,21.1,25.0,1.1,18.222,30.511,1.677
20180923_26,22.3,27.0,2.0,18.871,28.637,1.732
20180923_27,23.5,29.0,5.4,19.345,27.412,1.666
20180923_28,22.1,31.0,2.1,19.645,26.124,1.588
20180923_29,21.9,32.0,5.4,19.587,26.661,1.643
20180923_30,19.4,37.0,3.2,18.842,34.849,1.546
20180923_31,18.3,40.0,1.7,15.719,41.691,4.75
20180923_32,14.8,55.0,0.6,13.612,47.841,2.71
20180923_33,12.6,64.0,0.7,12.743,50.946,2.678
20180923_34,13.1,60.0,3.3,12.701,50.804,3.061
20180923_35,12.4,62.0,2.3,12.711,50.617,3.46
20180923_36,11.2,68.0,2.0,12.585,50.414,3.63
20180924_00,20.3,31.0,1.8,21.725,41.06,0.98
20180924_01,21.1,25.0,1.1,18.509,32.785,1.116
20180924_02,22.3,27.0,2.0,19.367,32.116,1.138
20180924_03,23.5,29.0,5.4,20.013,30.869,1.374
20180924_04,22.1,31.0,2.1,20.565,30.553,2.125
20180924_05,21.9,32.0,5.4,20.136,33.96,3.569
20180924_06,19.4,37.0,3.2,18.674,40.407,4.123
20180924_07,18.3,40.0,1.7,16.69,43.704,4.211
20180924_08,14.8,55.0,0.6,13.662,53.623,2.107
20180924_09,12.6,64.0,0.7,13.038,55.071,2.318
20180924_10,13.1,60.0,3.3,12.828,53.883,2.677
20180924_11,12.4,62.0,2.3,12.932,51.991,3.188
20180924_12,11.2,68.0,2.0,12.32,52.199,3.054
20180924_13,9.7,75.0,0.8,12.383,49.703,3.465
20180924_14,8.3,82.0,0.8,12.224,49.001,3.613
20180924_15,7.3,87.0,1.0,12.2,48.087,3.636
20180924_16,6.4,90.0,0.6,12.191,48.065,3.493
20180924_17,6.1,92.0,1.0,12.284,48.691,3.57
20180924_18,5.8,93.0,0.4,11.398,53.078,2.76
20180924_19,5.3,93.0,0.8,11.331,54.192,2.31
20180924_20,5.7,92.0,0.7,12.428,56.295,2.581
20180924_21,8.1,84.0,1.0,15.641,46.359,3.255
20180924_22,12.4,67.0,1.2,17.054,43.214,3.728
20180924_23,14.9,56.0,1.2,18.003,42.027,4.196
20180924_24,17.5,49.0,0.5,18.542,41.282,4.16
20180924_25,19.6,42.0,1.0,19.954,38.066,4.564
20180924_26,19.7,41.0,2.0,19.727,38.703,5.66
20180924_27,19.5,41.0,1.8,17.477,45.264,3.704
20180924_28,19.0,43.0,3.8,16.456,48.307,3.947
20180924_29,18.4,50.0,2.5,17.237,46.263,4.15
20180924_30,17.9,51.0,4.3,16.605,49.191,3.866
20180924_31,17.1,56.0,2.2,13.758,57.003,3.317
20180924_32,14.9,74.0,1.4,13.437,57.451,3.48
20180924_33,15.5,60.0,3.6,13.884,55.416,3.849
20180924_34,15.1,59.0,2.5,13.818,55.733,4.27
20180924_35,13.6,81.0,0.8,13.245,57.693,4.107
20180924_36,12.4,85.0,0.8,13.136,57.132,3.765
20180925_00,17.5,49.0,0.5,21.778,47.402,3.935
20180925_01,19.6,42.0,1.0,19.38,42.198,4.551
20180925_02,19.7,41.0,2.0,19.757,41.925,4.481
20180925_03,19.5,41.0,1.8,19.662,42.342,4.759
20180925_04,19.0,43.0,3.8,18.795,45.531,4.828
20180925_05,18.4,50.0,2.5,17.94,48.988,4.159
20180925_06,17.9,51.0,4.3,17.049,52.063,3.326
20180925_07,17.1,56.0,2.2,16.182,54.453,3.113
20180925_08,14.9,74.0,1.4,15.715,55.666,3.2
20180925_09,15.5,60.0,3.6,15.398,56.241,3.303
20180925_10,15.1,59.0,2.5,13.782,62.284,3.629
20180925_11,13.6,81.0,0.8,13.502,61.079,3.685
20180925_12,12.4,85.0,0.8,13.474,56.14,3.692
20180925_13,11.0,86.0,0.7,13.009,55.324,3.474
20180925_14,10.4,87.0,1.1,12.45,58.947,3.006
20180925_15,9.2,88.0,0.4,11.802,65.876,2.708
20180925_16,8.1,91.0,0.7,11.57,67.752,2.705
20180925_17,7.5,93.0,0.5,11.355,66.908,2.561
20180925_18,6.6,93.0,1.4,11.032,67.914,2.148
20180925_19,6.0,93.0,0.7,10.633,69.559,1.445
20180925_20,6.8,96.0,0.6,12.046,68.61,0.823
20180925_21,9.7,80.0,0.8,14.97,58.583,1.0
20180925_22,13.4,63.0,0.7,16.276,55.897,0.567
20180925_23,17.2,50.0,1.6,17.501,53.29,0.847
20180925_24,19.3,42.0,1.2,18.232,52.053,0.89
20180925_25,20.3,37.0,2.9,18.902,51.318,0.935
20180925_26,20.9,37.0,,18.7,52.359,1.308
20180925_27,22.3,40.0,1.9,18.637,53.666,1.82
20180925_28,,,,19.024,52.873,1.475
20180925_29,21.4,44.0,3.8,18.651,55.591,2.088
20180925_30,20.3,50.0,0.9,18.001,60.311,2.739
20180925_31,18.3,57.0,1.3,14.776,73.892,2.956
20180925_32,16.2,66.0,0.5,13.685,78.507,2.371
20180925_33,13.8,76.0,1.3,13.831,76.437,2.881
20180925_34,13.3,77.0,1.1,13.338,78.643,3.116
20180925_35,11.6,85.0,,13.915,75.807,3.102
20180925_36,10.6,90.0,0.7,12.913,80.093,3.404
20180926_00,19.3,42.0,1.2,22.307,48.416,0.736
20180926_01,20.3,37.0,2.9,18.82,46.544,1.012
20180926_02,20.9,37.0,,19.224,46.676,1.671
20180926_03,22.3,40.0,1.9,19.167,47.808,3.107
20180926_04,,,,19.376,47.827,3.735
20180926_05,21.4,44.0,3.8,19.311,48.8,3.592
20180926_06,20.3,50.0,0.9,18.488,53.345,3.366
20180926_07,18.3,57.0,1.3,14.948,65.296,2.295
20180926_08,16.2,66.0,0.5,14.378,67.049,2.758
20180926_09,13.8,76.0,1.3,14.169,69.02,3.142
20180926_10,13.3,77.0,1.1,13.833,71.704,3.287
20180926_11,11.6,85.0,,13.589,72.991,3.285
20180926_12,10.6,90.0,0.7,13.095,75.148,2.843
20180926_13,9.9,92.0,0.7,13.031,75.897,2.991
20180926_14,9.3,93.0,0.7,12.752,77.331,2.964
20180926_15,9.3,92.0,,12.645,77.537,2.967
20180926_16,9.4,92.0,,12.001,79.954,2.599
20180926_17,8.9,93.0,,12.255,78.382,2.696
20180926_18,8.3,95.0,0.6,12.314,78.478,3.095
20180926_19,7.9,95.0,,12.41,78.411,3.447
20180926_20,7.8,96.0,0.3,13.76,75.911,3.476
20180926_21,9.8,94.0,1.3,15.881,68.663,3.784
20180926_22,12.8,81.0,0.7,17.221,64.591,3.28
20180926_23,13.9,78.0,1.0,16.126,69.91,3.648
20180926_24,15.5,70.0,1.2,15.83,69.582,4.074
20180926_25,17.3,68.0,1.3,15.981,69.672,3.463
20180926_26,17.9,62.0,0.6,18.589,59.423,5.118
20180926_27,18.5,59.0,1.6,18.568,60.69,6.008
20180926_28,19.0,59.0,4.3,17.932,63.878,6.235
20180926_29,18.2,64.0,3.6,17.423,65.432,5.323
20180926_30,17.3,66.0,5.3,16.448,68.82,5.451
20180926_31,15.9,82.0,0.9,15.89,71.173,4.724
20180926_32,14.8,92.0,0.8,14.759,82.429,4.159
20180926_33,14.3,96.0,1.1,14.556,81.515,2.612
20180926_34,13.9,97.0,0.9,14.389,79.026,1.025
20180926_35,13.7,97.0,1.1,14.073,77.108,0.85
20180926_36,13.1,97.0,1.3,11.116,88.715,1.255
20180927_00,15.5,70.0,1.2,18.306,66.59,2.219
20180927_01,17.3,68.0,1.3,17.621,63.305,3.775
20180927_02,17.9,62.0,0.6,17.655,63.084,3.968
20180927_03,18.5,59.0,1.6,18.223,61.204,5.717
20180927_04,19.0,59.0,4.3,17.821,62.894,6.593
20180927_05,18.2,64.0,3.6,16.608,67.55,6.128
20180927_06,17.3,66.0,5.3,16.437,67.362,5.173
20180927_07,15.9,82.0,0.9,15.765,73.642,4.566
20180927_08,14.8,92.0,0.8,14.996,82.036,4.804
20180927_09,14.3,96.0,1.1,15.034,81.719,3.84
20180927_10,13.9,97.0,0.9,15.069,78.666,1.648
20180927_11,13.7,97.0,1.1,14.279,78.054,0.917
20180927_12,13.1,97.0,1.3,11.971,70.45,1.008
20180927_13,12.0,97.0,1.4,11.431,65.05,2.242
20180927_14,11.1,97.0,0.5,10.942,63.882,1.971
20180927_15,10.1,97.0,0.6,10.479,65.314,1.511
20180927_16,9.5,97.0,2.0,10.287,65.918,1.708
20180927_17,8.6,98.0,1.4,10.204,65.425,2.67
20180927_18,8.0,98.0,0.6,9.646,64.383,3.11
20180927_19,6.8,98.0,0.8,8.91,58.145,2.69
20180927_20,6.8,98.0,1.1,10.148,55.245,2.27
20180927_21,9.3,97.0,0.6,14.518,41.603,1.108
20180927_22,12.3,75.0,0.8,16.059,35.327,2.162
20180927_23,15.8,56.0,1.3,17.621,32.332,3.49
20180927_24,19.6,43.0,1.7,18.771,33.388,4.452
20180927_25,21.7,34.0,2.4,19.813,31.492,4.603
20180927_26,23.5,28.0,5.0,20.451,26.563,4.302
20180927_27,23.9,32.0,3.1,21.477,22.649,6.049
20180927_28,22.6,42.0,5.7,21.661,22.9,6.657
20180927_29,22.7,38.0,2.6,19.826,35.687,7.125
20180927_30,19.3,42.0,2.2,18.186,37.159,5.357
20180927_31,16.8,48.0,2.5,16.646,37.169,2.625
20180927_32,14.9,54.0,1.8,13.984,42.01,3.747
20180927_33,13.3,65.0,2.4,11.586,47.679,2.391
20180927_34,11.3,78.0,0.5,10.687,48.101,2.368
20180927_35,10.0,81.0,1.3,10.031,48.43,1.59
20180927_36,9.6,82.0,0.9,9.469,49.559,1.523
20180928_00,19.6,43.0,1.7,21.741,43.71,2.672
20180928_01,21.7,34.0,2.4,21.012,30.586,4.056
20180928_02,23.5,28.0,5.0,21.59,29.349,4.994
20180928_03,23.9,32.0,3.1,20.234,36.108,3.847
20180928_04,22.6,42.0,5.7,19.189,40.11,7.574
20180928_05,22.7,38.0,2.6,21.107,29.618,5.381
20180928_06,19.3,42.0,2.2,17.523,43.669,4.506
20180928_07,16.8,48.0,2.5,14.03,46.737,1.627
20180928_08,14.9,54.0,1.8,13.339,42.535,2.816
20180928_09,13.3,65.0,2.4,12.182,41.777,2.811
20180928_10,11.3,78.0,0.5,10.453,46.021,2.111
20180928_11,10.0,81.0,1.3,9.928,47.267,2.257
20180928_12,9.6,82.0,0.9,9.551,46.842,1.954
20180928_13,9.5,79.0,1.2,9.144,47.002,1.618
20180928_14,7.8,88.0,0.3,8.649,47.783,1.331
20180928_15,6.7,93.0,0.5,8.152,49.009,0.805
20180928_16,6.1,94.0,0.9,7.748,49.724,1.403
20180928_17,6.0,94.0,1.9,7.407,50.424,1.31
20180928_18,6.6,93.0,0.4,6.522,56.066,2.225
20180928_19,6.5,92.0,1.0,8.15,56.346,1.257
20180928_20,7.1,91.0,1.5,9.1,59.341,1.155
20180928_21,11.5,70.0,1.2,10.38,55.247,1.077
20180928_22,14.5,39.0,1.5,12.849,48.945,1.063
20180928_23,14.3,31.0,3.8,14.832,42.307,3.904
20180928_24,15.1,30.0,4.2,14.954,40.575,5.778
20180928_25,16.3,28.0,4.0,14.541,39.55,4.686
20180928_26,17.2,28.0,2.1,15.312,34.933,4.342
20180928_27,17.2,25.0,4.5,16.374,30.429,5.405
20180928_28,16.9,25.0,3.8,16.271,30.383,4.938
20180928_29,17.4,24.0,2.5,15.769,30.928,4.769
20180928_30,16.8,23.0,4.8,14.405,38.555,3.564
20180928_31,14.9,27.0,1.3,9.67,50.288,0.598
20180928_32,13.5,33.0,1.6,8.609,48.331,1.21
20180928_33,12.5,37.0,1.9,7.817,48.572,1.263
20180928_34,9.5,49.0,1.4,7.255,48.793,1.985
20180928_35,8.2,55.0,1.3,6.816,45.41,2.763
20180928_36,8.4,53.0,1.4,6.323,46.212,2.519
20180929_00,15.1,30.0,4.2,16.987,38.579,1.84
20180929_01,16.3,28.0,4.0,15.24,28.969,6.055
20180929_02,17.2,28.0,2.1,15.733,27.65,6.386
20180929_03,17.2,25.0,4.5,15.881,27.424,6.539
20180929_04,16.9,25.0,3.8,15.977,26.509,6.289
20180929_05,17.4,24.0,2.5,15.567,26.978,5.586
20180929_06,16.8,23.0,4.8,14.422,30.684,3.958
20180929_07,14.9,27.0,1.3,9.825,40.495,1.043
20180929_08,13.5,33.0,1.6,8.481,42.663,0.598
20180929_09,12.5,37.0,1.9,8.448,41.142,2.703
20180929_10,9.5,49.0,1.4,7.634,43.312,2.535
20180929_11,8.2,55.0,1.3,7.324,43.35,2.729
20180929_12,8.4,53.0,1.4,7.216,42.383,2.753
20180929_13,10.8,43.0,1.3,7.104,42.975,3.001
20180929_14,12.2,37.0,1.5,6.662,44.455,2.972
20180929_15,11.5,41.0,1.6,6.477,46.604,2.532
20180929_16,11.2,41.0,2.1,7.088,44.929,3.816
20180929_17,11.1,42.0,2.9,7.846,43.861,4.581
20180929_18,12.8,37.0,3.3,7.621,47.09,4.371
20180929_19,13.2,36.0,5.1,6.278,53.461,3.402
20180929_20,13.6,37.0,1.6,8.523,49.797,4.397
20180929_21,13.3,37.0,2.3,11.162,44.451,2.132
20180929_22,13.6,37.0,2.5,10.779,52.456,7.547
20180929_23,13.5,38.0,3.3,11.976,47.427,9.854
20180929_24,13.6,39.0,6.8,13.062,42.224,10.283
20180929_25,14.1,42.0,5.5,13.626,38.867,10.81
20180929_26,13.5,52.0,3.8,14.233,36.163,9.14
20180929_27,13.7,51.0,5.6,14.141,33.601,7.803
20180929_28,15.9,40.0,4.5,13.941,32.236,8.446
20180929_29,16.0,39.0,6.8,13.55,39.214,6.531
20180929_30,15.8,40.0,4.1,12.688,45.394,5.301
20180929_31,15.9,40.0,4.8,11.705,48.274,5.422
20180929_32,15.6,42.0,4.5,11.696,49.989,4.722
20180929_33,15.3,43.0,1.0,13.042,47.455,3.672
20180929_34,15.6,40.0,3.2,11.231,54.394,2.783
20180929_35,15.9,40.0,3.6,9.469,59.447,2.097
20180929_36,15.6,40.0,1.0,9.44,59.221,2.321
20180930_00,13.6,39.0,6.8,16.462,45.848,3.99
20180930_01,14.1,42.0,5.5,14.806,38.759,10.304
20180930_02,13.5,52.0,3.8,14.817,40.156,12.659
20180930_03,13.7,51.0,5.6,14.399,42.996,14.167
20180930_04,15.9,40.0,4.5,14.081,44.418,14.644
20180930_05,16.0,39.0,6.8,13.623,46.664,13.762
20180930_06,15.8,40.0,4.1,13.534,47.32,12.544
20180930_07,15.9,40.0,4.8,14.081,44.955,9.794
20180930_08,15.6,42.0,4.5,14.129,45.675,9.796
20180930_09,15.3,43.0,1.0,13.899,47.686,8.071
20180930_10,15.6,40.0,3.2,12.248,53.051,3.825
20180930_11,15.9,40.0,3.6,11.501,54.168,3.792
20180930_12,15.6,40.0,1.0,9.594,60.812,1.416
20180930_13,14.8,44.0,1.5,9.113,62.898,1.205
20180930_14,15.2,41.0,3.3,8.804,63.687,1.518
20180930_15,15.2,41.0,1.8,8.313,65.58,2.038
20180930_16,12.8,50.0,2.7,9.015,63.594,3.76
20180930_17,12.5,52.0,1.0,8.359,65.798,3.133
20180930_18,15.1,41.0,2.9,8.181,66.994,2.978
20180930_19,14.9,41.0,1.3,8.222,68.675,2.967
20180930_20,15.3,40.0,3.5,11.6,55.581,7.575
20180930_21,17.8,36.0,3.2,13.586,49.034,10.332
20180930_22,20.5,32.0,3.1,15.155,43.809,9.759
20180930_23,20.9,29.0,3.2,16.208,39.977,10.574
20180930_24,,,,17.202,38.009,10.189
20180930_25,20.6,26.0,3.8,18.009,36.072,8.519
20180930_26,21.2,27.0,4.7,18.554,34.353,7.569
20180930_27,22.4,24.0,3.4,18.909,32.338,8.289
20180930_28,22.0,24.0,1.7,18.725,32.999,7.515
20180930_29,22.4,25.0,2.7,18.136,33.94,6.957
20180930_30,21.3,24.0,2.2,16.723,38.843,5.444
20180930_31,20.1,25.0,3.8,13.326,47.237,2.644
20180930_32,17.0,34.0,0.6,11.616,51.593,1.103
20180930_33,15.1,41.0,1.7,10.924,55.037,1.964
20180930_34,13.6,46.0,2.2,10.374,57.862,1.619
20180930_35,12.4,51.0,1.0,9.901,59.391,1.479
20180930_36,11.7,54.0,1.7,9.449,59.675,1.31
20181001_00,,,,20.966,41.358,4.367
20181001_01,20.6,26.0,3.8,19.736,31.83,6.598
20181001_02,21.2,27.0,4.7,20.77,29.863,7.055
20181001_03,22.4,24.0,3.4,21.082,28.097,7.308
20181001_04,22.0,24.0,1.7,21.128,28.91,6.441
20181001_05,22.4,25.0,2.7,20.557,29.433,6.154
20181001_06,21.3,24.0,2.2,18.773,35.425,3.916
20181001_07,20.1,25.0,3.8,13.923,44.329,0.777
20181001_08,17.0,34.0,0.6,13.243,45.459,1.722
20181001_09,15.1,41.0,1.7,12.721,46.378,1.828
20181001_10,13.6,46.0,2.2,12.189,48.01,1.483
20181001_11,12.4,51.0,1.0,11.729,49.2,1.348
20181001_12,11.7,54.0,1.7,11.092,51.82,1.511
20181001_13,10.5,59.0,1.2,10.674,53.863,1.451
20181001_14,8.9,66.0,1.8,10.201,55.664,1.196
20181001_15,8.7,67.0,1.5,9.797,56.955,0.846
20181001_16,7.0,75.0,0.7,9.489,58.177,1.028
20181001_17,5.8,82.0,0.4,9.193,59.247,1.564
20181001_18,5.2,84.0,0.5,8.846,60.229,1.454
20181001_19,4.9,87.0,0.3,8.668,60.498,1.5
20181001_20,6.7,80.0,0.7,9.78,59.876,1.405
20181001_21,11.1,62.0,1.2,14.312,44.616,1.013
20181001_22,15.1,47.0,1.1,16.364,39.605,0.554
20181001_23,19.0,32.0,1.1,18.59,32.487,2.529
20181001_24,,,,19.846,28.625,3.932
20181001_25,21.7,25.0,4.1,20.536,27.033,4.54
20181001_26,22.5,23.0,3.4,21.08,26.225,4.237
20181001_27,23.1,22.0,3.4,21.347,25.827,4.28
20181001_28,23.8,20.0,1.5,21.468,25.671,3.839
20181001_29,23.3,20.0,2.8,21.276,26.11,3.556
20181001_30,22.4,21.0,1.6,19.435,41.014,0.956
20181001_31,19.1,30.0,1.0,14.723,38.002,0.853
20181001_32,14.9,42.0,1.6,14.134,37.874,1.457
20181001_33,14.6,41.0,2.3,13.778,38.913,1.629
20181001_34,13.5,45.0,1.7,13.174,41.405,1.172
20181001_35,10.8,57.0,1.5,12.518,44.828,1.08
20181001_36,9.3,62.0,1.6,12.036,47.04,1.039
20181002_00,,,,22.067,36.418,3.176
20181002_01,21.7,25.0,4.1,20.79,24.242,4.746
20181002_02,22.5,23.0,3.4,21.616,22.555,4.484
20181002_03,23.1,22.0,3.4,21.738,23.976,4.645
20181002_04,23.8,20.0,1.5,21.828,24.062,4.487
20181002_05,23.3,20.0,2.8,21.571,23.553,3.975
20181002_06,22.4,21.0,1.6,19.868,38.826,0.611
20181002_07,19.1,30.0,1.0,15.504,34.24,1.744
20181002_08,14.9,42.0,1.6,14.885,35.487,1.982
20181002_09,14.6,41.0,2.3,14.368,36.46,1.735
20181002_10,13.5,45.0,1.7,13.612,38.595,1.146
20181002_11,10.8,57.0,1.5,12.806,41.349,1.303
20181002_12,9.3,62.0,1.6,12.308,42.42,1.08
20181002_13,8.2,69.0,0.5,11.919,42.014,1.347
20181002_14,6.6,76.0,0.8,11.513,41.843,1.285
20181002_15,6.1,79.0,0.8,11.053,41.941,1.402
20181002_16,5.1,82.0,0.6,10.609,42.114,1.474
20181002_17,4.6,86.0,0.5,10.184,43.118,1.733
20181002_18,4.1,86.0,1.0,9.957,43.726,1.811
20181002_19,3.3,88.0,,9.762,44.036,1.593
20181002_20,4.4,86.0,0.4,10.569,46.14,1.027
20181002_21,9.0,69.0,1.2,16.059,34.925,0.567
20181002_22,14.3,50.0,1.5,17.402,30.378,0.92
20181002_23,18.3,34.0,1.5,19.214,26.864,1.353
20181002_24,21.5,25.0,1.4,20.168,24.249,1.326
20181002_25,22.8,22.0,1.3,20.574,23.598,1.372
20181002_26,24.9,16.0,2.2,21.133,22.814,1.128
20181002_27,25.3,16.0,1.7,21.514,22.411,1.073
20181002_28,24.6,14.0,0.5,21.633,22.462,1.123
20181002_29,24.4,16.0,0.4,21.48,23.221,0.807
20181002_30,22.8,23.0,4.5,19.897,37.633,0.755
20181002_31,19.7,31.0,1.6,15.868,35.583,1.199
20181002_32,15.7,44.0,1.0,15.436,36.045,2.218
20181002_33,14.2,49.0,1.3,14.888,36.072,2.301
20181002_34,14.1,48.0,2.2,14.334,36.795,3.043
20181002_35,12.5,52.0,0.3,13.951,37.463,2.941
20181002_36,9.8,66.0,0.4,13.932,37.343,3.344
20181003_00,21.5,25.0,1.4,23.597,33.057,2.727
20181003_01,22.8,22.0,1.3,21.062,20.393,1.858
20181003_02,24.9,16.0,2.2,21.571,20.748,1.392
20181003_03,25.3,16.0,1.7,21.83,21.127,1.305
20181003_04,24.6,14.0,0.5,21.962,22.146,1.448
20181003_05,24.4,16.0,0.4,21.701,23.72,1.379
20181003_06,22.8,23.0,4.5,20.373,38.73,1.015
20181003_07,19.7,31.0,1.6,16.631,37.395,1.957
20181003_08,15.7,44.0,1.0,15.306,40.01,1.617
20181003_09,14.2,49.0,1.3,14.628,40.112,1.722
20181003_10,14.1,48.0,2.2,14.248,40.057,1.959
20181003_11,12.5,52.0,0.3,14.044,39.982,2.502
20181003_12,9.8,66.0,0.4,13.794,40.39,2.924
20181003_13,8.0,73.0,0.9,13.468,41.417,2.903
20181003_14,6.9,78.0,0.7,13.318,41.597,2.956
20181003_15,6.3,81.0,0.9,12.775,43.476,2.867
20181003_16,5.4,85.0,,12.484,43.807,2.839
20181003_17,4.6,88.0,0.8,12.235,42.907,2.41
20181003_18,4.3,90.0,0.5,11.778,42.877,1.368
20181003_19,3.6,91.0,0.7,11.327,43.467,0.618
20181003_20,4.7,89.0,0.7,11.832,47.254,0.728
20181003_21,8.4,73.0,0.9,16.176,37.517,1.622
20181003_22,13.0,56.0,1.0,17.318,35.526,0.775
20181003_23,17.3,40.0,1.2,19.526,32.248,1.646
20181003_24,19.8,32.0,2.1,21.667,28.589,2.915
20181003_25,22.4,26.0,2.4,22.499,27.285,3.46
20181003_26,24.1,28.0,2.6,22.73,28.052,4.425
20181003_27,24.7,27.0,3.7,22.549,28.97,4.945
20181003_28,25.1,28.0,4.7,22.068,30.51,5.162
20181003_29,23.4,31.0,3.3,21.775,31.524,4.519
20181003_30,22.1,31.0,1.6,20.26,39.041,2.588
20181003_31,19.7,37.0,1.5,17.319,42.34,3.246
20181003_32,17.3,47.0,1.1,16.296,44.065,2.892
20181003_33,16.4,48.0,3.0,16.47,41.743,3.505
20181003_34,14.8,55.0,0.5,16.57,40.62,3.943
20181003_35,12.9,64.0,1.4,15.328,45.166,3.184
20181003_36,10.5,74.0,0.8,14.559,49.669,2.777
20181004_00,19.8,32.0,2.1,24.255,40.294,1.284
20181004_01,22.4,26.0,2.4,22.539,30.929,3.266
20181004_02,24.1,28.0,2.6,23.216,28.664,4.108
20181004_03,24.7,27.0,3.7,22.815,32.09,4.82
20181004_04,25.1,28.0,4.7,22.166,34.929,5.352
20181004_05,23.4,31.0,3.3,21.787,36.291,4.941
20181004_06,22.1,31.0,1.6,20.542,41.185,3.453
20181004_07,19.7,37.0,1.5,17.782,46.878,3.381
20181004_08,17.3,47.0,1.1,16.679,49.604,2.952
20181004_09,16.4,48.0,3.0,16.344,47.611,3.259
20181004_10,14.8,55.0,0.5,16.227,46.974,3.608
20181004_11,12.9,64.0,1.4,15.958,46.678,3.665
20181004_12,10.5,74.0,0.8,15.71,45.723,3.742
20181004_13,9.4,79.0,0.7,15.021,45.637,3.333
20181004_14,8.5,83.0,,14.654,44.899,3.259
20181004_15,7.8,86.0,0.6,13.778,47.984,2.688
20181004_16,7.2,88.0,,13.092,51.054,1.791
20181004_17,6.5,90.0,0.5,12.613,53.004,1.387
20181004_18,6.3,92.0,0.7,12.53,52.618,1.727
20181004_19,5.7,93.0,1.0,12.62,51.269,2.204
20181004_20,5.7,93.0,0.4,13.48,51.41,2.406
20181004_21,8.1,86.0,,17.85,42.433,1.693
20181004_22,12.4,71.0,1.2,19.47,37.821,1.682
20181004_23,15.9,67.0,1.9,20.818,34.092,1.355
20181004_24,19.0,54.0,2.5,22.488,29.647,1.395
20181004_25,21.0,45.0,1.1,23.61,26.958,2.755
20181004_26,23.4,39.0,2.5,23.92,27.96,3.721
20181004_27,23.9,41.0,3.3,24.009,28.525,4.258
20181004_28,24.0,42.0,3.4,23.808,29.365,4.041
20181004_29,23.0,46.0,2.0,22.127,34.656,3.456
20181004_30,21.1,54.0,2.2,20.757,42.357,1.779
20181004_31,19.1,61.0,1.8,18.039,41.108,6.687
20181004_32,16.9,70.0,0.5,16.981,51.064,1.469
20181004_33,15.9,75.0,0.4,16.086,57.869,2.42
20181004_34,15.7,76.0,0.4,13.972,67.125,1.218
20181004_35,14.9,80.0,0.6,13.511,62.279,2.009
20181004_36,15.1,76.0,0.6,11.915,54.776,1.196
20181005_00,19.0,54.0,2.5,24.688,44.489,1.726
20181005_01,21.0,45.0,1.1,22.254,39.353,2.493
20181005_02,23.4,39.0,2.5,22.766,38.286,1.709
20181005_03,23.9,41.0,3.3,23.302,37.167,2.334
20181005_04,24.0,42.0,3.4,23.365,37.012,3.192
20181005_05,23.0,46.0,2.0,23.238,37.08,3.004
20181005_06,21.1,54.0,2.2,21.725,44.431,2.55
20181005_07,19.1,61.0,1.8,18.519,52.775,2.524
20181005_08,16.9,70.0,0.5,19.156,51.935,1.432
20181005_09,15.9,75.0,0.4,18.823,31.938,6.288
20181005_10,15.7,76.0,0.4,16.021,45.386,4.392
20181005_11,14.9,80.0,0.6,16.488,47.061,4.16
20181005_12,15.1,76.0,0.6,16.048,52.659,3.432
20181005_13,15.1,62.0,0.6,15.457,54.385,3.107
20181005_14,15.2,59.0,2.7,14.647,52.891,1.088
20181005_15,14.6,61.0,0.7,13.164,31.214,5.151
20181005_16,13.8,55.0,2.2,12.271,28.988,5.322
20181005_17,12.6,51.0,1.5,11.955,25.463,7.567
20181005_18,10.3,58.0,2.4,10.754,25.719,7.822
20181005_19,9.1,55.0,1.7,8.751,28.601,6.42
20181005_20,8.4,55.0,1.4,8.813,28.897,4.554
20181005_21,12.4,34.0,2.0,9.723,25.985,3.903
20181005_22,13.4,20.0,5.0,10.494,25.122,3.374
20181005_23,14.1,20.0,3.6,11.561,22.851,4.27
20181005_24,15.6,18.0,1.7,12.339,22.711,5.845
20181005_25,16.2,16.0,3.6,13.374,20.979,6.069
20181005_26,17.3,15.0,3.8,13.938,19.955,6.559
20181005_27,17.5,15.0,2.1,14.009,18.795,6.661
20181005_28,17.3,14.0,4.9,13.917,17.804,6.694
20181005_29,17.2,15.0,6.0,13.529,19.09,5.996
20181005_30,16.6,15.0,4.1,12.385,24.274,2.262
