Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_04,21.8,28.0,3.8,22.386,26.954,6.782
20180923_05,22.6,27.0,3.0,21.985,27.307,6.708
20180923_06,21.0,28.0,3.9,21.549,28.098,5.596
20180923_07,20.6,28.0,2.1,20.244,29.297,4.918
20180923_08,18.4,34.0,1.0,19.228,31.781,4.798
20180923_09,16.2,45.0,1.8,18.406,34.009,4.033
20180923_10,14.9,48.0,1.2,16.436,38.802,2.598
20180923_11,13.7,53.0,1.0,15.997,39.501,2.583
20180923_12,12.8,55.0,0.3,14.48,43.843,1.601
20180923_13,12.7,55.0,1.8,13.803,46.098,1.054
20180923_14,12.8,54.0,1.6,13.943,45.823,1.655
20180923_15,11.8,60.0,1.8,13.799,46.433,1.591
20180923_16,13.0,55.0,1.5,13.617,46.737,1.563
20180923_17,10.9,65.0,1.6,13.577,46.798,2.245
20180923_18,10.0,69.0,1.2,13.252,47.763,2.173
20180923_19,11.9,58.0,1.7,12.911,48.96,2.064
20180923_20,13.8,51.0,2.6,13.857,50.874,1.804
20180923_21,16.1,46.0,1.9,16.325,46.824,0.493
20180923_22,18.7,40.0,1.0,17.231,40.404,1.409
20180923_23,20.3,39.0,2.3,18.411,37.126,0.879
20180923_24,21.4,35.0,2.1,19.765,32.988,0.637
20180923_25,22.9,27.0,1.2,21.011,29.454,0.712
20180923_26,23.7,25.0,3.6,21.866,27.563,1.04
20180923_27,24.2,25.0,2.8,22.647,26.084,1.935
20180923_28,24.5,26.0,1.8,22.682,27.702,3.507
20180923_29,23.0,26.0,2.3,22.648,28.106,3.78
20180923_30,23.4,24.0,2.2,22.394,28.512,2.599
20180923_31,21.8,27.0,2.1,19.002,35.89,1.532
20180923_32,19.7,39.0,0.9,17.819,38.149,1.337
20180923_33,16.6,48.0,0.7,17.262,38.85,1.77
20180923_34,15.9,50.0,1.2,16.791,39.437,1.878
20180923_35,14.5,55.0,1.2,16.039,40.795,1.406
20180923_36,14.0,58.0,0.5,15.395,42.237,0.813
20180924_00,21.4,35.0,2.1,26.064,36.167,1.146
20180924_01,22.9,27.0,1.2,20.415,36.299,2.453
20180924_02,23.7,25.0,3.6,20.925,35.311,1.721
20180924_03,24.2,25.0,2.8,21.395,34.336,1.975
20180924_04,24.5,26.0,1.8,21.786,33.758,1.694
20180924_05,23.0,26.0,2.3,22.065,33.674,2.106
20180924_06,23.4,24.0,2.2,22.025,33.126,2.19
20180924_07,21.8,27.0,2.1,18.823,38.47,1.292
20180924_08,19.7,39.0,0.9,17.605,42.562,1.035
20180924_09,16.6,48.0,0.7,16.898,44.389,1.259
20180924_10,15.9,50.0,1.2,16.3,45.002,1.062
20180924_11,14.5,55.0,1.2,15.617,46.196,0.647
20180924_12,14.0,58.0,0.5,15.294,46.306,0.764
20180924_13,13.2,62.0,2.1,14.935,46.817,0.764
20180924_14,12.3,66.0,1.2,14.618,47.408,1.011
20180924_15,11.7,68.0,1.1,14.061,48.597,0.799
20180924_16,11.2,72.0,1.5,13.571,49.243,0.85
20180924_17,10.8,73.0,0.7,13.381,49.18,0.835
20180924_18,10.8,74.0,0.8,13.03,50.075,0.687
20180924_19,10.4,76.0,0.5,12.536,51.707,0.358
20180924_20,10.5,78.0,1.3,13.381,55.149,0.363
20180924_21,14.0,65.0,0.9,16.251,48.546,0.367
20180924_22,16.8,55.0,0.3,17.489,42.435,1.224
20180924_23,18.6,53.0,1.7,18.868,40.517,2.703
20180924_24,19.7,54.0,2.3,19.572,39.948,2.875
20180924_25,20.9,50.0,1.3,21.065,33.865,2.942
20180924_26,22.2,43.0,3.2,21.878,33.068,3.183
20180924_27,22.5,34.0,4.6,21.683,33.004,2.578
20180924_28,22.3,37.0,4.2,21.993,33.708,3.109
20180924_29,21.7,40.0,2.1,21.489,35.263,3.435
20180924_30,21.1,45.0,2.5,21.087,36.009,3.58
20180924_31,20.3,50.0,1.4,20.446,37.764,3.191
20180924_32,19.6,52.0,0.9,17.431,46.326,1.472
20180924_33,18.5,59.0,0.8,16.325,49.444,0.971
20180924_34,17.6,62.0,1.8,16.392,49.266,1.085
20180924_35,17.0,63.0,0.6,15.747,50.912,1.022
20180924_36,15.7,69.0,0.8,15.504,51.966,1.066
20180925_00,19.7,54.0,2.3,24.623,47.176,1.766
20180925_01,20.9,50.0,1.3,19.493,52.623,2.527
20180925_02,22.2,43.0,3.2,20.531,49.2,2.539
20180925_03,22.5,34.0,4.6,21.247,47.672,3.337
20180925_04,22.3,37.0,4.2,21.859,46.097,2.925
20180925_05,21.7,40.0,2.1,22.115,42.936,2.864
20180925_06,21.1,45.0,2.5,22.235,39.955,2.96
20180925_07,20.3,50.0,1.4,21.832,39.276,2.337
20180925_08,19.6,52.0,0.9,21.386,39.481,2.483
20180925_09,18.5,59.0,0.8,19.315,48.081,1.077
20180925_10,17.6,62.0,1.8,17.505,54.311,0.622
20180925_11,17.0,63.0,0.6,16.844,57.189,0.725
20180925_12,15.7,69.0,0.8,16.403,58.766,1.531
20180925_13,15.9,69.0,,16.214,59.076,1.26
20180925_14,15.3,74.0,1.5,15.719,60.536,0.222
20180925_15,15.6,69.0,1.0,14.977,62.566,0.707
20180925_16,14.9,72.0,1.3,14.545,64.153,0.594
20180925_17,14.4,71.0,1.6,14.215,65.303,0.696
20180925_18,13.4,77.0,0.9,13.669,67.436,0.68
20180925_19,12.2,81.0,1.6,13.004,69.482,0.587
20180925_20,12.6,79.0,2.0,14.349,69.032,0.641
20180925_21,14.7,71.0,1.2,16.331,61.01,0.825
20180925_22,17.7,63.0,1.4,17.628,57.39,0.759
20180925_23,19.6,55.0,0.9,19.04,52.827,1.231
20180925_24,21.1,48.0,1.3,20.235,51.893,2.314
20180925_25,22.3,45.0,2.9,21.144,49.291,2.82
20180925_26,22.9,40.0,2.0,21.869,45.895,3.066
20180925_27,23.5,39.0,1.5,22.206,45.54,2.636
20180925_28,,,,22.397,45.937,2.562
20180925_29,23.4,39.0,2.3,22.512,44.905,2.88
20180925_30,22.8,41.0,2.1,22.23,45.951,2.98
20180925_31,21.5,46.0,1.6,20.343,51.712,2.367
20180925_32,20.5,52.0,2.7,19.33,56.662,2.142
20180925_33,19.4,56.0,1.0,18.398,60.229,1.781
20180925_34,16.8,67.0,1.2,17.375,64.471,1.143
20180925_35,16.2,69.0,0.8,16.737,66.748,0.692
20180925_36,15.6,71.0,0.4,16.644,67.105,0.878
20180926_00,21.1,48.0,1.3,25.162,49.118,1.932
20180926_01,22.3,45.0,2.9,19.696,56.317,2.142
20180926_02,22.9,40.0,2.0,20.478,52.805,1.994
20180926_03,23.5,39.0,1.5,21.18,49.216,2.239
20180926_04,,,,21.769,47.342,2.111
20180926_05,23.4,39.0,2.3,22.245,45.304,1.862
20180926_06,22.8,41.0,2.1,22.366,44.727,2.043
20180926_07,21.5,46.0,1.6,19.994,50.147,1.658
20180926_08,20.5,52.0,2.7,19.0,54.467,1.615
20180926_09,19.4,56.0,1.0,17.792,58.566,0.884
20180926_10,16.8,67.0,1.2,17.297,60.372,1.285
20180926_11,16.2,69.0,0.8,16.764,61.976,0.933
20180926_12,15.6,71.0,0.4,16.481,62.819,0.785
20180926_13,14.7,75.0,0.3,16.076,63.991,0.467
20180926_14,14.2,78.0,1.5,15.683,65.183,0.612
20180926_15,13.9,79.0,1.2,15.294,66.585,0.352
20180926_16,13.4,81.0,1.6,14.459,70.087,0.678
20180926_17,12.7,83.0,1.7,14.19,70.565,0.628
20180926_18,12.3,85.0,1.6,14.076,70.843,0.623
20180926_19,11.9,87.0,1.2,13.986,72.261,1.365
20180926_20,12.8,85.0,1.6,14.996,70.292,0.479
20180926_21,14.3,78.0,1.1,16.665,65.883,0.378
20180926_22,15.4,74.0,0.6,17.256,63.588,2.272
20180926_23,17.6,63.0,1.0,17.18,65.377,2.756
20180926_24,18.1,63.0,1.4,16.43,69.53,2.957
20180926_25,18.5,62.0,1.7,16.618,68.029,2.284
20180926_26,18.7,63.0,1.9,16.866,67.937,3.344
20180926_27,19.0,63.0,2.9,17.477,66.805,3.696
20180926_28,19.1,65.0,3.9,18.59,62.503,3.518
20180926_29,18.8,67.0,2.5,18.698,62.433,2.895
20180926_30,18.6,69.0,2.6,18.223,65.198,1.684
20180926_31,18.6,70.0,1.1,17.613,71.725,0.923
20180926_32,17.2,82.0,2.8,16.679,77.996,0.86
20180926_33,16.0,93.0,1.6,15.402,88.749,0.976
20180926_34,15.8,95.0,1.1,15.374,90.411,1.606
20180926_35,15.9,94.0,0.9,15.11,92.499,2.117
20180926_36,15.6,95.0,0.7,15.167,92.712,0.404
20180927_00,18.1,63.0,1.4,24.149,54.281,2.234
20180927_01,18.5,62.0,1.7,18.605,65.088,3.232
20180927_02,18.7,63.0,1.9,19.299,62.662,2.98
20180927_03,19.0,63.0,2.9,19.767,61.13,2.928
20180927_04,19.1,65.0,3.9,20.003,60.205,3.246
20180927_05,18.8,67.0,2.5,19.63,61.211,2.272
20180927_06,18.6,69.0,2.6,18.835,67.03,1.724
20180927_07,18.6,70.0,1.1,18.308,72.389,0.313
20180927_08,17.2,82.0,2.8,17.119,81.461,1.138
20180927_09,16.0,93.0,1.6,16.012,91.907,0.832
20180927_10,15.8,95.0,1.1,15.959,92.978,0.638
20180927_11,15.9,94.0,0.9,16.047,91.88,1.323
20180927_12,15.6,95.0,0.7,15.643,95.005,0.876
20180927_13,15.3,95.0,0.3,14.902,96.101,0.558
20180927_14,14.6,97.0,1.0,13.841,93.793,1.077
20180927_15,13.9,95.0,0.8,13.49,88.952,0.299
20180927_16,12.8,93.0,0.8,13.101,87.188,0.109
20180927_17,12.1,94.0,1.5,13.122,75.411,1.093
20180927_18,11.8,94.0,1.3,13.005,65.999,0.992
20180927_19,11.5,94.0,1.8,12.623,62.122,1.307
20180927_20,11.4,96.0,1.2,13.341,62.612,1.239
20180927_21,13.1,94.0,0.8,16.288,53.725,1.254
20180927_22,15.5,85.0,0.9,18.392,43.434,2.981
20180927_23,17.5,73.0,1.9,19.835,36.104,3.012
20180927_24,18.6,70.0,2.5,20.509,33.132,2.018
20180927_25,20.6,60.0,2.4,21.432,31.067,1.757
20180927_26,22.1,50.0,3.5,22.494,29.194,3.021
20180927_27,22.7,44.0,3.9,23.403,34.412,4.857
20180927_28,18.9,69.0,3.4,23.301,32.995,6.763
20180927_29,19.5,67.0,2.4,22.936,34.997,5.977
20180927_30,19.4,65.0,2.1,22.623,36.972,3.419
20180927_31,18.1,66.0,1.8,22.001,31.356,5.232
20180927_32,18.0,43.0,3.5,19.508,33.635,5.115
20180927_33,16.8,44.0,2.7,17.596,37.966,3.079
20180927_34,15.8,46.0,2.2,16.686,36.363,6.192
20180927_35,14.8,49.0,1.8,15.523,37.294,4.558
20180927_36,12.4,64.0,1.0,15.007,37.447,3.976
20180928_00,18.6,70.0,2.5,23.938,55.52,2.15
20180928_01,20.6,60.0,2.4,19.79,63.433,3.159
20180928_02,22.1,50.0,3.5,21.192,59.181,3.544
20180928_03,22.7,44.0,3.9,22.685,45.996,4.505
20180928_04,18.9,69.0,3.4,22.781,42.751,5.832
20180928_05,19.5,67.0,2.4,23.28,41.224,6.862
20180928_06,19.4,65.0,2.1,22.132,35.351,2.619
20180928_07,18.1,66.0,1.8,18.1,40.481,1.132
20180928_08,18.0,43.0,3.5,17.971,33.234,2.25
20180928_09,16.8,44.0,2.7,15.918,34.764,1.223
20180928_10,15.8,46.0,2.2,15.835,34.779,2.311
20180928_11,14.8,49.0,1.8,14.784,36.969,2.069
20180928_12,12.4,64.0,1.0,13.632,40.348,1.807
20180928_13,10.7,78.0,1.4,12.89,42.581,1.16
20180928_14,10.5,76.0,0.9,11.939,46.428,1.045
20180928_15,10.0,75.0,2.1,12.446,41.61,2.15
20180928_16,9.7,76.0,1.1,12.218,41.079,2.389
20180928_17,9.4,78.0,2.4,11.895,47.742,3.392
20180928_18,9.8,77.0,2.4,12.495,48.033,2.966
20180928_19,12.9,53.0,2.8,11.866,52.613,1.486
20180928_20,12.6,56.0,0.7,12.369,54.767,0.623
20180928_21,14.5,50.0,4.9,12.721,56.008,0.667
20180928_22,16.0,43.0,2.8,15.281,44.7,1.33
20180928_23,15.9,40.0,2.7,17.755,36.288,3.298
20180928_24,17.8,29.0,5.1,18.555,32.15,2.516
20180928_25,19.1,29.0,3.9,19.517,29.595,4.866
20180928_26,19.7,26.0,5.9,19.692,26.34,3.848
20180928_27,20.3,23.0,5.1,19.342,25.201,2.339
20180928_28,19.5,21.0,5.1,18.663,31.922,0.46
20180928_29,19.7,19.0,5.4,19.761,25.498,4.359
20180928_30,19.4,20.0,3.8,19.33,27.197,4.467
20180928_31,17.3,23.0,2.6,16.779,30.767,3.058
20180928_32,15.1,32.0,1.6,16.4,25.661,4.596
20180928_33,13.5,37.0,1.8,13.562,32.701,2.115
20180928_34,12.9,43.0,1.6,13.086,34.544,2.357
20180928_35,10.6,58.0,0.9,12.77,33.781,2.605
20180928_36,9.7,62.0,1.8,12.945,32.927,3.27
20180929_00,17.8,29.0,5.1,21.815,34.02,2.579
20180929_01,19.1,29.0,3.9,18.714,26.157,5.529
20180929_02,19.7,26.0,5.9,19.285,25.115,6.137
20180929_03,20.3,23.0,5.1,20.043,21.782,5.846
20180929_04,19.5,21.0,5.1,19.829,21.371,5.287
20180929_05,19.7,19.0,5.4,19.713,20.882,5.244
20180929_06,19.4,20.0,3.8,18.815,22.831,4.317
20180929_07,17.3,23.0,2.6,16.447,26.225,4.226
20180929_08,15.1,32.0,1.6,15.039,27.668,3.351
20180929_09,13.5,37.0,1.8,13.016,31.781,2.024
20180929_10,12.9,43.0,1.6,11.596,34.965,1.468
20180929_11,10.6,58.0,0.9,10.875,37.016,1.149
20180929_12,9.7,62.0,1.8,10.465,38.848,0.999
20180929_13,10.2,58.0,1.2,10.102,41.353,1.104
20180929_14,9.6,60.0,0.4,10.269,41.725,1.302
20180929_15,9.2,64.0,1.2,10.298,41.179,1.714
20180929_16,9.4,62.0,1.1,9.941,41.811,1.028
20180929_17,9.0,65.0,0.6,10.036,41.271,1.12
20180929_18,9.2,63.0,2.7,10.272,42.089,1.343
20180929_19,9.5,63.0,1.8,10.852,43.468,2.392
20180929_20,14.5,43.0,3.5,11.476,48.17,1.878
20180929_21,15.5,40.0,3.9,14.531,41.648,3.482
20180929_22,16.9,33.0,3.9,15.879,38.803,5.584
20180929_23,17.6,34.0,4.5,17.461,33.569,5.016
20180929_24,18.5,34.0,5.7,17.453,30.366,7.211
20180929_25,16.8,38.0,8.9,18.396,27.255,7.127
20180929_26,17.9,40.0,6.8,17.794,28.158,6.351
20180929_27,18.5,39.0,5.9,18.147,26.121,7.119
20180929_28,18.3,38.0,3.6,17.956,27.549,7.356
20180929_29,18.8,32.0,2.9,17.48,29.176,6.825
20180929_30,17.2,39.0,2.9,16.906,33.654,4.564
20180929_31,15.5,47.0,2.9,15.891,39.101,4.922
20180929_32,16.1,45.0,2.4,14.955,42.251,2.915
20180929_33,16.9,41.0,1.8,14.912,43.958,2.587
20180929_34,16.5,41.0,3.6,16.496,40.524,4.046
20180929_35,17.9,38.0,1.4,15.668,42.386,3.043
20180929_36,16.8,43.0,2.4,15.934,40.241,3.684
20180930_00,18.5,34.0,5.7,19.032,44.471,2.187
20180930_01,16.8,38.0,8.9,18.679,33.382,6.456
20180930_02,17.9,40.0,6.8,19.723,30.827,7.875
20180930_03,18.5,39.0,5.9,19.671,31.721,8.209
20180930_04,18.3,38.0,3.6,19.457,30.279,9.36
20180930_05,18.8,32.0,2.9,19.079,31.214,8.84
20180930_06,17.2,39.0,2.9,18.298,34.584,6.995
20180930_07,15.5,47.0,2.9,17.502,39.796,5.097
20180930_08,16.1,45.0,2.4,17.282,43.24,5.156
20180930_09,16.9,41.0,1.8,14.17,49.326,1.94
20180930_10,16.5,41.0,3.6,13.736,49.94,1.594
20180930_11,17.9,38.0,1.4,13.313,52.888,1.2
20180930_12,16.8,43.0,2.4,13.5,52.07,1.703
20180930_13,17.3,42.0,2.7,14.324,48.47,2.449
20180930_14,16.5,45.0,2.0,14.325,48.941,2.272
20180930_15,15.5,48.0,1.3,13.893,50.051,1.878
20180930_16,14.5,50.0,1.4,13.719,50.415,2.08
20180930_17,12.6,62.0,0.8,14.78,46.502,4.354
20180930_18,11.8,68.0,2.1,15.405,43.431,5.155
20180930_19,12.3,62.0,2.8,15.749,42.433,6.36
20180930_20,13.7,55.0,1.9,15.996,43.476,6.042
20180930_21,18.3,39.0,3.7,17.323,40.515,7.012
20180930_22,20.1,34.0,3.5,18.589,36.933,6.069
20180930_23,21.3,32.0,3.4,20.059,33.306,6.591
20180930_24,,,,21.197,31.265,6.782
20180930_25,23.7,27.0,5.6,22.102,29.708,6.594
20180930_26,24.8,24.0,4.3,22.784,27.965,6.583
20180930_27,25.6,20.0,6.8,23.137,26.519,6.314
20180930_28,25.8,19.0,5.3,23.211,26.994,5.932
20180930_29,25.6,20.0,3.5,22.962,27.139,5.153
20180930_30,24.5,21.0,3.3,22.006,29.269,4.015
20180930_31,22.5,24.0,4.4,19.197,33.787,2.757
20180930_32,21.1,26.0,1.9,16.669,39.771,1.794
20180930_33,20.9,27.0,2.2,15.535,42.876,1.407
20180930_34,19.3,31.0,1.4,15.086,43.839,1.443
20180930_35,17.4,38.0,1.6,14.944,43.932,1.51
20180930_36,15.6,45.0,1.2,14.503,45.331,1.393
20181001_00,,,,25.544,36.509,3.886
20181001_01,23.7,27.0,5.6,23.988,26.678,5.668
20181001_02,24.8,24.0,4.3,25.242,24.015,6.028
20181001_03,25.6,20.0,6.8,25.463,22.987,6.615
20181001_04,25.8,19.0,5.3,24.97,24.477,6.898
20181001_05,25.6,20.0,3.5,24.086,25.07,6.947
20181001_06,24.5,21.0,3.3,23.061,27.283,5.209
20181001_07,22.5,24.0,4.4,21.312,28.272,3.883
20181001_08,21.1,26.0,1.9,18.409,35.108,1.948
20181001_09,20.9,27.0,2.2,17.01,38.915,0.894
20181001_10,19.3,31.0,1.4,16.435,40.686,0.887
20181001_11,17.4,38.0,1.6,16.295,41.325,1.622
20181001_12,15.6,45.0,1.2,16.358,40.921,1.998
20181001_13,14.7,49.0,1.5,15.468,43.161,1.564
20181001_14,14.6,48.0,0.9,15.634,42.443,2.016
20181001_15,14.2,48.0,1.3,15.47,42.775,2.162
20181001_16,14.3,46.0,1.6,15.377,42.983,2.42
20181001_17,14.1,48.0,1.5,15.137,43.535,2.463
20181001_18,14.2,48.0,2.0,14.836,44.251,2.372
20181001_19,14.3,47.0,2.8,14.618,44.983,2.262
20181001_20,15.2,43.0,2.0,15.081,47.119,2.08
20181001_21,17.8,37.0,0.9,18.136,43.17,1.19
20181001_22,19.8,33.0,2.7,20.469,34.427,2.539
20181001_23,21.4,30.0,1.5,21.748,30.988,2.534
20181001_24,,,,22.785,28.382,2.365
20181001_25,23.7,26.0,3.4,23.531,26.359,1.661
20181001_26,24.8,25.0,3.2,24.111,24.827,0.656
20181001_27,25.4,22.0,2.5,24.746,23.649,0.619
20181001_28,26.0,21.0,3.9,25.27,22.578,0.775
20181001_29,26.0,21.0,3.8,25.509,21.517,1.644
20181001_30,25.2,21.0,3.9,24.138,26.863,2.826
20181001_31,23.2,23.0,2.4,20.892,33.374,2.503
20181001_32,21.3,27.0,1.9,19.692,35.723,2.001
20181001_33,17.8,41.0,1.1,18.92,36.483,2.257
20181001_34,16.7,43.0,1.4,18.968,34.982,2.675
20181001_35,15.9,44.0,1.6,18.876,34.792,2.661
20181001_36,14.4,51.0,1.1,18.18,33.547,2.75
20181002_00,,,,26.038,34.999,2.246
20181002_01,23.7,26.0,3.4,23.675,24.999,2.636
20181002_02,24.8,25.0,3.2,24.784,23.13,3.949
20181002_03,25.4,22.0,2.5,25.141,22.673,3.599
20181002_04,26.0,21.0,3.9,25.739,22.285,3.756
20181002_05,26.0,21.0,3.8,25.936,21.988,3.675
20181002_06,25.2,21.0,3.9,24.897,23.591,3.681
20181002_07,23.2,23.0,2.4,22.417,25.419,3.165
20181002_08,21.3,27.0,1.9,19.648,32.696,2.284
20181002_09,17.8,41.0,1.1,18.508,32.273,1.935
20181002_10,16.7,43.0,1.4,18.671,30.033,2.122
20181002_11,15.9,44.0,1.6,17.783,30.984,1.821
20181002_12,14.4,51.0,1.1,17.18,31.932,1.729
20181002_13,14.5,48.0,1.4,16.771,32.322,1.546
20181002_14,14.0,48.0,1.2,16.286,33.166,1.483
20181002_15,14.1,47.0,1.3,15.882,34.064,1.568
20181002_16,15.0,41.0,2.3,15.444,34.583,1.508
20181002_17,14.6,42.0,1.5,15.162,34.799,1.723
20181002_18,14.6,42.0,1.8,15.079,34.797,2.052
20181002_19,14.1,43.0,1.3,14.882,34.987,2.145
20181002_20,14.8,43.0,2.0,15.451,37.343,2.284
20181002_21,17.4,37.0,1.1,18.899,35.258,1.959
20181002_22,20.2,33.0,1.4,21.122,27.988,2.16
20181002_23,22.3,28.0,1.6,22.823,23.427,2.082
20181002_24,24.0,25.0,2.3,23.724,21.305,1.498
20181002_25,25.0,21.0,2.4,24.543,19.583,0.906
20181002_26,26.4,18.0,1.8,25.171,18.548,0.633
20181002_27,26.6,16.0,1.1,25.553,18.024,0.723
20181002_28,27.0,15.0,1.8,25.799,17.886,1.116
20181002_29,26.5,18.0,2.0,25.795,18.36,1.329
20181002_30,25.3,21.0,2.3,23.835,26.367,1.73
20181002_31,23.3,25.0,1.4,21.313,26.983,2.177
20181002_32,18.9,40.0,1.1,19.554,29.622,1.364
20181002_33,16.7,46.0,1.3,18.784,30.474,1.307
20181002_34,15.9,49.0,1.3,18.409,30.593,1.577
20181002_35,15.1,51.0,1.7,17.684,31.478,1.186
20181002_36,14.6,52.0,1.9,17.171,32.161,1.366
20181003_00,24.0,25.0,2.3,26.303,32.743,1.912
20181003_01,25.0,21.0,2.4,23.651,21.116,0.577
20181003_02,26.4,18.0,1.8,24.548,19.35,0.562
20181003_03,26.6,16.0,1.1,24.798,19.464,0.903
20181003_04,27.0,15.0,1.8,25.058,20.115,1.754
20181003_05,26.5,18.0,2.0,24.696,21.867,2.573
20181003_06,25.3,21.0,2.3,23.235,26.994,2.03
20181003_07,23.3,25.0,1.4,19.693,30.2,1.065
20181003_08,18.9,40.0,1.1,18.692,33.365,1.287
20181003_09,16.7,46.0,1.3,18.17,34.316,1.458
20181003_10,15.9,49.0,1.3,17.776,34.633,1.581
20181003_11,15.1,51.0,1.7,17.211,35.231,1.253
20181003_12,14.6,52.0,1.9,16.631,36.015,0.778
20181003_13,13.4,57.0,0.6,16.175,36.85,0.582
20181003_14,13.6,55.0,1.9,15.412,38.82,0.402
20181003_15,13.3,57.0,0.7,15.331,38.423,1.323
20181003_16,12.0,62.0,1.6,15.309,38.092,1.119
20181003_17,11.9,63.0,1.5,14.566,39.85,0.796
20181003_18,10.8,68.0,1.2,13.737,42.128,0.577
20181003_19,10.7,68.0,1.7,12.818,45.219,0.283
20181003_20,11.1,66.0,1.0,13.688,47.278,0.675
20181003_21,14.2,55.0,0.3,17.244,42.609,1.254
20181003_22,17.8,46.0,0.7,18.393,40.641,1.403
20181003_23,20.2,36.0,0.8,19.558,38.776,1.159
20181003_24,21.6,39.0,0.9,20.519,39.007,2.03
20181003_25,22.5,39.0,2.7,21.167,39.076,2.656
20181003_26,23.4,37.0,2.2,22.023,37.712,2.499
20181003_27,23.8,38.0,2.1,22.632,38.263,2.75
20181003_28,24.2,37.0,2.1,23.497,32.586,2.159
20181003_29,24.2,37.0,1.3,24.459,30.151,2.051
20181003_30,23.3,42.0,1.3,23.963,31.573,2.47
20181003_31,21.3,50.0,0.9,20.852,35.605,1.971
20181003_32,20.0,53.0,1.4,19.605,37.912,1.027
20181003_33,17.7,62.0,0.3,19.636,37.699,1.834
20181003_34,17.0,66.0,2.0,19.331,44.937,2.453
20181003_35,16.2,70.0,0.7,18.639,52.166,2.34
20181003_36,16.4,71.0,1.3,17.756,64.123,2.526
20181004_00,21.6,39.0,0.9,25.117,42.443,2.973
20181004_01,22.5,39.0,2.7,21.241,43.744,2.46
20181004_02,23.4,37.0,2.2,21.787,43.995,2.29
20181004_03,23.8,38.0,2.1,22.314,43.812,2.227
20181004_04,24.2,37.0,2.1,22.785,42.694,2.152
20181004_05,24.2,37.0,1.3,23.277,39.888,1.646
20181004_06,23.3,42.0,1.3,22.397,47.139,0.857
20181004_07,21.3,50.0,0.9,19.95,48.984,1.486
20181004_08,20.0,53.0,1.4,19.497,50.336,1.845
20181004_09,17.7,62.0,0.3,18.6,52.439,0.775
20181004_10,17.0,66.0,2.0,18.059,53.622,0.858
20181004_11,16.2,70.0,0.7,17.595,55.139,0.909
20181004_12,16.4,71.0,1.3,17.29,55.656,1.504
20181004_13,15.6,74.0,1.5,17.058,58.065,1.639
20181004_14,14.3,80.0,1.2,16.61,67.464,2.078
20181004_15,13.6,84.0,0.8,15.879,76.733,1.562
20181004_16,13.5,85.0,1.1,15.192,82.026,1.357
20181004_17,13.3,84.0,0.9,14.846,82.386,1.723
20181004_18,12.9,86.0,1.4,14.474,81.812,1.4
20181004_19,12.7,87.0,1.2,14.177,81.645,1.302
20181004_20,12.7,87.0,1.6,14.373,82.81,1.262
20181004_21,14.3,83.0,1.1,16.315,72.795,1.105
20181004_22,17.4,73.0,1.7,17.556,64.239,0.859
20181004_23,18.9,68.0,2.1,18.695,59.87,0.938
20181004_24,20.0,64.0,1.0,19.885,56.058,2.562
20181004_25,21.4,58.0,1.4,20.674,51.926,2.353
20181004_26,22.1,53.0,1.7,21.482,48.892,1.72
20181004_27,22.6,50.0,2.0,22.741,44.229,1.648
20181004_28,23.0,52.0,2.3,24.399,35.493,1.553
20181004_29,22.7,52.0,2.3,25.648,29.659,2.366
20181004_30,22.0,53.0,0.3,24.179,32.054,1.571
20181004_31,20.2,61.0,1.5,23.639,33.466,2.421
20181004_32,18.7,69.0,0.5,22.142,32.063,5.374
20181004_33,17.6,73.0,1.7,20.747,46.091,4.002
20181004_34,16.7,78.0,1.4,19.963,50.559,4.399
20181004_35,16.0,80.0,1.6,18.332,32.515,7.764
20181004_36,16.7,63.0,1.7,16.928,25.973,8.128
20181005_00,20.0,64.0,1.0,24.64,54.185,1.803
20181005_01,21.4,58.0,1.4,20.114,60.689,1.158
20181005_02,22.1,53.0,1.7,21.156,56.567,1.506
20181005_03,22.6,50.0,2.0,22.013,55.762,2.109
20181005_04,23.0,52.0,2.3,22.39,55.258,1.421
20181005_05,22.7,52.0,2.3,23.002,52.094,1.012
20181005_06,22.0,53.0,0.3,22.654,53.291,1.088
20181005_07,20.2,61.0,1.5,20.407,59.081,1.575
20181005_08,18.7,69.0,0.5,20.714,58.544,1.492
20181005_09,17.6,73.0,1.7,22.5,26.516,4.211
20181005_10,16.7,78.0,1.4,21.861,25.097,5.232
20181005_11,16.0,80.0,1.6,20.711,36.125,4.417
20181005_12,16.7,63.0,1.7,19.678,38.551,4.544
20181005_13,17.1,59.0,1.5,19.346,40.824,3.678
20181005_14,18.8,48.0,4.5,18.801,40.592,5.019
20181005_15,17.1,52.0,4.9,17.107,21.302,5.993
20181005_16,15.6,47.0,4.6,15.709,21.08,7.024
20181005_17,15.5,31.0,7.0,15.196,20.401,6.258
20181005_18,15.1,25.0,4.4,14.703,20.026,7.464
20181005_19,14.0,22.0,3.9,13.542,20.588,7.055
20181005_20,13.7,22.0,6.1,12.495,24.517,3.457
20181005_21,14.5,20.0,4.8,13.751,23.775,2.381
20181005_22,16.0,18.0,3.7,14.827,21.701,4.067
20181005_23,16.8,18.0,4.0,16.253,19.286,5.721
20181005_24,18.3,20.0,3.1,17.152,17.848,6.728
20181005_25,18.9,16.0,4.3,17.954,17.05,6.391
20181005_26,19.8,16.0,5.3,18.708,15.535,5.468
