Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_04,23.1,24.0,5.1,23.487,24.389,3.416
20180923_05,22.9,24.0,3.9,22.899,24.586,4.497
20180923_06,22.6,25.0,4.7,22.332,25.286,4.199
20180923_07,21.7,27.0,3.6,21.641,26.041,3.632
20180923_08,20.8,27.0,2.8,21.111,27.5,2.979
20180923_09,19.7,30.0,1.3,20.288,29.743,2.459
20180923_10,18.1,36.0,1.0,19.226,32.715,2.167
20180923_11,16.4,43.0,0.8,18.562,33.985,1.897
20180923_12,14.8,48.0,1.1,17.919,35.388,1.556
20180923_13,15.2,46.0,0.6,17.228,37.167,1.281
20180923_14,15.3,46.0,2.3,16.517,38.877,1.059
20180923_15,13.7,53.0,1.2,15.495,41.623,0.446
20180923_16,12.6,58.0,0.8,14.539,44.301,0.264
20180923_17,11.2,67.0,1.2,14.084,45.752,0.442
20180923_18,10.3,70.0,0.5,13.776,46.695,0.145
20180923_19,11.3,64.0,1.1,13.546,47.408,0.338
20180923_20,14.1,53.0,1.6,13.497,50.017,0.618
20180923_21,16.8,41.0,3.0,15.564,44.47,0.469
20180923_22,18.6,38.0,3.8,17.485,37.516,1.387
20180923_23,19.9,35.0,3.0,18.616,34.227,1.428
20180923_24,21.1,33.0,1.9,19.763,30.191,1.443
20180923_25,21.7,29.0,1.5,20.529,28.315,1.398
20180923_26,22.4,27.0,2.4,20.969,27.345,0.911
20180923_27,23.5,24.0,1.7,21.424,26.665,0.597
20180923_28,23.2,24.0,1.9,21.832,26.057,0.393
20180923_29,23.7,25.0,1.2,22.333,25.83,0.864
20180923_30,22.8,25.0,1.9,22.444,26.22,1.407
20180923_31,21.4,30.0,1.4,21.239,27.88,1.459
20180923_32,19.4,37.0,0.9,20.064,30.122,1.125
20180923_33,17.2,46.0,0.7,18.791,32.979,0.778
20180923_34,17.3,44.0,1.1,18.09,34.82,0.76
20180923_35,17.7,44.0,2.8,16.966,37.97,0.75
20180923_36,17.0,54.0,2.3,17.136,37.094,1.231
20180924_00,21.1,33.0,1.9,26.06,35.411,1.013
20180924_01,21.7,29.0,1.5,20.125,32.808,1.23
20180924_02,22.4,27.0,2.4,20.848,29.377,0.786
20180924_03,23.5,24.0,1.7,21.252,27.714,0.515
20180924_04,23.2,24.0,1.9,21.829,26.242,0.475
20180924_05,23.7,25.0,1.2,22.156,25.906,0.38
20180924_06,22.8,25.0,1.9,22.23,26.502,0.6
20180924_07,21.4,30.0,1.4,21.142,27.601,1.116
20180924_08,19.4,37.0,0.9,20.439,29.83,1.302
20180924_09,17.2,46.0,0.7,19.212,32.277,1.068
20180924_10,17.3,44.0,1.1,18.071,35.541,0.776
20180924_11,17.7,44.0,2.8,17.031,38.397,0.618
20180924_12,17.0,54.0,2.3,16.511,39.804,0.52
20180924_13,14.8,65.0,1.3,16.171,40.545,0.274
20180924_14,13.6,71.0,0.6,16.106,40.967,0.941
20180924_15,12.5,77.0,0.3,16.378,40.765,0.507
20180924_16,11.5,84.0,,15.197,44.701,0.687
20180924_17,12.2,81.0,0.8,14.315,48.496,0.819
20180924_18,12.1,85.0,1.4,14.462,48.69,0.41
20180924_19,12.2,85.0,0.6,13.539,52.537,0.897
20180924_20,13.3,82.0,1.4,14.038,50.587,0.087
20180924_21,15.3,72.0,1.6,15.792,47.721,0.235
20180924_22,17.0,67.0,1.3,17.032,45.189,0.766
20180924_23,19.1,59.0,1.4,19.367,43.242,1.433
20180924_24,20.4,56.0,2.5,21.277,39.801,2.2
20180924_25,21.5,45.0,3.7,22.598,33.471,2.28
20180924_26,22.1,44.0,3.4,23.657,30.442,2.42
20180924_27,22.4,44.0,3.5,23.466,30.397,2.801
20180924_28,22.0,43.0,3.1,22.886,33.144,3.088
20180924_29,21.5,44.0,3.4,22.657,33.108,2.369
20180924_30,21.1,46.0,3.7,21.785,35.943,1.905
20180924_31,20.6,50.0,2.2,20.591,39.176,1.225
20180924_32,19.9,53.0,2.8,19.57,41.811,1.124
20180924_33,17.7,71.0,1.1,19.01,42.075,0.673
20180924_34,17.6,78.0,1.1,18.491,43.653,0.896
20180924_35,17.6,67.0,1.3,17.154,47.754,0.845
20180924_36,17.2,68.0,0.6,16.452,50.377,0.815
20180925_00,20.4,56.0,2.5,25.72,50.882,1.159
20180925_01,21.5,45.0,3.7,20.132,56.026,1.111
20180925_02,22.1,44.0,3.4,21.419,49.489,1.434
20180925_03,22.4,44.0,3.5,22.216,43.396,2.078
20180925_04,22.0,43.0,3.1,22.677,38.975,2.117
20180925_05,21.5,44.0,3.4,22.795,36.474,2.153
20180925_06,21.1,46.0,3.7,22.517,38.955,1.896
20180925_07,20.6,50.0,2.2,22.24,37.871,1.741
20180925_08,19.9,53.0,2.8,21.846,39.587,1.881
20180925_09,17.7,71.0,1.1,20.687,46.296,1.998
20180925_10,17.6,78.0,1.1,19.815,48.314,1.842
20180925_11,17.6,67.0,1.3,19.017,49.574,1.217
20180925_12,17.2,68.0,0.6,18.447,48.535,1.297
20180925_13,16.9,71.0,1.4,17.719,52.765,1.492
20180925_14,16.6,72.0,1.3,16.857,55.851,1.001
20180925_15,16.9,71.0,1.1,16.27,56.923,0.828
20180925_16,16.0,78.0,1.4,15.369,60.38,1.018
20180925_17,15.3,80.0,0.7,14.403,65.888,0.822
20180925_18,14.9,83.0,0.7,14.086,68.263,0.621
20180925_19,15.5,80.0,1.1,14.313,68.736,0.329
20180925_20,15.9,79.0,0.6,14.111,71.795,0.832
20180925_21,17.1,73.0,1.2,15.127,70.551,0.436
20180925_22,18.7,66.0,1.0,17.436,58.621,0.409
20180925_23,20.1,55.0,0.7,19.35,50.382,0.673
20180925_24,20.5,58.0,1.1,20.661,50.226,1.374
20180925_25,21.5,51.0,0.9,21.658,47.978,1.74
20180925_26,22.0,46.0,1.4,22.016,45.709,2.039
20180925_27,23.2,38.0,3.8,22.141,44.794,2.058
20180925_28,,,,22.181,44.106,2.114
20180925_29,22.4,43.0,2.4,22.276,43.91,1.98
20180925_30,21.7,46.0,2.2,22.111,42.939,1.822
20180925_31,20.8,48.0,1.8,21.497,45.463,1.453
20180925_32,19.7,53.0,2.0,20.723,48.932,1.64
20180925_33,18.9,56.0,1.8,19.605,54.682,1.196
20180925_34,17.8,60.0,1.0,20.358,54.349,1.467
20180925_35,17.1,63.0,1.2,18.771,61.207,1.187
20180925_36,15.8,70.0,1.2,18.369,63.396,0.773
20180926_00,20.5,58.0,1.1,26.52,48.209,0.747
20180926_01,21.5,51.0,0.9,20.515,52.842,0.779
20180926_02,22.0,46.0,1.4,21.249,48.476,1.074
20180926_03,23.2,38.0,3.8,21.75,45.809,1.252
20180926_04,,,,22.349,43.245,1.46
20180926_05,22.4,43.0,2.4,22.73,41.63,1.088
20180926_06,21.7,46.0,2.2,22.867,41.417,1.286
20180926_07,20.8,48.0,1.8,21.833,44.161,1.277
20180926_08,19.7,53.0,2.0,20.82,47.155,1.03
20180926_09,18.9,56.0,1.8,19.709,51.375,0.804
20180926_10,17.8,60.0,1.0,19.113,53.436,0.617
20180926_11,17.1,63.0,1.2,18.267,56.239,0.535
20180926_12,15.8,70.0,1.2,17.119,60.163,0.607
20180926_13,15.4,70.0,1.3,17.132,59.821,1.33
20180926_14,14.3,77.0,,16.761,61.171,0.417
20180926_15,13.6,80.0,,16.809,61.553,0.423
20180926_16,13.1,83.0,0.5,16.494,63.998,0.284
20180926_17,13.1,82.0,0.3,16.176,65.845,0.799
20180926_18,12.6,85.0,0.3,15.432,69.054,1.087
20180926_19,12.5,86.0,0.8,14.24,74.362,0.669
20180926_20,12.9,85.0,0.8,14.075,74.539,1.004
20180926_21,15.6,71.0,1.0,14.875,73.656,0.949
20180926_22,17.1,66.0,1.0,15.457,73.202,1.038
20180926_23,18.7,62.0,1.1,16.341,69.146,1.185
20180926_24,19.3,60.0,1.5,16.563,69.005,0.361
20180926_25,19.5,60.0,1.6,17.307,64.474,0.748
20180926_26,19.8,59.0,2.3,18.306,59.533,1.035
20180926_27,20.2,59.0,1.7,19.634,53.957,1.824
20180926_28,20.2,60.0,1.7,20.213,49.945,1.984
20180926_29,19.8,59.0,2.2,21.01,47.38,2.194
20180926_30,19.9,61.0,1.8,20.413,49.579,1.517
20180926_31,19.6,62.0,1.2,19.965,51.258,0.932
20180926_32,19.0,67.0,0.7,19.66,53.529,0.159
20180926_33,18.7,72.0,0.6,18.463,64.968,0.46
20180926_34,17.5,84.0,1.6,16.412,82.049,1.976
20180926_35,16.9,90.0,1.0,15.418,91.611,0.965
20180926_36,16.4,93.0,1.9,15.604,91.219,1.661
20180927_00,19.3,60.0,1.5,25.714,52.334,0.273
20180927_01,19.5,60.0,1.6,20.217,58.924,1.252
20180927_02,19.8,59.0,2.3,20.637,56.422,1.005
20180927_03,20.2,59.0,1.7,21.098,54.284,1.487
20180927_04,20.2,60.0,1.7,21.002,54.64,1.389
20180927_05,19.8,59.0,2.2,20.602,56.646,1.068
20180927_06,19.9,61.0,1.8,19.772,61.694,0.497
20180927_07,19.6,62.0,1.2,19.586,61.672,0.933
20180927_08,19.0,67.0,0.7,19.273,63.607,1.844
20180927_09,18.7,72.0,0.6,18.099,72.282,0.955
20180927_10,17.5,84.0,1.6,17.68,76.701,0.846
20180927_11,16.9,90.0,1.0,16.417,89.926,0.309
20180927_12,16.4,93.0,1.9,16.537,89.267,0.501
20180927_13,16.1,94.0,2.0,16.393,90.214,0.635
20180927_14,15.7,94.0,1.0,16.341,89.035,0.993
20180927_15,15.6,93.0,0.9,15.784,89.625,0.979
20180927_16,15.5,94.0,0.8,15.102,92.532,0.661
20180927_17,15.5,93.0,,15.536,85.047,1.045
20180927_18,14.4,94.0,0.5,16.561,56.107,0.933
20180927_19,14.6,96.0,1.4,15.903,57.048,0.49
20180927_20,15.1,94.0,1.6,15.722,66.685,0.315
20180927_21,15.5,93.0,1.3,17.601,53.701,1.203
20180927_22,15.9,89.0,2.4,18.843,42.842,1.49
20180927_23,16.0,84.0,2.2,19.904,34.989,1.35
20180927_24,17.6,74.0,3.2,20.774,29.097,0.563
20180927_25,20.1,67.0,3.1,21.92,25.381,1.257
20180927_26,21.5,55.0,3.7,22.896,23.952,1.872
20180927_27,23.0,39.0,4.3,23.512,26.718,2.861
20180927_28,23.7,32.0,7.2,24.219,25.19,3.659
20180927_29,24.3,29.0,4.6,24.375,27.538,3.986
20180927_30,23.5,34.0,2.1,23.965,27.371,4.104
20180927_31,21.8,45.0,4.7,23.56,26.688,3.158
20180927_32,18.8,69.0,2.8,23.256,26.343,2.25
20180927_33,16.8,74.0,3.5,21.707,27.482,2.556
20180927_34,15.0,85.0,2.1,20.022,32.944,3.44
20180927_35,14.4,80.0,1.6,18.46,31.466,3.072
20180927_36,14.5,77.0,1.4,17.894,30.257,2.715
20180928_00,17.6,74.0,3.2,25.281,59.939,1.326
20180928_01,20.1,67.0,3.1,21.072,63.24,1.95
20180928_02,21.5,55.0,3.7,22.479,51.346,2.78
20180928_03,23.0,39.0,4.3,23.851,40.256,3.799
20180928_04,23.7,32.0,7.2,24.51,33.381,4.602
20180928_05,24.3,29.0,4.6,24.749,29.672,4.547
20180928_06,23.5,34.0,2.1,24.235,30.522,3.262
20180928_07,21.8,45.0,4.7,22.815,30.533,3.991
20180928_08,18.8,69.0,2.8,21.743,27.026,3.455
20180928_09,16.8,74.0,3.5,21.018,22.75,3.657
20180928_10,15.0,85.0,2.1,20.159,23.93,3.074
20180928_11,14.4,80.0,1.6,18.405,32.776,3.069
20180928_12,14.5,77.0,1.4,17.113,35.034,2.541
20180928_13,14.1,78.0,1.4,16.36,36.561,2.531
20180928_14,12.8,85.0,1.0,15.641,36.872,2.303
20180928_15,12.4,88.0,0.9,15.227,37.51,1.881
20180928_16,11.4,92.0,0.6,14.747,38.229,1.495
20180928_17,10.8,92.0,0.9,14.148,38.189,1.244
20180928_18,12.3,87.0,3.0,14.177,38.831,2.041
20180928_19,12.7,77.0,1.3,13.658,41.611,1.944
20180928_20,14.0,55.0,2.4,14.037,43.326,2.244
20180928_21,15.3,48.0,3.8,14.673,43.08,1.856
20180928_22,16.5,42.0,6.2,15.721,41.705,1.815
20180928_23,17.3,37.0,5.1,15.955,40.936,1.138
20180928_24,16.5,39.0,3.0,17.725,36.684,1.859
20180928_25,19.0,25.0,5.3,18.93,31.021,2.185
20180928_26,20.0,22.0,5.6,19.954,25.681,3.044
20180928_27,20.6,21.0,4.7,20.782,23.825,4.093
20180928_28,20.9,20.0,4.6,20.991,21.351,3.556
20180928_29,20.4,20.0,5.2,21.085,21.027,3.38
20180928_30,19.9,19.0,4.6,20.717,21.292,3.319
20180928_31,18.8,19.0,2.6,19.659,22.621,3.134
20180928_32,17.5,23.0,2.6,18.79,26.129,2.965
20180928_33,16.5,26.0,1.0,17.919,24.255,2.96
20180928_34,13.1,43.0,0.7,17.125,25.215,2.902
20180928_35,13.5,38.0,1.4,16.219,28.242,2.563
20180928_36,11.0,52.0,0.6,15.778,25.685,2.808
20180929_00,16.5,39.0,3.0,22.184,35.713,2.807
20180929_01,19.0,25.0,5.3,18.569,27.383,4.356
20180929_02,20.0,22.0,5.6,19.323,23.842,4.602
20180929_03,20.6,21.0,4.7,20.13,21.451,4.392
20180929_04,20.9,20.0,4.6,20.34,19.658,4.624
20180929_05,20.4,20.0,5.2,20.187,19.131,4.439
20180929_06,19.9,19.0,4.6,19.784,18.861,4.069
20180929_07,18.8,19.0,2.6,19.052,18.782,3.401
20180929_08,17.5,23.0,2.6,17.328,24.169,3.297
20180929_09,16.5,26.0,1.0,16.802,24.189,3.231
20180929_10,13.1,43.0,0.7,16.182,24.97,2.347
20180929_11,13.5,38.0,1.4,15.597,25.622,1.809
20180929_12,11.0,52.0,0.6,15.38,26.596,2.119
20180929_13,10.4,61.0,0.7,14.905,29.731,1.799
20180929_14,11.4,54.0,1.3,14.488,30.327,1.68
20180929_15,10.5,57.0,0.5,14.657,29.24,2.485
20180929_16,9.4,66.0,1.1,14.631,29.758,2.569
20180929_17,9.5,64.0,0.8,14.657,29.904,2.563
20180929_18,8.0,74.0,0.4,13.696,29.594,1.997
20180929_19,9.0,64.0,1.5,13.053,30.718,1.708
20180929_20,10.4,65.0,1.4,13.526,33.797,1.51
20180929_21,15.0,43.0,2.3,14.92,34.307,2.331
20180929_22,18.0,32.0,3.8,16.247,34.521,3.102
20180929_23,17.9,30.0,6.0,17.496,32.983,4.042
20180929_24,18.6,30.0,4.8,17.898,31.604,4.416
20180929_25,18.8,30.0,3.7,18.871,25.306,5.058
20180929_26,19.5,30.0,6.0,19.143,24.527,4.706
20180929_27,19.5,34.0,5.1,19.155,24.882,4.876
20180929_28,19.9,30.0,7.1,18.558,23.463,4.472
20180929_29,19.7,31.0,4.9,18.237,24.514,4.439
20180929_30,19.1,31.0,3.5,17.623,25.964,4.656
20180929_31,17.3,36.0,4.0,16.891,30.247,3.421
20180929_32,17.0,41.0,2.5,16.698,36.728,3.877
20180929_33,17.1,41.0,3.7,17.039,35.991,3.249
20180929_34,17.0,41.0,2.3,17.545,36.944,3.057
20180929_35,17.4,38.0,3.1,18.306,35.734,4.384
20180929_36,15.4,46.0,1.4,18.025,35.544,3.825
20180930_00,18.6,30.0,4.8,22.978,35.896,3.638
20180930_01,18.8,30.0,3.7,19.419,28.382,5.147
20180930_02,19.5,30.0,6.0,19.746,29.257,5.373
20180930_03,19.5,34.0,5.1,18.807,31.201,5.23
20180930_04,19.9,30.0,7.1,19.032,30.726,4.567
20180930_05,19.7,31.0,4.9,19.169,27.025,4.736
20180930_06,19.1,31.0,3.5,18.393,28.982,4.32
20180930_07,17.3,36.0,4.0,17.969,32.247,3.326
20180930_08,17.0,41.0,2.5,16.62,41.479,2.959
20180930_09,17.1,41.0,3.7,17.328,41.515,3.642
20180930_10,17.0,41.0,2.3,16.327,40.894,3.008
20180930_11,17.4,38.0,3.1,16.321,40.735,2.784
20180930_12,15.4,46.0,1.4,15.054,45.324,0.705
20180930_13,17.3,40.0,2.4,16.06,43.486,1.79
20180930_14,18.0,38.0,2.2,16.575,41.855,1.682
20180930_15,18.1,37.0,2.1,16.677,41.597,2.662
20180930_16,17.5,38.0,2.4,16.789,41.121,3.152
20180930_17,17.3,39.0,2.7,16.368,42.002,2.855
20180930_18,14.5,51.0,1.0,15.966,42.591,2.984
20180930_19,11.9,65.0,0.8,16.029,41.693,3.361
20180930_20,13.0,64.0,1.6,16.511,40.422,3.845
20180930_21,17.7,43.0,1.8,17.607,38.97,4.136
20180930_22,20.4,34.0,3.3,18.632,35.78,4.836
20180930_23,21.9,29.0,3.4,19.641,32.787,4.7
20180930_24,,,,20.841,29.724,4.516
20180930_25,24.2,23.0,4.7,21.935,27.917,4.466
20180930_26,24.6,22.0,5.1,22.72,26.048,4.679
20180930_27,25.1,21.0,4.6,23.212,25.027,4.244
20180930_28,25.9,20.0,4.3,23.404,24.089,4.029
20180930_29,25.9,19.0,3.0,23.314,24.339,3.397
20180930_30,25.1,20.0,2.2,22.776,25.925,2.925
20180930_31,23.7,22.0,2.5,21.244,29.234,2.637
20180930_32,22.8,23.0,2.7,20.468,30.923,2.335
20180930_33,21.8,25.0,2.1,19.801,32.99,1.951
20180930_34,21.4,26.0,1.8,18.958,35.159,1.581
20180930_35,20.6,28.0,1.4,18.35,35.253,1.542
20180930_36,19.1,32.0,1.9,17.779,35.931,1.399
20181001_00,,,,25.659,35.954,3.473
20181001_01,24.2,23.0,4.7,22.97,27.486,3.421
20181001_02,24.6,22.0,5.1,24.641,23.099,3.689
20181001_03,25.1,21.0,4.6,25.522,21.501,3.541
20181001_04,25.9,20.0,4.3,25.965,20.982,3.422
20181001_05,25.9,19.0,3.0,25.294,22.139,4.276
20181001_06,25.1,20.0,2.2,24.376,22.998,3.652
20181001_07,23.7,22.0,2.5,23.272,24.276,3.048
20181001_08,22.8,23.0,2.7,22.584,25.625,3.112
20181001_09,21.8,25.0,2.1,21.584,28.346,2.373
20181001_10,21.4,26.0,1.8,20.844,30.335,1.832
20181001_11,20.6,28.0,1.4,19.938,32.264,1.397
20181001_12,19.1,32.0,1.9,19.515,33.222,1.273
20181001_13,18.4,34.0,1.2,19.023,34.299,1.15
20181001_14,18.0,34.0,1.9,18.749,34.781,1.406
20181001_15,14.9,48.0,0.8,18.317,35.54,1.498
20181001_16,12.4,60.0,1.0,17.851,36.419,1.484
20181001_17,11.1,66.0,1.3,17.442,37.368,1.527
20181001_18,12.2,59.0,1.0,17.104,38.166,1.416
20181001_19,12.5,56.0,1.1,16.489,39.831,1.219
20181001_20,16.4,40.0,1.9,16.223,43.021,0.741
20181001_21,19.0,33.0,2.6,17.95,38.302,0.933
20181001_22,20.7,31.0,2.9,19.212,34.897,1.343
20181001_23,22.3,26.0,3.9,20.317,32.23,1.3
20181001_24,,,,21.402,29.61,1.183
20181001_25,23.9,24.0,3.3,22.222,28.678,1.486
20181001_26,24.4,21.0,2.9,22.727,28.03,1.064
20181001_27,24.9,21.0,2.8,23.317,26.487,0.639
20181001_28,25.8,23.0,1.3,24.379,23.59,0.897
20181001_29,26.2,20.0,1.2,25.063,22.175,0.974
20181001_30,25.7,21.0,1.7,24.565,25.302,0.612
20181001_31,22.1,29.0,2.2,23.019,27.178,2.09
20181001_32,19.3,40.0,1.3,21.409,30.353,1.412
20181001_33,17.3,46.0,1.3,19.836,33.169,1.189
20181001_34,16.1,53.0,0.6,18.709,35.236,1.063
20181001_35,15.1,56.0,0.8,16.922,40.486,0.802
20181001_36,13.7,65.0,1.5,16.589,41.606,0.811
20181002_00,,,,25.531,37.713,2.04
20181002_01,23.9,24.0,3.3,22.905,26.437,1.347
20181002_02,24.4,21.0,2.9,23.62,24.054,1.288
20181002_03,24.9,21.0,2.8,23.926,23.396,1.176
20181002_04,25.8,23.0,1.3,24.508,21.936,0.951
20181002_05,26.2,20.0,1.2,24.996,20.612,0.805
20181002_06,25.7,21.0,1.7,24.494,23.542,0.642
20181002_07,22.1,29.0,2.2,23.069,23.518,1.419
20181002_08,19.3,40.0,1.3,21.361,26.818,1.321
20181002_09,17.3,46.0,1.3,20.432,28.316,1.066
20181002_10,16.1,53.0,0.6,19.537,30.054,0.667
20181002_11,15.1,56.0,0.8,19.5,32.13,1.088
20181002_12,13.7,65.0,1.5,20.052,31.44,1.886
20181002_13,12.7,71.0,,19.778,29.722,1.505
20181002_14,11.5,76.0,0.4,19.973,26.459,1.689
20181002_15,10.9,80.0,0.7,19.336,27.068,1.351
20181002_16,10.3,81.0,,19.016,27.219,1.536
20181002_17,9.9,78.0,0.7,18.827,27.632,1.902
20181002_18,9.7,78.0,,18.423,27.967,1.835
20181002_19,9.1,82.0,0.7,18.025,28.412,1.722
20181002_20,11.0,72.0,0.3,18.211,29.399,1.81
20181002_21,17.9,43.0,0.9,19.762,26.62,2.263
20181002_22,20.6,32.0,1.6,20.821,25.278,2.299
20181002_23,22.1,27.0,2.9,22.123,23.13,1.965
20181002_24,23.4,24.0,1.8,23.048,21.969,1.591
20181002_25,24.8,22.0,1.4,23.865,20.387,1.088
20181002_26,25.3,21.0,1.6,24.575,18.476,1.022
20181002_27,25.9,18.0,2.0,24.978,17.496,0.816
20181002_28,26.1,16.0,0.8,25.231,16.955,0.485
20181002_29,26.7,17.0,0.6,25.339,16.91,0.144
20181002_30,25.5,17.0,0.4,24.411,20.519,0.457
20181002_31,23.0,25.0,1.3,22.977,19.512,1.083
20181002_32,18.4,41.0,1.3,21.742,22.634,1.284
20181002_33,16.1,52.0,0.3,20.567,25.364,1.206
20181002_34,14.7,63.0,,19.101,28.275,0.955
20181002_35,13.7,67.0,0.5,17.888,30.683,0.629
20181002_36,13.6,66.0,1.2,17.688,30.983,0.395
20181003_00,23.4,24.0,1.8,25.824,36.344,1.547
20181003_01,24.8,22.0,1.4,22.779,29.603,1.494
20181003_02,25.3,21.0,1.6,23.461,25.136,0.724
20181003_03,25.9,18.0,2.0,23.772,23.372,0.161
20181003_04,26.1,16.0,0.8,24.239,22.281,0.127
20181003_05,26.7,17.0,0.6,24.442,21.565,0.177
20181003_06,25.5,17.0,0.4,23.739,25.214,0.353
20181003_07,23.0,25.0,1.3,22.17,24.576,0.872
20181003_08,18.4,41.0,1.3,21.214,26.713,1.065
20181003_09,16.1,52.0,0.3,20.066,28.85,1.14
20181003_10,14.7,63.0,,18.597,29.989,0.936
20181003_11,13.7,67.0,0.5,17.361,31.213,0.263
20181003_12,13.6,66.0,1.2,17.078,32.13,0.719
20181003_13,13.0,69.0,0.9,17.432,31.12,0.254
20181003_14,12.1,74.0,1.0,17.569,33.383,0.302
20181003_15,11.4,76.0,1.0,17.346,41.253,0.466
20181003_16,11.7,76.0,1.6,16.621,44.049,1.211
20181003_17,11.4,78.0,1.7,15.289,40.401,1.191
20181003_18,11.9,73.0,1.0,13.228,41.08,0.62
20181003_19,10.9,79.0,1.3,12.553,49.661,0.785
20181003_20,11.9,76.0,1.4,12.862,58.502,0.659
20181003_21,15.3,63.0,1.5,14.085,56.327,0.135
20181003_22,17.3,57.0,2.4,16.477,49.356,0.827
20181003_23,19.0,55.0,2.1,18.766,43.157,1.204
20181003_24,20.6,51.0,2.7,19.771,41.37,1.039
20181003_25,22.1,47.0,2.0,21.659,36.926,0.856
20181003_26,23.5,41.0,1.6,23.738,30.797,1.444
20181003_27,24.7,36.0,1.8,25.676,23.909,1.677
20181003_28,25.6,33.0,1.7,26.652,20.977,2.388
20181003_29,25.4,35.0,1.4,26.765,21.097,2.118
20181003_30,24.8,35.0,0.9,26.22,21.995,1.897
20181003_31,21.1,52.0,0.7,24.421,23.065,1.615
20181003_32,20.4,53.0,1.8,23.049,30.233,2.864
20181003_33,21.2,46.0,2.2,20.811,45.389,1.421
20181003_34,19.8,52.0,1.2,20.231,51.269,2.136
20181003_35,17.8,61.0,1.2,19.385,58.534,1.927
20181003_36,16.6,75.0,1.7,18.2,64.021,0.707
20181004_00,20.6,51.0,2.7,25.218,47.467,1.691
20181004_01,22.1,47.0,2.0,21.472,48.642,1.157
20181004_02,23.5,41.0,1.6,23.243,43.223,1.087
20181004_03,24.7,36.0,1.8,24.643,37.366,1.112
20181004_04,25.6,33.0,1.7,25.687,31.077,1.344
20181004_05,25.4,35.0,1.4,26.372,27.55,2.057
20181004_06,24.8,35.0,0.9,25.963,28.771,2.047
20181004_07,21.1,52.0,0.7,24.408,31.427,1.84
20181004_08,20.4,53.0,1.8,23.319,32.518,1.731
20181004_09,21.2,46.0,2.2,22.206,34.779,1.739
20181004_10,19.8,52.0,1.2,21.225,44.674,3.018
20181004_11,17.8,61.0,1.2,20.612,51.362,3.435
20181004_12,16.6,75.0,1.7,20.252,53.713,3.425
20181004_13,16.0,79.0,2.3,18.696,61.603,1.389
20181004_14,15.3,83.0,1.4,17.739,63.38,1.177
20181004_15,14.8,85.0,1.7,16.748,62.459,0.949
20181004_16,13.6,86.0,0.3,16.106,63.907,0.899
20181004_17,12.7,91.0,0.9,15.247,72.313,0.853
20181004_18,13.0,91.0,1.2,14.568,77.784,1.318
20181004_19,12.9,91.0,0.8,13.655,83.518,1.451
20181004_20,13.4,92.0,0.9,13.302,86.176,0.778
20181004_21,15.2,86.0,1.9,14.11,82.923,0.516
20181004_22,16.6,78.0,1.7,16.216,67.76,0.547
20181004_23,18.6,63.0,1.3,18.542,53.163,0.49
20181004_24,19.9,57.0,1.9,20.662,44.612,0.963
20181004_25,21.2,54.0,1.7,23.091,35.935,1.601
20181004_26,22.6,47.0,0.9,25.649,28.376,2.242
20181004_27,23.9,40.0,2.0,27.137,24.27,2.938
20181004_28,24.6,39.0,2.2,27.535,23.347,2.535
20181004_29,24.5,37.0,2.8,27.627,22.696,2.389
20181004_30,23.9,40.0,1.2,27.19,23.203,2.035
20181004_31,21.9,47.0,0.4,25.625,25.302,1.227
20181004_32,18.4,64.0,0.6,24.259,29.398,4.49
20181004_33,17.0,70.0,0.6,22.929,31.356,4.118
20181004_34,17.1,72.0,0.7,22.261,35.953,3.075
20181004_35,16.8,73.0,0.9,21.001,43.748,2.779
20181004_36,16.6,76.0,0.7,20.478,33.102,3.57
20181005_00,19.9,57.0,1.9,25.853,51.218,1.169
20181005_01,21.2,54.0,1.7,21.313,57.166,0.506
20181005_02,22.6,47.0,0.9,22.625,50.438,0.606
20181005_03,23.9,40.0,2.0,24.104,43.619,0.79
20181005_04,24.6,39.0,2.2,25.808,35.75,1.474
20181005_05,24.5,37.0,2.8,26.289,33.049,1.315
20181005_06,23.9,40.0,1.2,26.168,31.779,1.589
20181005_07,21.9,47.0,0.4,24.171,34.309,0.58
20181005_08,18.4,64.0,0.6,22.944,40.365,0.774
20181005_09,17.0,70.0,0.6,21.755,50.065,0.855
20181005_10,17.1,72.0,0.7,22.527,48.449,2.247
20181005_11,16.8,73.0,0.9,22.402,33.633,2.942
20181005_12,16.6,76.0,0.7,21.683,30.431,3.484
20181005_13,19.9,55.0,2.3,20.698,36.121,4.253
20181005_14,20.4,42.0,3.6,19.875,36.718,3.785
20181005_15,19.6,44.0,3.0,19.245,36.998,3.949
20181005_16,18.0,47.0,5.2,18.016,22.156,4.482
20181005_17,16.3,42.0,5.6,16.944,20.801,4.109
20181005_18,16.2,30.0,6.3,16.249,19.944,3.906
20181005_19,15.7,24.0,5.9,15.727,18.602,4.786
20181005_20,15.1,20.0,5.2,14.485,18.916,4.943
20181005_21,15.4,19.0,4.6,14.766,18.564,5.166
20181005_22,15.8,17.0,6.9,15.159,18.731,5.386
20181005_23,17.2,17.0,4.4,15.958,18.828,4.963
20181005_24,17.5,16.0,6.5,17.161,16.501,4.755
20181005_25,18.7,17.0,3.2,17.988,15.378,4.167
20181005_26,19.6,14.0,4.8,18.725,14.334,3.462
