Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_06,19.2,34.0,1.6,17.664,38.519,4.526
20180923_07,18.0,34.0,2.8,12.357,51.647,2.656
20180923_08,17.2,34.0,1.8,12.141,52.174,3.007
20180923_09,16.4,37.0,2.7,10.909,57.18,2.735
20180923_10,14.5,46.0,2.1,10.478,58.343,3.125
20180923_11,13.2,50.0,1.5,10.206,58.167,3.083
20180923_12,13.0,51.0,1.9,9.724,59.119,2.86
20180923_13,11.7,57.0,2.8,9.619,58.479,3.13
20180923_14,10.4,62.0,2.3,8.768,61.4,2.302
20180923_15,8.8,70.0,1.1,8.726,61.377,2.427
20180923_16,7.5,77.0,1.9,8.326,63.101,2.289
20180923_17,7.0,80.0,2.0,7.123,67.83,2.012
20180923_18,6.7,81.0,2.8,6.466,70.202,1.894
20180923_19,7.2,76.0,3.0,6.571,69.966,2.491
20180923_20,8.7,72.0,3.1,9.695,62.299,2.31
20180923_21,11.2,64.0,1.9,13.173,49.686,2.877
20180923_22,14.9,52.0,2.9,15.257,43.31,3.423
20180923_23,17.4,42.0,3.8,17.035,37.78,2.923
20180923_24,19.4,39.0,2.8,18.461,33.045,3.052
20180923_25,20.3,35.0,2.5,19.28,32.447,2.334
20180923_26,21.3,30.0,1.2,19.982,31.297,1.954
20180923_27,21.9,31.0,2.5,20.712,28.095,1.856
20180923_28,22.5,28.0,1.4,21.178,25.774,2.023
20180923_29,22.5,31.0,3.8,21.151,26.093,1.975
20180923_30,21.6,33.0,3.6,20.103,40.371,1.019
20180923_31,18.3,42.0,2.4,13.933,43.384,0.909
20180923_32,16.1,51.0,2.3,13.1,49.464,1.943
20180923_33,17.0,47.0,3.4,12.181,51.716,0.818
20180923_34,13.0,62.0,2.3,11.275,52.951,0.858
20180923_35,12.2,65.0,0.6,10.732,55.046,0.98
20180923_36,10.9,71.0,,10.415,56.573,0.521
20180924_00,19.4,39.0,2.8,22.639,39.453,1.305
20180924_01,20.3,35.0,2.5,19.309,32.038,1.207
20180924_02,21.3,30.0,1.2,20.454,29.541,1.43
20180924_03,21.9,31.0,2.5,20.921,28.388,1.058
20180924_04,22.5,28.0,1.4,21.219,27.899,0.956
20180924_05,22.5,31.0,3.8,21.177,28.083,1.045
20180924_06,21.6,33.0,3.6,20.141,36.818,1.997
20180924_07,18.3,42.0,2.4,14.463,45.854,1.829
20180924_08,16.1,51.0,2.3,13.728,50.869,2.061
20180924_09,17.0,47.0,3.4,12.809,51.519,1.561
20180924_10,13.0,62.0,2.3,11.847,55.791,1.461
20180924_11,12.2,65.0,0.6,11.45,58.096,1.379
20180924_12,10.9,71.0,,11.112,59.039,1.184
20180924_13,9.6,79.0,,10.651,60.912,0.616
20180924_14,8.8,83.0,,10.435,62.638,0.738
20180924_15,7.9,88.0,,10.091,63.856,0.559
20180924_16,7.1,92.0,0.4,9.494,65.756,1.078
20180924_17,6.8,93.0,0.9,9.433,65.623,1.607
20180924_18,6.2,94.0,0.6,9.353,64.773,1.949
20180924_19,5.9,94.0,0.4,9.374,64.475,1.464
20180924_20,7.3,89.0,2.1,11.752,61.994,1.232
20180924_21,10.1,76.0,2.5,15.023,47.559,1.733
20180924_22,14.1,63.0,2.6,16.783,41.478,0.461
20180924_23,17.2,54.0,1.1,18.631,37.811,2.802
20180924_24,18.7,53.0,4.2,19.728,35.71,4.391
20180924_25,19.1,53.0,5.4,20.446,35.436,5.107
20180924_26,20.5,50.0,5.2,20.845,35.648,5.429
20180924_27,20.7,49.0,4.4,20.095,38.296,5.196
20180924_28,20.6,46.0,4.6,19.025,44.807,3.59
20180924_29,20.1,50.0,4.1,19.172,48.536,3.167
20180924_30,19.1,54.0,3.4,16.911,60.011,2.487
20180924_31,17.2,62.0,2.0,15.504,70.087,1.005
20180924_32,15.4,68.0,0.5,15.243,69.014,0.505
20180924_33,13.0,82.0,0.6,12.633,72.338,0.561
20180924_34,12.2,87.0,1.0,12.225,73.025,0.656
20180924_35,11.7,89.0,0.7,12.925,73.327,0.693
20180924_36,11.1,91.0,0.6,12.994,74.336,0.577
20180925_00,18.7,53.0,4.2,23.669,44.701,1.436
20180925_01,19.1,53.0,5.4,19.442,45.984,4.768
20180925_02,20.5,50.0,5.2,20.048,45.472,4.59
20180925_03,20.7,49.0,4.4,20.336,43.51,4.793
20180925_04,20.6,46.0,4.6,20.326,46.293,4.957
20180925_05,20.1,50.0,4.1,19.936,50.046,4.659
20180925_06,19.1,54.0,3.4,19.22,53.365,3.941
20180925_07,17.2,62.0,2.0,14.913,69.406,2.193
20180925_08,15.4,68.0,0.5,13.462,75.402,0.901
20180925_09,13.0,82.0,0.6,13.768,72.543,1.17
20180925_10,12.2,87.0,1.0,14.215,69.152,1.069
20180925_11,11.7,89.0,0.7,12.973,72.844,1.013
20180925_12,11.1,91.0,0.6,12.725,73.638,0.706
20180925_13,10.3,93.0,1.2,13.117,72.571,0.66
20180925_14,9.8,96.0,0.5,12.18,76.403,0.77
20180925_15,9.6,97.0,1.1,11.45,78.867,0.97
20180925_16,9.5,95.0,0.5,11.381,78.204,0.916
20180925_17,9.0,97.0,0.7,11.167,78.311,0.917
20180925_18,9.5,94.0,0.9,10.982,78.724,0.715
20180925_19,9.0,95.0,1.3,10.439,80.507,0.65
20180925_20,9.7,94.0,1.5,12.756,78.53,0.947
20180925_21,11.0,87.0,1.9,16.185,62.367,0.992
20180925_22,14.7,73.0,2.1,17.719,57.188,0.455
20180925_23,18.2,59.0,1.6,19.281,51.124,2.097
20180925_24,20.3,49.0,3.0,20.319,46.983,3.618
20180925_25,21.4,44.0,3.0,20.87,45.045,4.288
20180925_26,21.5,45.0,5.2,21.049,46.317,4.441
20180925_27,21.8,43.0,5.2,21.4,44.567,4.51
20180925_28,,,,21.428,43.858,4.524
20180925_29,21.6,43.0,5.3,20.832,45.475,3.954
20180925_30,20.5,47.0,3.3,20.12,49.201,3.275
20180925_31,18.4,56.0,2.8,15.417,69.511,2.438
20180925_32,17.3,61.0,2.5,14.158,75.59,2.072
20180925_33,14.8,72.0,0.5,13.478,76.333,1.716
20180925_34,13.9,77.0,,13.163,75.706,1.941
20180925_35,12.9,84.0,0.6,12.833,76.512,1.796
20180925_36,11.2,91.0,,12.277,78.981,0.9
20180926_00,20.3,49.0,3.0,24.043,46.908,1.842
20180926_01,21.4,44.0,3.0,19.981,40.0,4.091
20180926_02,21.5,45.0,5.2,20.365,40.232,3.351
20180926_03,21.8,43.0,5.2,20.679,40.403,4.257
20180926_04,,,,20.651,39.916,4.289
20180926_05,21.6,43.0,5.3,20.185,43.603,4.042
20180926_06,20.5,47.0,3.3,19.172,50.096,3.022
20180926_07,18.4,56.0,2.8,14.574,67.469,1.941
20180926_08,17.3,61.0,2.5,13.898,71.907,1.827
20180926_09,14.8,72.0,0.5,13.213,75.193,0.575
20180926_10,13.9,77.0,,12.66,75.491,0.682
20180926_11,12.9,84.0,0.6,12.34,75.721,0.467
20180926_12,11.2,91.0,,12.163,76.409,0.539
20180926_13,10.9,93.0,0.7,11.907,77.336,0.917
20180926_14,10.0,94.0,,11.861,76.645,0.849
20180926_15,9.5,96.0,0.7,11.391,77.578,0.726
20180926_16,9.0,97.0,0.6,11.109,77.693,0.687
20180926_17,8.5,98.0,0.6,10.788,78.258,0.531
20180926_18,8.2,99.0,0.4,10.557,78.605,0.557
20180926_19,8.9,98.0,2.0,10.532,78.756,0.455
20180926_20,9.3,95.0,1.3,12.769,78.219,0.435
20180926_21,10.2,93.0,1.1,14.941,71.792,1.094
20180926_22,11.4,86.0,1.3,15.406,73.571,1.25
20180926_23,12.7,81.0,1.9,16.012,69.526,1.71
20180926_24,13.5,79.0,1.1,17.465,60.772,3.064
20180926_25,14.4,77.0,0.5,17.126,63.084,3.744
20180926_26,15.4,77.0,0.7,16.037,69.879,4.439
20180926_27,15.9,78.0,0.7,17.224,62.403,3.96
20180926_28,16.8,73.0,2.2,18.125,58.134,3.934
20180926_29,16.6,74.0,2.5,17.207,59.241,3.941
20180926_30,16.4,77.0,2.2,16.565,62.445,3.915
20180926_31,15.8,83.0,2.2,16.143,67.216,3.402
20180926_32,15.2,87.0,2.2,16.277,67.638,3.346
20180926_33,14.6,91.0,3.4,15.223,80.577,3.171
20180926_34,14.4,93.0,4.0,14.4,90.503,4.138
20180926_35,13.8,97.0,3.8,14.093,94.124,3.433
20180926_36,13.6,97.0,1.5,13.863,96.796,2.333
20180927_00,13.5,79.0,1.1,20.578,59.233,1.172
20180927_01,14.4,77.0,0.5,16.83,64.783,1.958
20180927_02,15.4,77.0,0.7,17.271,65.642,2.732
20180927_03,15.9,78.0,0.7,18.983,58.627,3.388
20180927_04,16.8,73.0,2.2,17.911,65.388,3.374
20180927_05,16.6,74.0,2.5,17.832,67.078,3.226
20180927_06,16.4,77.0,2.2,17.155,70.533,3.118
20180927_07,15.8,83.0,2.2,16.297,79.127,1.786
20180927_08,15.2,87.0,2.2,16.186,79.339,2.064
20180927_09,14.6,91.0,3.4,15.93,82.562,2.47
20180927_10,14.4,93.0,4.0,14.896,93.16,3.613
20180927_11,13.8,97.0,3.8,14.572,96.923,3.449
20180927_12,13.6,97.0,1.5,14.861,95.706,2.559
20180927_13,13.5,99.0,1.8,14.117,99.786,0.72
20180927_14,13.5,99.0,0.7,12.039,96.591,0.865
20180927_15,12.8,99.0,0.8,11.642,90.196,0.844
20180927_16,12.1,99.0,0.8,11.32,86.947,1.145
20180927_17,11.8,99.0,0.3,10.817,86.367,0.687
20180927_18,12.0,99.0,1.4,10.036,97.22,1.97
20180927_19,12.0,99.0,1.0,10.734,84.692,1.742
20180927_20,11.8,99.0,1.2,11.157,81.853,1.571
20180927_21,11.9,99.0,1.4,13.507,79.19,0.395
20180927_22,13.4,99.0,2.7,15.168,69.865,0.421
20180927_23,15.1,85.0,1.6,16.817,49.14,1.691
20180927_24,17.6,71.0,2.9,17.721,43.707,2.531
20180927_25,18.8,60.0,4.9,18.942,35.204,2.239
20180927_26,20.2,48.0,5.7,19.707,34.344,3.877
20180927_27,20.3,49.0,7.4,19.849,36.739,3.903
20180927_28,19.2,47.0,4.5,20.374,33.782,4.922
20180927_29,13.0,89.0,1.0,20.194,34.598,5.584
20180927_30,13.0,89.0,2.8,19.054,39.408,3.084
20180927_31,12.7,87.0,2.7,15.022,66.536,1.762
20180927_32,12.1,91.0,2.6,14.539,71.151,2.004
20180927_33,11.9,89.0,2.4,13.497,77.087,1.583
20180927_34,11.4,88.0,2.7,13.202,72.726,2.227
20180927_35,10.7,86.0,0.6,12.543,58.32,3.76
20180927_36,9.5,95.0,1.8,10.123,63.852,3.235
20180928_00,17.6,71.0,2.9,22.507,51.918,1.174
20180928_01,18.8,60.0,4.9,19.398,44.492,2.515
20180928_02,20.2,48.0,5.7,20.044,42.566,4.312
20180928_03,20.3,49.0,7.4,20.385,44.63,6.373
20180928_04,19.2,47.0,4.5,20.187,51.171,7.196
20180928_05,13.0,89.0,1.0,20.187,54.881,7.341
20180928_06,13.0,89.0,2.8,13.768,69.217,9.396
20180928_07,12.7,87.0,2.7,15.67,59.743,2.838
20180928_08,12.1,91.0,2.6,11.517,81.825,1.012
20180928_09,11.9,89.0,2.4,12.027,72.985,3.29
20180928_10,11.4,88.0,2.7,10.579,71.381,1.911
20180928_11,10.7,86.0,0.6,9.55,73.818,1.562
20180928_12,9.5,95.0,1.8,8.776,67.681,2.156
20180928_13,8.7,97.0,3.6,8.413,62.896,2.144
20180928_14,7.9,99.0,3.0,7.887,60.085,1.863
20180928_15,7.8,99.0,2.9,8.224,58.971,1.473
20180928_16,7.1,99.0,2.0,7.92,57.775,1.237
20180928_17,6.8,99.0,2.3,7.32,57.651,1.199
20180928_18,7.2,99.0,1.2,9.405,61.282,2.02
20180928_19,8.8,82.0,5.0,9.116,64.186,1.618
20180928_20,8.3,86.0,2.8,9.264,65.976,0.563
20180928_21,9.7,84.0,2.1,10.158,64.165,1.298
20180928_22,11.4,72.0,4.3,11.166,56.784,1.955
20180928_23,11.9,67.0,2.3,14.786,36.991,2.467
20180928_24,14.5,47.0,3.4,16.045,29.896,3.777
20180928_25,16.0,43.0,1.6,16.875,27.357,2.409
20180928_26,16.2,35.0,3.2,16.726,28.666,1.395
20180928_27,16.1,32.0,2.5,17.468,27.199,2.592
20180928_28,15.8,31.0,1.1,16.721,36.995,1.386
20180928_29,17.3,25.0,2.4,16.508,38.141,1.191
20180928_30,17.1,26.0,1.2,16.101,43.355,0.8
20180928_31,14.3,33.0,1.5,13.94,31.476,4.127
20180928_32,14.1,34.0,1.6,12.998,32.828,4.869
20180928_33,13.0,38.0,1.5,12.315,33.642,4.795
20180928_34,11.3,42.0,2.0,9.087,41.502,2.137
20180928_35,8.9,58.0,1.0,7.557,47.205,0.965
20180928_36,8.3,71.0,0.7,6.987,47.86,0.335
20180929_00,14.5,47.0,3.4,18.819,44.222,1.193
20180929_01,16.0,43.0,1.6,15.519,33.501,3.773
20180929_02,16.2,35.0,3.2,16.283,29.759,5.518
20180929_03,16.1,32.0,2.5,16.428,28.848,5.487
20180929_04,15.8,31.0,1.1,15.493,29.41,4.822
20180929_05,17.3,25.0,2.4,15.679,28.822,5.767
20180929_06,17.1,26.0,1.2,14.374,32.052,4.225
20180929_07,14.3,33.0,1.5,9.94,40.187,2.358
20180929_08,14.1,34.0,1.6,9.14,43.212,2.345
20180929_09,13.0,38.0,1.5,8.705,45.756,2.356
20180929_10,11.3,42.0,2.0,8.013,48.757,2.174
20180929_11,8.9,58.0,1.0,7.351,51.959,2.049
20180929_12,8.3,71.0,0.7,6.574,55.309,1.091
20180929_13,7.9,71.0,1.1,5.3,60.545,0.967
20180929_14,6.8,78.0,1.9,4.83,62.493,0.573
20180929_15,6.6,81.0,1.7,4.841,62.24,0.955
20180929_16,6.5,84.0,1.8,5.599,60.02,0.877
20180929_17,6.2,90.0,1.2,7.311,54.182,0.737
20180929_18,6.7,89.0,0.7,7.463,53.92,0.479
20180929_19,7.1,81.0,2.7,7.773,53.247,0.518
20180929_20,7.8,83.0,0.5,7.79,60.444,0.902
20180929_21,8.8,85.0,0.9,10.998,49.711,1.67
20180929_22,12.4,62.0,2.1,12.209,46.864,1.824
20180929_23,13.6,53.0,1.4,14.13,40.965,4.144
20180929_24,14.0,48.0,0.8,14.306,41.804,4.233
20180929_25,14.7,43.0,3.6,15.728,34.324,5.899
20180929_26,15.6,44.0,2.0,16.211,27.675,7.52
20180929_27,14.5,51.0,1.5,14.969,31.575,8.036
20180929_28,15.7,45.0,2.8,15.133,31.667,8.118
20180929_29,15.6,36.0,5.8,14.476,33.362,7.997
20180929_30,14.0,43.0,5.8,13.273,39.39,6.263
20180929_31,12.8,48.0,4.4,10.398,51.153,2.968
20180929_32,12.9,48.0,4.6,11.72,49.794,4.214
20180929_33,13.2,48.0,5.1,13.002,47.748,6.119
20180929_34,13.3,49.0,4.9,13.969,47.263,6.061
20180929_35,12.8,53.0,3.6,13.135,51.402,4.29
20180929_36,10.9,64.0,2.8,13.084,49.649,5.646
20180930_00,14.0,48.0,0.8,19.248,42.155,0.916
20180930_01,14.7,43.0,3.6,14.956,40.707,4.861
20180930_02,15.6,44.0,2.0,14.871,41.964,5.422
20180930_03,14.5,51.0,1.5,14.446,39.317,6.35
20180930_04,15.7,45.0,2.8,13.749,38.825,8.659
20180930_05,15.6,36.0,5.8,14.58,33.86,8.47
20180930_06,14.0,43.0,5.8,13.309,43.465,7.431
20180930_07,12.8,48.0,4.4,12.504,47.132,7.058
20180930_08,12.9,48.0,4.6,10.979,56.279,6.497
20180930_09,13.2,48.0,5.1,11.016,55.196,6.626
20180930_10,13.3,49.0,4.9,9.48,59.627,3.913
20180930_11,12.8,53.0,3.6,9.741,59.871,4.451
20180930_12,10.9,64.0,2.8,10.365,58.569,4.737
20180930_13,10.4,67.0,1.5,9.112,63.329,2.42
20180930_14,10.2,69.0,1.5,8.597,67.015,1.997
20180930_15,11.6,63.0,2.0,8.979,68.209,2.209
20180930_16,11.9,63.0,1.5,8.661,68.666,2.018
20180930_17,11.6,63.0,2.1,8.069,70.617,1.614
20180930_18,10.1,71.0,2.0,8.669,67.78,2.862
20180930_19,9.2,76.0,0.3,8.45,66.908,2.695
20180930_20,7.8,86.0,0.8,9.735,65.777,2.667
20180930_21,13.1,70.0,0.9,13.789,48.603,6.471
20180930_22,16.7,50.0,2.6,15.601,41.061,7.647
20180930_23,19.6,37.0,4.2,16.83,39.081,8.949
20180930_24,,,,17.95,35.993,9.125
20180930_25,22.3,26.0,5.3,19.059,33.395,8.331
20180930_26,22.9,24.0,4.3,19.584,32.247,8.254
20180930_27,22.8,24.0,4.6,19.845,32.088,7.838
20180930_28,23.5,23.0,2.8,19.476,33.542,8.068
20180930_29,22.9,25.0,3.5,19.075,34.371,7.272
20180930_30,21.8,26.0,2.1,17.669,38.167,5.352
20180930_31,20.2,28.0,1.8,15.846,41.259,5.005
20180930_32,19.2,31.0,1.6,13.478,49.404,3.4
20180930_33,17.8,37.0,1.2,12.739,52.087,3.208
20180930_34,17.8,36.0,2.5,11.936,54.985,3.029
20180930_35,14.5,49.0,3.0,11.321,57.577,2.9
20180930_36,12.8,57.0,1.9,10.917,58.79,3.042
20181001_00,,,,23.049,39.7,4.156
20181001_01,22.3,26.0,5.3,21.607,29.984,5.663
20181001_02,22.9,24.0,4.3,22.518,27.854,6.783
20181001_03,22.8,24.0,4.6,22.334,27.987,7.39
20181001_04,23.5,23.0,2.8,22.181,28.605,6.938
20181001_05,22.9,25.0,3.5,21.67,29.652,6.293
20181001_06,21.8,26.0,2.1,19.838,36.203,3.302
20181001_07,20.2,28.0,1.8,15.322,45.04,2.701
20181001_08,19.2,31.0,1.6,14.419,47.437,2.75
20181001_09,17.8,37.0,1.2,14.163,48.215,3.036
20181001_10,17.8,36.0,2.5,13.67,49.866,3.232
20181001_11,14.5,49.0,3.0,13.95,48.544,3.677
20181001_12,12.8,57.0,1.9,13.691,48.825,3.576
20181001_13,10.8,66.0,1.1,12.612,52.126,3.114
20181001_14,9.7,72.0,1.7,12.185,53.399,2.782
20181001_15,8.6,76.0,0.7,11.893,54.407,2.782
20181001_16,8.0,81.0,1.0,10.344,59.898,2.055
20181001_17,7.2,85.0,2.1,10.448,58.966,2.489
20181001_18,6.8,86.0,1.4,9.958,60.663,2.231
20181001_19,6.4,88.0,2.3,9.277,63.345,1.936
20181001_20,7.4,83.0,2.1,10.601,62.617,1.672
20181001_21,10.4,71.0,2.4,14.497,49.01,2.053
20181001_22,14.1,57.0,1.9,17.052,41.792,2.656
20181001_23,17.6,45.0,2.6,18.292,38.74,3.188
20181001_24,,,,19.565,34.711,2.922
20181001_25,22.1,31.0,3.7,20.593,31.228,2.656
20181001_26,22.5,30.0,1.5,21.194,30.939,2.156
20181001_27,24.0,28.0,4.2,21.707,30.119,1.926
20181001_28,23.7,31.0,3.6,22.067,29.321,1.541
20181001_29,23.4,30.0,3.6,22.12,28.529,1.823
20181001_30,21.9,35.0,3.8,19.911,43.345,0.969
20181001_31,18.4,50.0,1.3,15.737,43.089,0.647
20181001_32,15.7,56.0,0.6,15.177,44.236,1.472
20181001_33,16.0,54.0,2.5,15.023,44.54,2.674
20181001_34,14.4,60.0,3.0,14.735,44.023,2.842
20181001_35,13.8,62.0,3.5,14.313,44.444,2.842
20181001_36,12.4,66.0,2.3,13.227,46.737,2.161
20181002_00,,,,22.661,40.921,1.616
20181002_01,22.1,31.0,3.7,21.578,29.023,2.818
20181002_02,22.5,30.0,1.5,22.606,26.271,2.404
20181002_03,24.0,28.0,4.2,23.045,25.49,1.877
20181002_04,23.7,31.0,3.6,23.24,25.696,1.134
20181002_05,23.4,30.0,3.6,23.195,26.255,0.496
20181002_06,21.9,35.0,3.8,20.891,40.816,1.594
20181002_07,18.4,50.0,1.3,16.657,41.648,2.137
20181002_08,15.7,56.0,0.6,16.061,41.038,1.871
20181002_09,16.0,54.0,2.5,16.054,36.068,2.781
20181002_10,14.4,60.0,3.0,16.2,35.358,3.425
20181002_11,13.8,62.0,3.5,15.837,35.708,3.793
20181002_12,12.4,66.0,2.3,14.777,37.418,3.313
20181002_13,11.7,66.0,4.0,13.832,39.558,2.46
20181002_14,9.9,75.0,4.1,13.24,40.319,2.36
20181002_15,9.4,73.0,2.4,13.017,40.123,2.498
20181002_16,9.1,72.0,1.8,12.736,40.419,2.635
20181002_17,7.8,77.0,1.6,12.596,40.267,2.852
20181002_18,7.5,77.0,1.7,12.699,39.59,3.217
20181002_19,7.2,77.0,0.9,12.488,39.965,3.423
20181002_20,8.5,72.0,2.5,13.756,40.577,3.451
20181002_21,11.5,63.0,2.1,17.632,32.133,3.308
20181002_22,15.0,48.0,3.5,19.184,29.201,2.974
20181002_23,18.5,36.0,3.3,20.529,27.774,2.662
20181002_24,21.4,29.0,2.4,21.826,25.588,1.983
20181002_25,23.4,25.0,3.2,22.76,23.704,1.348
20181002_26,24.7,21.0,1.0,23.297,22.725,0.805
20181002_27,25.1,22.0,0.9,23.576,22.536,0.82
20181002_28,25.6,25.0,2.3,23.601,22.992,0.814
20181002_29,25.2,26.0,3.1,23.401,23.891,1.018
20181002_30,23.6,27.0,2.6,20.809,38.76,1.094
20181002_31,19.1,39.0,1.0,16.673,37.232,1.447
20181002_32,17.7,40.0,2.3,15.619,40.541,0.912
20181002_33,14.3,58.0,0.8,14.317,44.747,1.112
20181002_34,13.0,64.0,0.9,13.924,43.995,0.835
20181002_35,12.0,68.0,0.6,13.512,44.161,0.818
20181002_36,10.5,74.0,0.6,13.268,44.12,0.799
20181003_00,21.4,29.0,2.4,23.051,37.218,1.915
20181003_01,23.4,25.0,3.2,21.54,26.436,0.965
20181003_02,24.7,21.0,1.0,22.568,24.184,0.631
20181003_03,25.1,22.0,0.9,22.936,22.921,0.874
20181003_04,25.6,25.0,2.3,23.115,22.96,1.136
20181003_05,25.2,26.0,3.1,22.84,24.031,1.359
20181003_06,23.6,27.0,2.6,20.218,38.784,1.638
20181003_07,19.1,39.0,1.0,16.05,37.929,1.622
20181003_08,17.7,40.0,2.3,15.573,39.871,1.656
20181003_09,14.3,58.0,0.8,14.68,42.632,0.591
20181003_10,13.0,64.0,0.9,13.575,44.17,0.498
20181003_11,12.0,68.0,0.6,13.027,45.976,0.516
20181003_12,10.5,74.0,0.6,12.603,45.904,0.708
20181003_13,10.0,76.0,0.6,12.191,46.049,0.699
20181003_14,9.2,82.0,0.4,11.997,47.514,1.284
20181003_15,8.3,86.0,1.3,11.58,48.518,0.807
20181003_16,7.8,88.0,2.1,10.818,50.503,1.071
20181003_17,7.4,86.0,2.5,10.395,51.247,1.393
20181003_18,7.2,85.0,1.5,10.229,50.67,1.432
20181003_19,6.8,86.0,2.5,10.309,49.459,1.785
20181003_20,7.8,80.0,3.3,12.006,49.353,1.618
20181003_21,10.7,69.0,2.4,17.05,36.521,1.432
20181003_22,14.2,57.0,2.9,18.832,37.011,1.89
20181003_23,17.7,49.0,1.8,19.586,36.932,2.014
20181003_24,20.8,40.0,1.4,20.518,36.438,2.14
20181003_25,22.4,37.0,2.6,21.849,33.476,2.786
20181003_26,23.9,34.0,4.1,23.118,30.32,4.886
20181003_27,24.0,33.0,4.5,23.396,29.806,5.584
20181003_28,24.5,35.0,3.4,23.342,28.722,5.775
20181003_29,23.4,38.0,4.2,22.6,32.055,5.251
20181003_30,21.5,47.0,4.1,20.385,42.97,2.819
20181003_31,20.5,49.0,4.1,16.386,51.319,2.162
20181003_32,16.5,66.0,0.6,15.613,50.46,0.715
20181003_33,15.3,72.0,0.6,14.939,57.278,1.509
20181003_34,15.7,70.0,2.2,16.323,64.103,3.717
20181003_35,14.3,76.0,0.6,15.117,73.989,3.397
20181003_36,13.4,81.0,0.8,14.889,74.772,3.688
20181004_00,20.8,40.0,1.4,23.426,41.12,1.428
20181004_01,22.4,37.0,2.6,21.636,31.834,2.781
20181004_02,23.9,34.0,4.1,22.738,29.905,4.389
20181004_03,24.0,33.0,4.5,23.224,29.88,4.537
20181004_04,24.5,35.0,3.4,23.177,31.926,4.783
20181004_05,23.4,38.0,4.2,22.953,33.445,4.354
20181004_06,21.5,47.0,4.1,20.79,47.717,3.09
20181004_07,20.5,49.0,4.1,16.666,61.51,2.274
20181004_08,16.5,66.0,0.6,15.95,60.848,1.096
20181004_09,15.3,72.0,0.6,15.075,57.305,0.488
20181004_10,15.7,70.0,2.2,14.662,60.867,0.907
20181004_11,14.3,76.0,0.6,14.391,63.94,1.923
20181004_12,13.4,81.0,0.8,14.237,74.948,2.909
20181004_13,13.1,80.0,0.9,13.663,80.44,2.614
20181004_14,12.9,76.0,0.7,13.45,82.45,2.67
20181004_15,10.8,90.0,,12.891,83.592,2.258
20181004_16,10.0,94.0,0.6,12.685,83.212,2.123
20181004_17,9.4,96.0,0.6,12.372,83.574,2.017
20181004_18,8.9,98.0,0.8,11.96,83.657,1.875
20181004_19,8.3,98.0,1.0,11.555,82.645,1.627
20181004_20,8.5,98.0,0.3,12.511,83.874,1.631
20181004_21,10.6,95.0,0.3,16.478,65.768,1.885
20181004_22,14.4,73.0,1.9,18.064,57.968,2.36
20181004_23,17.7,62.0,0.9,19.193,52.614,2.533
20181004_24,19.5,61.0,1.8,20.388,47.833,3.369
20181004_25,20.5,58.0,2.2,22.004,41.271,5.137
20181004_26,21.7,52.0,3.0,22.9,37.707,6.152
20181004_27,22.3,48.0,3.5,23.314,35.683,6.198
20181004_28,22.9,46.0,4.8,23.086,37.039,6.076
20181004_29,22.2,50.0,3.2,22.419,39.341,4.92
20181004_30,20.9,58.0,3.0,20.466,47.793,2.48
20181004_31,18.4,65.0,1.5,18.23,47.586,3.139
20181004_32,18.2,64.0,1.7,18.719,42.128,7.217
20181004_33,15.5,77.0,0.8,18.202,46.371,4.377
20181004_34,15.1,79.0,1.8,17.128,53.341,2.841
20181004_35,14.3,82.0,2.7,16.383,53.935,5.189
20181004_36,14.4,80.0,1.6,14.838,31.087,7.03
20181005_00,19.5,61.0,1.8,23.414,51.421,1.358
20181005_01,20.5,58.0,2.2,20.762,45.441,2.271
20181005_02,21.7,52.0,3.0,21.759,42.507,2.816
20181005_03,22.3,48.0,3.5,22.172,42.212,3.463
20181005_04,22.9,46.0,4.8,22.337,44.607,4.028
20181005_05,22.2,50.0,3.2,21.774,47.158,3.709
20181005_06,20.9,58.0,3.0,20.241,55.171,3.146
20181005_07,18.4,65.0,1.5,16.812,69.35,2.295
20181005_08,18.2,64.0,1.7,16.107,71.387,1.548
20181005_09,15.5,77.0,0.8,16.082,70.158,1.843
20181005_10,15.1,79.0,1.8,17.5,33.159,5.481
20181005_11,14.3,82.0,2.7,16.147,38.135,4.323
20181005_12,14.4,80.0,1.6,16.707,40.768,5.669
20181005_13,15.1,66.0,3.2,15.959,39.632,6.775
20181005_14,16.6,53.0,3.4,15.206,40.34,4.174
20181005_15,14.3,55.0,5.3,14.433,36.726,6.75
20181005_16,12.7,56.0,4.9,13.145,27.754,7.87
20181005_17,12.1,51.0,3.7,12.114,27.336,6.625
20181005_18,11.9,39.0,3.5,11.136,27.426,6.275
20181005_19,10.6,50.0,2.6,9.823,29.224,4.553
20181005_20,11.2,35.0,5.3,9.409,30.707,4.384
20181005_21,12.3,28.0,3.4,11.08,26.434,6.192
20181005_22,13.6,23.0,3.2,12.159,24.797,7.179
20181005_23,14.2,21.0,4.0,13.319,22.159,7.568
20181005_24,15.2,19.0,6.9,14.118,20.591,7.798
20181005_25,16.4,18.0,5.3,14.903,18.864,7.165
20181005_26,17.0,16.0,5.0,15.327,18.412,6.656
20181005_27,17.8,15.0,5.6,15.644,17.568,6.378
20181005_28,18.3,15.0,1.9,15.561,17.742,5.987
20181005_29,18.4,15.0,1.4,15.073,19.331,5.131
