Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_23,19.2,45.0,0.3,18.754,36.723,2.98
20180923_24,20.4,39.0,1.3,19.943,32.847,2.988
20180923_25,21.7,34.0,1.1,20.691,30.829,2.551
20180923_26,22.5,31.0,0.7,21.385,27.933,1.806
20180923_27,23.7,30.0,1.1,21.915,26.046,1.295
20180923_28,23.7,28.0,1.1,22.324,25.185,0.768
20180923_29,24.0,28.0,1.3,22.386,25.712,1.707
20180923_30,22.8,32.0,1.5,22.048,27.715,2.319
20180923_31,20.1,41.0,1.5,18.586,36.015,2.836
20180923_32,16.3,56.0,0.6,16.027,43.847,1.742
20180923_33,13.5,71.0,0.9,14.593,47.564,0.454
20180923_34,12.0,75.0,,13.844,48.62,1.07
20180923_35,11.1,81.0,0.5,13.417,49.217,1.632
20180923_36,9.9,90.0,0.3,13.231,49.667,1.605
20180924_00,20.4,39.0,1.3,24.669,38.171,1.71
20180924_01,21.7,34.0,1.1,20.114,33.458,1.187
20180924_02,22.5,31.0,0.7,21.337,29.678,1.619
20180924_03,23.7,30.0,1.1,21.69,29.275,1.815
20180924_04,23.7,28.0,1.1,22.071,28.622,1.575
20180924_05,24.0,28.0,1.3,22.232,28.267,1.329
20180924_06,22.8,32.0,1.5,21.91,30.754,1.811
20180924_07,20.1,41.0,1.5,17.479,42.177,1.761
20180924_08,16.3,56.0,0.6,16.305,47.816,1.643
20180924_09,13.5,71.0,0.9,15.098,51.177,0.843
20180924_10,12.0,75.0,,14.308,51.058,0.945
20180924_11,11.1,81.0,0.5,14.163,49.094,1.566
20180924_12,9.9,90.0,0.3,14.452,48.08,2.545
20180924_13,9.6,91.0,,13.695,49.292,1.744
20180924_14,9.3,92.0,0.4,13.212,50.193,1.498
20180924_15,9.3,92.0,1.3,12.223,53.135,1.247
20180924_16,9.4,90.0,1.5,11.985,53.263,1.48
20180924_17,8.4,95.0,1.2,11.681,54.02,1.519
20180924_18,9.2,94.0,1.8,11.685,53.84,1.56
20180924_19,9.3,94.0,0.8,11.51,56.254,1.203
20180924_20,10.6,93.0,1.1,12.841,56.993,0.947
20180924_21,13.9,77.0,1.9,16.138,49.466,0.858
20180924_22,16.8,67.0,1.4,18.481,39.879,0.752
20180924_23,19.0,61.0,1.2,19.915,37.777,2.175
20180924_24,20.5,62.0,1.8,20.878,37.425,3.724
20180924_25,21.4,58.0,2.2,21.437,37.673,4.015
20180924_26,21.5,52.0,2.5,22.054,35.953,4.19
20180924_27,22.1,49.0,1.7,22.272,36.106,3.864
20180924_28,21.4,50.0,2.4,22.167,37.855,3.094
20180924_29,21.0,49.0,2.3,21.771,39.593,2.044
20180924_30,20.4,53.0,2.2,20.057,44.713,2.334
20180924_31,18.6,66.0,0.9,19.537,47.941,3.849
20180924_32,16.7,77.0,0.5,18.686,50.08,3.431
20180924_33,15.2,85.0,0.7,16.832,55.462,2.644
20180924_34,14.2,90.0,0.7,16.311,56.707,2.569
20180924_35,14.0,92.0,0.5,15.449,59.512,2.236
20180924_36,13.4,93.0,,15.087,61.958,2.53
20180925_00,20.5,62.0,1.8,25.838,45.099,1.453
20180925_01,21.4,58.0,2.2,20.084,50.675,3.513
20180925_02,21.5,52.0,2.5,20.776,50.156,3.105
20180925_03,22.1,49.0,1.7,21.417,48.478,3.735
20180925_04,21.4,50.0,2.4,21.651,48.764,3.645
20180925_05,21.0,49.0,2.3,21.678,47.246,3.423
20180925_06,20.4,53.0,2.2,21.429,47.54,3.127
20180925_07,18.6,66.0,0.9,19.828,50.574,2.194
20180925_08,16.7,77.0,0.5,19.971,48.848,3.878
20180925_09,15.2,85.0,0.7,18.271,53.767,3.465
20180925_10,14.2,90.0,0.7,17.313,56.718,3.011
20180925_11,14.0,92.0,0.5,16.014,61.596,1.852
20180925_12,13.4,93.0,,15.766,62.924,2.098
20180925_13,14.1,89.0,1.1,15.22,65.053,1.955
20180925_14,13.8,91.0,0.5,15.791,63.491,2.647
20180925_15,13.9,91.0,0.4,15.018,66.935,2.577
20180925_16,13.6,93.0,1.3,14.041,70.705,2.111
20180925_17,13.5,92.0,0.7,12.965,74.736,1.402
20180925_18,12.4,96.0,1.1,13.139,73.435,1.515
20180925_19,11.5,98.0,0.5,12.953,72.997,1.56
20180925_20,11.4,100.0,1.1,14.231,73.706,0.468
20180925_21,15.1,85.0,1.5,17.374,61.733,0.425
20180925_22,18.0,73.0,1.3,18.304,56.433,0.912
20180925_23,19.9,62.0,0.7,19.613,52.395,1.484
20180925_24,21.4,56.0,2.2,20.993,48.534,3.034
20180925_25,21.8,50.0,2.0,21.696,46.112,3.397
20180925_26,22.9,48.0,2.2,22.375,43.615,3.398
20180925_27,22.5,42.0,1.5,22.749,41.787,3.399
20180925_28,,,,22.87,42.414,3.533
20180925_29,22.5,46.0,1.5,22.709,44.756,3.283
20180925_30,22.0,48.0,0.6,22.036,46.195,3.561
20180925_31,19.2,58.0,1.1,18.631,56.727,2.117
20180925_32,16.9,71.0,0.7,17.847,59.098,2.064
20180925_33,14.8,81.0,,17.286,60.916,1.909
20180925_34,13.4,92.0,0.3,16.535,63.068,1.551
20180925_35,12.4,96.0,0.9,16.143,64.787,2.173
20180925_36,12.3,95.0,0.8,17.851,58.558,2.141
20180926_00,21.4,56.0,2.2,26.201,44.258,0.867
20180926_01,21.8,50.0,2.0,20.568,44.311,2.701
20180926_02,22.9,48.0,2.2,21.311,41.603,2.781
20180926_03,22.5,42.0,1.5,21.752,41.563,3.367
20180926_04,,,,21.836,43.34,3.129
20180926_05,22.5,46.0,1.5,21.737,44.98,2.547
20180926_06,22.0,48.0,0.6,21.545,45.992,2.061
20180926_07,19.2,58.0,1.1,17.632,58.219,1.441
20180926_08,16.9,71.0,0.7,16.627,61.28,1.51
20180926_09,14.8,81.0,,15.864,63.955,1.466
20180926_10,13.4,92.0,0.3,15.759,63.957,1.9
20180926_11,12.4,96.0,0.9,16.321,61.374,2.536
20180926_12,12.3,95.0,0.8,15.702,63.346,2.071
20180926_13,12.9,89.0,0.7,14.842,66.283,1.342
20180926_14,11.7,94.0,0.4,14.788,65.879,0.962
20180926_15,11.0,97.0,0.8,13.865,69.339,0.855
20180926_16,11.6,95.0,0.8,13.504,70.281,0.989
20180926_17,11.8,92.0,1.4,13.639,70.92,1.71
20180926_18,12.1,94.0,1.2,14.434,68.838,2.584
20180926_19,12.5,95.0,,14.022,71.785,1.993
20180926_20,13.4,92.0,0.9,15.759,68.829,1.021
20180926_21,14.4,87.0,1.1,16.417,69.06,0.617
20180926_22,15.3,85.0,,16.971,67.207,0.996
20180926_23,16.6,78.0,0.8,17.835,61.623,1.652
20180926_24,16.9,79.0,,17.855,60.576,2.241
20180926_25,18.0,73.0,1.1,17.431,63.615,2.139
20180926_26,18.7,71.0,,17.653,62.737,1.86
20180926_27,19.0,69.0,0.6,19.601,53.988,3.313
20180926_28,19.2,70.0,0.5,19.802,52.729,3.608
20180926_29,19.3,69.0,0.8,18.257,60.964,1.964
20180926_30,17.8,88.0,,17.696,66.214,1.238
20180926_31,16.5,96.0,,17.084,67.881,1.125
20180926_32,16.6,94.0,1.3,16.59,77.314,1.23
20180926_33,16.2,97.0,0.8,15.961,80.994,1.974
20180926_34,15.8,100.0,1.6,14.945,90.808,1.842
20180926_35,15.5,100.0,1.0,14.94,93.006,1.004
20180926_36,15.1,100.0,0.7,15.359,90.779,1.965
20180927_00,16.9,79.0,,24.701,51.902,1.188
20180927_01,18.0,73.0,1.1,18.966,61.576,2.397
20180927_02,18.7,71.0,,20.02,58.61,2.341
20180927_03,19.0,69.0,0.6,20.018,59.257,2.617
20180927_04,19.2,70.0,0.5,19.911,60.295,3.142
20180927_05,19.3,69.0,0.8,19.522,62.69,2.556
20180927_06,17.8,88.0,,18.491,69.398,1.989
20180927_07,16.5,96.0,,17.866,75.817,1.117
20180927_08,16.6,94.0,1.3,17.354,81.051,0.806
20180927_09,16.2,97.0,0.8,16.704,83.539,2.129
20180927_10,15.8,100.0,1.6,15.764,94.11,1.538
20180927_11,15.5,100.0,1.0,15.468,98.104,0.829
20180927_12,15.1,100.0,0.7,15.685,95.412,1.21
20180927_13,14.7,100.0,0.9,15.285,96.134,0.5
20180927_14,14.3,100.0,,14.977,95.092,0.884
20180927_15,12.8,100.0,,14.895,96.629,1.364
20180927_16,11.7,100.0,,14.876,98.621,1.015
20180927_17,12.2,100.0,0.7,14.65,97.052,0.684
20180927_18,12.0,100.0,1.1,12.164,97.216,0.526
20180927_19,12.3,100.0,,11.403,97.31,1.068
20180927_20,12.9,100.0,0.8,12.643,93.004,1.042
20180927_21,13.2,100.0,1.3,15.418,81.496,0.582
20180927_22,15.0,100.0,1.0,17.473,52.978,1.049
20180927_23,15.9,93.0,1.8,18.903,38.483,0.709
20180927_24,17.6,82.0,1.4,19.749,34.646,1.891
20180927_25,19.6,68.0,1.9,20.361,34.621,2.7
20180927_26,21.4,47.0,2.5,21.138,33.265,2.634
20180927_27,21.9,48.0,1.6,22.273,30.044,3.777
20180927_28,21.2,50.0,2.0,22.556,29.04,4.506
20180927_29,19.3,63.0,0.8,22.906,28.601,5.351
20180927_30,17.4,75.0,2.9,22.283,30.903,3.012
20180927_31,15.6,78.0,2.1,17.935,52.874,5.057
20180927_32,15.6,80.0,2.5,18.205,50.528,5.961
20180927_33,15.6,75.0,2.1,17.621,51.975,3.418
20180927_34,14.8,73.0,1.4,17.623,50.51,3.332
20180927_35,14.1,79.0,1.6,16.17,44.488,4.535
20180927_36,11.8,93.0,0.4,14.883,45.188,4.0
20180928_00,17.6,82.0,1.4,25.39,51.746,0.61
20180928_01,19.6,68.0,1.9,20.498,47.877,2.361
20180928_02,21.4,47.0,2.5,21.256,47.704,4.086
20180928_03,21.9,48.0,1.6,21.598,52.263,4.935
20180928_04,21.2,50.0,2.0,22.528,50.704,6.088
20180928_05,19.3,63.0,0.8,22.641,43.045,7.234
20180928_06,17.4,75.0,2.9,22.091,42.484,4.257
20180928_07,15.6,78.0,2.1,18.577,45.345,3.91
20180928_08,15.6,80.0,2.5,17.093,47.238,3.16
20180928_09,15.6,75.0,2.1,16.101,43.712,3.772
20180928_10,14.8,73.0,1.4,15.337,49.627,3.736
20180928_11,14.1,79.0,1.6,14.225,49.451,3.557
20180928_12,11.8,93.0,0.4,13.739,47.708,3.6
20180928_13,12.5,91.0,1.5,12.413,48.328,2.578
20180928_14,11.6,95.0,1.5,11.023,52.232,1.618
20180928_15,10.0,97.0,,10.349,52.178,0.992
20180928_16,9.1,100.0,,9.742,52.557,0.71
20180928_17,8.4,100.0,,9.766,51.587,1.346
20180928_18,9.0,100.0,,12.135,51.422,3.068
20180928_19,10.1,99.0,1.6,13.333,48.949,3.905
20180928_20,12.1,73.0,2.0,13.401,48.786,4.115
20180928_21,13.9,64.0,4.0,13.111,50.244,3.573
20180928_22,14.6,59.0,2.5,13.869,48.765,2.543
20180928_23,14.5,48.0,3.2,15.95,37.314,2.811
20180928_24,16.3,41.0,2.8,17.172,30.011,1.362
20180928_25,18.1,40.0,2.7,18.066,28.794,2.438
20180928_26,19.7,27.0,4.4,18.408,27.712,1.981
20180928_27,19.2,28.0,2.8,19.209,25.446,2.795
20180928_28,18.8,26.0,2.3,19.648,24.66,3.569
20180928_29,19.2,26.0,2.5,19.83,23.478,3.407
20180928_30,18.1,28.0,0.7,19.491,22.764,4.099
20180928_31,17.0,29.0,1.1,17.439,25.009,4.5
20180928_32,15.9,33.0,2.5,16.4,25.253,4.693
20180928_33,15.2,34.0,2.7,15.039,30.235,4.338
20180928_34,14.6,34.0,1.4,12.307,35.638,2.058
20180928_35,11.7,54.0,0.9,11.097,37.317,1.75
20180928_36,10.6,63.0,1.2,10.521,37.507,2.004
20180929_00,16.3,41.0,2.8,21.302,37.898,1.822
20180929_01,18.1,40.0,2.7,17.305,29.593,5.389
20180929_02,19.7,27.0,4.4,18.35,26.331,5.713
20180929_03,19.2,28.0,2.8,18.801,25.209,5.16
20180929_04,18.8,26.0,2.3,18.96,24.208,5.569
20180929_05,19.2,26.0,2.5,18.46,23.773,5.902
20180929_06,18.1,28.0,0.7,17.497,26.063,4.996
20180929_07,17.0,29.0,1.1,15.289,29.071,3.485
20180929_08,15.9,33.0,2.5,12.884,32.579,2.536
20180929_09,15.2,34.0,2.7,12.97,33.819,3.039
20180929_10,14.6,34.0,1.4,11.477,39.942,2.365
20180929_11,11.7,54.0,0.9,9.912,44.345,0.89
20180929_12,10.6,63.0,1.2,9.332,45.158,1.111
20180929_13,7.9,84.0,0.4,8.666,47.394,0.979
20180929_14,7.0,94.0,0.4,8.485,48.022,1.241
20180929_15,7.7,83.0,,8.026,49.329,0.851
20180929_16,9.1,75.0,,9.893,44.748,1.001
20180929_17,6.7,92.0,,10.464,44.528,0.833
20180929_18,6.9,90.0,,10.551,44.929,0.591
20180929_19,6.8,92.0,,10.757,44.98,0.758
20180929_20,7.9,92.0,0.6,10.244,51.876,0.712
20180929_21,9.6,85.0,0.5,12.499,41.927,2.386
20180929_22,14.6,63.0,0.5,14.227,40.518,3.615
20180929_23,16.8,46.0,2.2,16.644,36.581,4.867
20180929_24,17.3,40.0,2.1,17.183,34.327,5.278
20180929_25,18.0,38.0,1.9,17.491,33.648,6.254
20180929_26,18.2,37.0,1.5,18.052,29.139,6.52
20180929_27,17.2,51.0,1.7,17.624,27.928,8.782
20180929_28,16.1,57.0,1.3,16.859,29.947,8.131
20180929_29,16.7,44.0,2.4,16.992,29.998,7.808
20180929_30,16.6,40.0,2.8,16.058,32.758,7.185
20180929_31,15.5,43.0,3.0,14.373,39.754,4.382
20180929_32,15.0,46.0,2.5,14.958,41.273,5.032
20180929_33,14.9,48.0,2.4,15.399,42.887,6.475
20180929_34,14.9,48.0,1.9,16.362,43.204,7.148
20180929_35,12.1,65.0,0.3,16.21,43.356,6.21
20180929_36,10.5,73.0,1.1,14.556,46.305,3.815
20180930_00,17.3,40.0,2.1,22.132,37.335,1.091
20180930_01,18.0,38.0,1.9,17.817,33.934,6.439
20180930_02,18.2,37.0,1.5,18.006,33.776,5.41
20180930_03,17.2,51.0,1.7,17.563,34.7,6.645
20180930_04,16.1,57.0,1.3,17.215,30.344,7.397
20180930_05,16.7,44.0,2.4,16.306,34.471,6.178
20180930_06,16.6,40.0,2.8,16.058,35.75,5.7
20180930_07,15.5,43.0,3.0,14.894,44.975,5.899
20180930_08,15.0,46.0,2.5,14.172,49.152,5.332
20180930_09,14.9,48.0,2.4,13.457,51.438,5.3
20180930_10,14.9,48.0,1.9,14.02,46.581,6.468
20180930_11,12.1,65.0,0.3,14.103,49.495,5.72
20180930_12,10.5,73.0,1.1,13.575,53.289,3.811
20180930_13,9.8,79.0,1.0,11.099,62.04,1.368
20180930_14,8.0,92.0,0.7,11.606,59.219,2.06
20180930_15,7.9,95.0,,11.488,59.561,1.756
20180930_16,6.7,98.0,,11.013,59.972,1.131
20180930_17,6.1,100.0,,10.676,60.758,1.345
20180930_18,6.4,100.0,0.6,10.517,61.225,0.962
20180930_19,5.6,100.0,,10.51,60.298,1.791
20180930_20,6.7,100.0,0.5,11.516,60.249,0.436
20180930_21,11.8,85.0,1.6,16.258,41.318,6.559
20180930_22,16.5,60.0,0.5,17.737,37.407,7.546
20180930_23,20.0,45.0,0.5,19.092,34.467,7.976
20180930_24,,,,20.057,32.669,8.222
20180930_25,22.9,35.0,1.7,20.942,31.102,8.21
20180930_26,24.9,27.0,3.5,21.673,29.704,7.734
20180930_27,25.2,26.0,1.8,22.239,28.116,7.029
20180930_28,25.5,25.0,2.4,21.977,27.826,6.938
20180930_29,25.1,26.0,2.2,21.643,28.762,6.221
20180930_30,24.1,27.0,2.4,20.808,32.525,4.407
20180930_31,22.2,29.0,2.6,18.327,37.25,3.883
20180930_32,17.1,48.0,0.4,16.285,44.359,3.118
20180930_33,15.9,51.0,1.1,15.339,47.778,2.644
20180930_34,13.8,61.0,1.1,14.613,50.558,2.29
20180930_35,11.4,84.0,,13.88,52.932,2.135
20180930_36,9.8,93.0,,12.54,57.019,1.591
20181001_00,,,,24.936,38.496,3.144
20181001_01,22.9,35.0,1.7,23.188,27.81,6.067
20181001_02,24.9,27.0,3.5,24.459,25.072,5.456
20181001_03,25.2,26.0,1.8,24.794,24.151,6.844
20181001_04,25.5,25.0,2.4,24.378,24.65,7.292
20181001_05,25.1,26.0,2.2,23.73,26.135,6.98
20181001_06,24.1,27.0,2.4,22.528,29.336,5.563
20181001_07,22.2,29.0,2.6,20.133,34.277,4.099
20181001_08,17.1,48.0,0.4,17.251,42.973,2.398
20181001_09,15.9,51.0,1.1,16.003,46.715,1.899
20181001_10,13.8,61.0,1.1,14.997,50.342,1.505
20181001_11,11.4,84.0,,14.926,51.926,2.252
20181001_12,9.8,93.0,,14.279,56.167,2.143
20181001_13,8.6,97.0,0.5,14.129,55.754,2.111
20181001_14,7.9,98.0,0.9,13.618,55.046,1.785
20181001_15,7.4,100.0,1.1,12.503,56.736,1.45
20181001_16,7.0,100.0,0.9,12.383,56.681,1.732
20181001_17,6.6,100.0,,12.297,57.813,2.108
20181001_18,6.4,100.0,,12.641,57.396,2.324
20181001_19,6.5,100.0,,12.244,58.504,2.374
20181001_20,8.5,100.0,0.6,13.592,55.319,2.648
20181001_21,13.0,79.0,0.5,17.197,45.782,3.405
20181001_22,17.1,61.0,0.5,19.094,38.485,3.451
20181001_23,19.9,43.0,1.6,20.185,35.724,2.742
20181001_24,,,,20.903,33.509,1.646
20181001_25,22.8,32.0,1.3,21.716,31.04,1.071
20181001_26,23.8,31.0,0.5,22.324,29.428,1.221
20181001_27,24.4,30.0,1.7,22.907,28.268,0.942
20181001_28,24.7,31.0,1.8,23.383,27.289,0.628
20181001_29,24.6,31.0,1.3,23.65,26.769,0.45
20181001_30,23.7,32.0,1.9,21.558,40.622,0.555
20181001_31,18.0,57.0,,18.233,38.528,1.526
20181001_32,14.8,73.0,0.9,16.845,42.981,0.796
20181001_33,13.3,82.0,1.0,15.863,45.437,0.913
20181001_34,12.1,89.0,1.2,15.175,48.589,1.045
20181001_35,11.2,90.0,0.4,14.524,50.359,1.046
20181001_36,10.0,94.0,1.0,14.329,51.519,1.3
20181002_00,,,,24.618,39.182,1.671
20181002_01,22.8,32.0,1.3,22.755,28.021,1.322
20181002_02,23.8,31.0,0.5,23.645,26.748,1.676
20181002_03,24.4,30.0,1.7,23.992,26.731,2.208
20181002_04,24.7,31.0,1.8,24.306,26.153,1.731
20181002_05,24.6,31.0,1.3,24.402,25.81,1.444
20181002_06,23.7,32.0,1.9,22.699,33.731,1.979
20181002_07,18.0,57.0,,18.726,36.116,1.613
20181002_08,14.8,73.0,0.9,17.698,38.193,1.238
20181002_09,13.3,82.0,1.0,16.709,40.453,0.759
20181002_10,12.1,89.0,1.2,16.966,39.772,1.707
20181002_11,11.2,90.0,0.4,16.802,39.228,2.088
20181002_12,10.0,94.0,1.0,16.222,40.081,2.172
20181002_13,9.5,97.0,,15.985,40.101,2.644
20181002_14,9.0,95.0,,15.74,41.678,2.971
20181002_15,8.3,99.0,,14.23,44.653,2.085
20181002_16,8.5,99.0,1.2,14.515,44.995,2.518
20181002_17,8.6,98.0,,14.475,44.545,2.718
20181002_18,8.1,99.0,0.9,14.325,45.021,2.878
20181002_19,7.0,99.0,,14.457,44.326,3.123
20181002_20,8.1,100.0,1.4,14.932,45.495,2.67
20181002_21,14.1,74.0,1.7,18.729,35.937,3.006
20181002_22,18.1,49.0,1.2,20.503,30.499,3.275
20181002_23,20.4,36.0,2.9,21.828,27.847,3.168
20181002_24,22.0,34.0,1.2,22.8,25.712,2.172
20181002_25,23.7,26.0,1.5,23.806,23.198,1.41
20181002_26,25.4,25.0,1.3,24.474,21.746,0.606
20181002_27,25.9,24.0,0.6,24.797,21.254,0.804
20181002_28,25.9,22.0,0.6,24.95,21.068,0.695
20181002_29,26.2,24.0,1.7,24.885,21.265,0.991
20181002_30,24.3,27.0,0.9,22.124,34.256,0.929
20181002_31,20.1,43.0,0.9,19.036,30.916,1.67
20181002_32,15.7,62.0,,18.013,32.983,1.543
20181002_33,13.4,75.0,0.5,17.751,33.603,2.286
20181002_34,11.8,84.0,0.6,17.001,35.694,2.282
20181002_35,10.6,92.0,0.4,16.057,37.146,1.824
20181002_36,10.9,86.0,0.8,15.621,37.11,1.738
20181003_00,22.0,34.0,1.2,24.634,37.349,2.892
20181003_01,23.7,26.0,1.5,22.601,25.768,1.629
20181003_02,25.4,25.0,1.3,23.567,23.167,0.703
20181003_03,25.9,24.0,0.6,23.91,23.066,1.134
20181003_04,25.9,22.0,0.6,24.162,22.829,0.972
20181003_05,26.2,24.0,1.7,24.096,23.274,1.045
20181003_06,24.3,27.0,0.9,21.638,36.577,0.849
20181003_07,20.1,43.0,0.9,18.393,33.184,1.645
20181003_08,15.7,62.0,,16.758,38.052,1.204
20181003_09,13.4,75.0,0.5,15.914,39.376,0.708
20181003_10,11.8,84.0,0.6,15.476,37.818,1.607
20181003_11,10.6,92.0,0.4,16.303,34.708,2.577
20181003_12,10.9,86.0,0.8,15.221,36.872,1.858
20181003_13,11.4,85.0,,14.322,42.772,1.119
20181003_14,11.2,85.0,1.3,13.959,43.273,0.661
20181003_15,10.3,90.0,,13.382,43.208,0.789
20181003_16,10.2,89.0,0.8,12.991,42.967,1.221
20181003_17,10.6,87.0,2.4,13.457,41.062,1.938
20181003_18,10.4,88.0,1.7,13.526,47.297,1.856
20181003_19,10.0,88.0,1.7,13.172,50.233,1.493
20181003_20,10.5,86.0,1.6,13.772,53.367,1.018
20181003_21,13.6,74.0,2.0,17.408,45.839,0.906
20181003_22,16.2,65.0,2.0,19.216,38.691,1.489
20181003_23,19.1,52.0,1.7,20.246,37.304,0.721
20181003_24,21.4,46.0,0.6,21.772,35.015,1.234
20181003_25,22.5,38.0,0.4,23.091,34.872,2.623
20181003_26,23.7,39.0,1.8,24.341,31.799,3.513
20181003_27,24.9,39.0,1.6,24.821,28.346,4.589
20181003_28,25.1,38.0,1.3,24.484,30.939,4.289
20181003_29,24.4,40.0,2.7,24.284,30.763,3.242
20181003_30,23.2,47.0,1.1,21.941,42.108,1.271
20181003_31,18.6,67.0,,18.409,44.934,1.048
20181003_32,15.9,83.0,,17.401,46.175,1.476
20181003_33,14.6,90.0,0.7,17.178,60.342,1.978
20181003_34,16.5,73.0,1.1,16.256,66.764,1.445
20181003_35,14.4,86.0,,15.74,70.417,1.281
20181003_36,13.1,93.0,,15.293,72.949,1.271
20181004_00,21.4,46.0,0.6,24.794,41.947,1.936
20181004_01,22.5,38.0,0.4,22.108,37.79,1.094
20181004_02,23.7,39.0,1.8,24.195,33.204,3.2
20181004_03,24.9,39.0,1.6,24.831,31.919,3.498
20181004_04,25.1,38.0,1.3,24.92,32.975,3.937
20181004_05,24.4,40.0,2.7,24.462,37.112,3.744
20181004_06,23.2,47.0,1.1,23.044,44.393,2.668
20181004_07,18.6,67.0,,18.395,57.668,0.934
20181004_08,15.9,83.0,,17.338,61.448,0.987
20181004_09,14.6,90.0,0.7,17.27,53.91,1.675
20181004_10,16.5,73.0,1.1,18.38,53.761,3.532
20181004_11,14.4,86.0,,17.574,63.637,2.773
20181004_12,13.1,93.0,,15.782,70.912,1.338
20181004_13,12.0,97.0,,15.266,73.423,1.046
20181004_14,11.1,99.0,,14.81,78.913,0.788
20181004_15,11.1,98.0,1.1,14.055,82.184,0.64
20181004_16,10.7,99.0,0.7,13.72,82.203,0.698
20181004_17,9.8,100.0,0.6,13.38,82.137,1.093
20181004_18,9.1,100.0,,13.169,81.924,1.06
20181004_19,8.8,100.0,0.8,12.767,81.571,1.105
20181004_20,9.2,100.0,,13.879,83.009,1.597
20181004_21,12.2,99.0,0.3,17.282,70.632,0.8
20181004_22,15.5,82.0,0.6,18.649,61.77,1.382
20181004_23,18.2,70.0,1.5,20.319,51.519,1.597
20181004_24,20.0,67.0,0.9,21.899,44.479,2.208
20181004_25,21.1,62.0,0.7,23.507,38.733,3.782
20181004_26,22.2,61.0,0.4,24.444,35.093,4.652
20181004_27,23.3,56.0,1.3,24.489,36.154,4.695
20181004_28,23.8,49.0,1.7,24.572,35.081,3.919
20181004_29,23.6,49.0,1.2,24.827,32.98,2.725
20181004_30,22.2,53.0,0.6,22.559,43.202,1.435
20181004_31,18.6,71.0,0.7,21.243,41.696,1.535
20181004_32,16.0,88.0,,22.473,35.067,2.977
20181004_33,14.6,94.0,0.8,21.22,38.314,5.725
20181004_34,14.3,93.0,1.1,20.365,44.557,4.975
20181004_35,14.2,92.0,0.9,18.947,52.517,5.708
20181004_36,13.3,96.0,1.7,17.627,38.52,7.808
20181005_00,20.0,67.0,0.9,25.376,51.455,0.982
20181005_01,21.1,62.0,0.7,21.017,54.507,0.753
20181005_02,22.2,61.0,0.4,22.056,50.507,1.994
20181005_03,23.3,56.0,1.3,23.369,45.751,3.039
20181005_04,23.8,49.0,1.7,23.401,45.843,3.77
20181005_05,23.6,49.0,1.2,23.121,47.951,3.279
20181005_06,22.2,53.0,0.6,22.324,51.865,1.941
20181005_07,18.6,71.0,0.7,18.692,64.146,0.662
20181005_08,16.0,88.0,,17.637,68.712,0.827
20181005_09,14.6,94.0,0.8,17.113,69.826,1.52
20181005_10,14.3,93.0,1.1,19.241,54.231,4.229
20181005_11,14.2,92.0,0.9,19.581,33.048,5.792
20181005_12,13.3,96.0,1.7,19.168,37.411,3.782
20181005_13,14.0,94.0,1.4,18.818,39.88,4.346
20181005_14,16.9,76.0,2.8,18.391,38.891,5.041
20181005_15,18.5,52.0,4.1,17.662,32.286,7.115
20181005_16,16.4,53.0,4.7,16.321,26.256,7.514
20181005_17,14.0,53.0,4.9,15.101,25.158,7.813
20181005_18,14.0,44.0,4.9,14.402,24.572,7.517
20181005_19,13.6,39.0,2.6,13.627,24.679,6.247
20181005_20,12.7,45.0,2.2,13.124,25.369,6.208
20181005_21,14.2,28.0,5.0,13.772,23.678,7.627
20181005_22,15.2,27.0,4.5,14.636,22.997,7.821
20181005_23,16.3,24.0,4.7,15.7,21.033,7.512
20181005_24,17.3,21.0,2.6,16.465,19.726,7.165
20181005_25,18.4,20.0,2.7,17.111,18.839,6.133
20181005_26,19.3,20.0,3.0,17.84,17.714,4.558
20181005_27,20.0,19.0,2.2,18.356,15.706,5.72
20181005_28,20.3,17.0,0.5,18.101,15.357,5.808
20181005_29,20.6,14.0,3.2,17.586,16.475,5.495
20181005_30,19.2,18.0,1.8,16.528,17.887,5.036
20181005_31,17.7,17.0,1.9,13.901,20.037,3.088
20181005_32,16.3,20.0,2.5,12.023,22.042,2.442
20181005_33,15.9,21.0,2.0,10.966,23.15,1.911
20181005_34,10.6,42.0,0.4,10.312,24.08,1.67
20181005_35,7.5,62.0,0.3,9.842,24.834,1.885
20181005_36,5.6,73.0,,8.862,26.361,1.252
20181006_00,17.3,21.0,2.6,21.378,28.963,3.204
20181006_01,18.4,20.0,2.7,18.026,18.851,3.928
20181006_02,19.3,20.0,3.0,19.171,16.468,3.181
20181006_03,20.0,19.0,2.2,19.884,15.059,2.742
20181006_04,20.3,17.0,0.5,20.553,13.99,4.532
20181006_05,20.6,14.0,3.2,20.141,13.937,5.328
20181006_06,19.2,18.0,1.8,18.877,15.619,4.313
20181006_07,17.7,17.0,1.9,16.459,16.658,3.936
20181006_08,16.3,20.0,2.5,15.102,17.897,3.515
20181006_09,15.9,21.0,2.0,12.988,22.325,2.602
20181006_10,10.6,42.0,0.4,11.172,25.094,1.419
20181006_11,7.5,62.0,0.3,10.775,25.405,1.501
20181006_12,5.6,73.0,,11.111,25.436,2.558
20181006_13,5.4,76.0,1.5,11.233,25.059,3.088
20181006_14,5.0,74.0,1.2,10.638,24.57,2.9
