Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_06,22.4,26.0,6.1,21.648,29.868,5.447
20180923_07,20.7,29.0,3.9,20.402,31.022,4.134
20180923_08,19.5,33.0,2.4,19.386,32.705,4.392
20180923_09,18.8,35.0,2.7,18.33,35.49,3.475
20180923_10,17.9,37.0,2.2,15.839,42.593,2.078
20180923_11,15.2,51.0,1.2,14.78,45.519,1.754
20180923_12,13.9,59.0,1.0,14.115,47.22,1.641
20180923_13,13.3,61.0,1.3,13.964,47.286,1.694
20180923_14,13.3,61.0,1.8,13.125,50.282,1.557
20180923_15,12.7,63.0,1.6,12.495,52.515,1.604
20180923_16,12.3,65.0,1.2,12.132,53.951,1.876
20180923_17,11.9,65.0,1.4,12.266,52.651,1.774
20180923_18,11.0,72.0,0.6,10.8,59.508,1.121
20180923_19,11.1,69.0,0.9,10.127,63.017,0.404
20180923_20,12.3,65.0,1.3,11.17,65.828,0.505
20180923_21,15.4,53.0,1.0,13.807,54.524,0.811
20180923_22,18.2,43.0,1.8,16.244,45.504,0.823
20180923_23,19.6,40.0,1.5,17.865,38.77,0.988
20180923_24,21.2,34.0,1.1,18.879,36.185,0.923
20180923_25,21.9,30.0,2.1,19.8,34.836,1.041
20180923_26,22.7,28.0,1.6,20.595,33.501,1.181
20180923_27,23.4,25.0,2.2,21.116,32.416,0.784
20180923_28,24.1,25.0,1.7,21.641,31.029,0.254
20180923_29,23.3,23.0,2.0,22.061,30.25,1.225
20180923_30,22.4,30.0,1.5,22.098,30.122,2.365
20180923_31,21.0,33.0,1.2,19.261,33.79,1.516
20180923_32,18.3,44.0,1.1,18.465,35.149,1.243
20180923_33,16.6,54.0,1.0,17.807,36.833,0.507
20180923_34,15.9,54.0,1.0,16.048,46.137,1.21
20180923_35,16.5,49.0,0.6,14.941,49.924,1.145
20180923_36,14.1,69.0,1.8,13.917,52.802,1.254
20180924_00,21.2,34.0,1.1,24.561,39.449,1.132
20180924_01,21.9,30.0,2.1,19.529,39.152,0.503
20180924_02,22.7,28.0,1.6,20.573,35.148,0.979
20180924_03,23.4,25.0,2.2,21.025,34.057,0.876
20180924_04,24.1,25.0,1.7,21.641,32.475,0.572
20180924_05,23.3,23.0,2.0,22.015,31.721,0.471
20180924_06,22.4,30.0,1.5,21.527,35.232,0.669
20180924_07,21.0,33.0,1.2,19.087,36.405,1.016
20180924_08,18.3,44.0,1.1,18.568,36.563,1.139
20180924_09,16.6,54.0,1.0,18.058,37.537,0.83
20180924_10,15.9,54.0,1.0,16.705,44.406,1.293
20180924_11,16.5,49.0,0.6,14.708,53.741,0.952
20180924_12,14.1,69.0,1.8,13.909,56.547,1.03
20180924_13,13.3,74.0,1.2,13.733,55.708,0.836
20180924_14,13.8,68.0,1.0,13.238,56.315,0.87
20180924_15,12.6,75.0,1.1,12.776,57.125,1.14
20180924_16,11.8,77.0,1.2,12.26,58.545,1.118
20180924_17,11.7,80.0,1.1,11.961,59.712,1.246
20180924_18,11.4,80.0,1.3,11.515,60.918,0.609
20180924_19,11.4,82.0,0.9,11.195,62.051,0.458
20180924_20,12.0,79.0,0.9,12.753,55.467,1.139
20180924_21,13.9,72.0,1.1,14.119,54.364,1.049
20180924_22,17.1,59.0,1.2,16.226,50.201,1.309
20180924_23,19.1,58.0,0.9,18.169,46.764,1.908
20180924_24,20.2,55.0,1.8,20.154,41.469,2.71
20180924_25,21.0,50.0,3.4,21.594,39.246,3.168
20180924_26,22.1,46.0,2.0,22.779,35.326,3.408
20180924_27,22.9,39.0,4.3,22.794,33.686,2.778
20180924_28,22.3,40.0,4.0,23.1,33.46,2.398
20180924_29,22.2,40.0,2.6,22.375,35.613,2.324
20180924_30,21.7,42.0,2.1,21.103,39.76,1.913
20180924_31,21.1,45.0,2.0,20.763,39.8,1.615
20180924_32,19.8,50.0,1.6,20.329,41.247,1.451
20180924_33,19.1,55.0,1.0,17.197,52.416,1.113
20180924_34,19.0,55.0,1.8,16.525,55.661,0.556
20180924_35,18.3,58.0,1.2,16.173,56.205,0.183
20180924_36,17.2,68.0,1.4,15.511,58.131,0.833
20180925_00,20.2,55.0,1.8,25.639,48.413,0.38
20180925_01,21.0,50.0,3.4,19.607,58.102,1.972
20180925_02,22.1,46.0,2.0,20.617,55.47,2.118
20180925_03,22.9,39.0,4.3,21.457,51.873,3.016
20180925_04,22.3,40.0,4.0,22.107,47.583,2.594
20180925_05,22.2,40.0,2.6,22.154,44.317,2.603
20180925_06,21.7,42.0,2.1,22.249,43.049,3.043
20180925_07,21.1,45.0,2.0,20.79,47.334,2.541
20180925_08,19.8,50.0,1.6,20.072,47.916,2.379
20180925_09,19.1,55.0,1.0,19.106,53.291,2.052
20180925_10,19.0,55.0,1.8,19.012,53.236,1.925
20180925_11,18.3,58.0,1.2,18.313,54.863,1.805
20180925_12,17.2,68.0,1.4,17.175,58.958,1.054
20180925_13,17.2,67.0,,16.665,60.904,0.814
20180925_14,16.2,76.0,0.4,16.137,62.884,0.416
20180925_15,15.7,80.0,1.0,15.112,66.619,1.14
20180925_16,15.2,82.0,0.8,14.382,67.388,1.383
20180925_17,14.2,86.0,1.2,12.769,77.056,1.148
20180925_18,13.6,87.0,1.0,12.201,81.653,0.745
20180925_19,13.4,88.0,1.2,12.388,79.488,0.607
20180925_20,13.8,83.0,1.9,13.401,79.767,0.548
20180925_21,15.5,73.0,1.7,15.675,70.681,0.683
20180925_22,18.0,64.0,1.4,17.107,65.101,0.285
20180925_23,19.5,58.0,1.4,18.707,55.227,0.697
20180925_24,21.3,50.0,1.9,20.241,50.572,1.668
20180925_25,21.5,48.0,1.9,21.438,47.8,2.185
20180925_26,22.6,41.0,3.7,22.238,46.093,2.406
20180925_27,23.3,40.0,2.1,22.783,45.457,2.8
20180925_28,,,,22.758,44.497,2.784
20180925_29,22.8,42.0,3.1,22.403,45.061,2.683
20180925_30,22.4,43.0,2.1,22.314,44.778,2.252
20180925_31,20.9,48.0,2.3,22.013,44.661,1.97
20180925_32,19.4,53.0,1.6,19.955,50.137,1.721
20180925_33,18.1,58.0,1.1,19.113,52.402,1.323
20180925_34,16.8,66.0,0.7,20.521,49.929,1.714
20180925_35,15.9,74.0,0.5,20.354,52.127,1.508
20180925_36,15.4,76.0,1.6,19.487,57.834,1.093
20180926_00,21.3,50.0,1.9,26.032,48.347,0.372
20180926_01,21.5,48.0,1.9,19.928,54.821,1.319
20180926_02,22.6,41.0,3.7,20.972,49.62,1.758
20180926_03,23.3,40.0,2.1,21.65,48.083,2.247
20180926_04,,,,22.301,45.246,2.3
20180926_05,22.8,42.0,3.1,22.443,44.307,1.756
20180926_06,22.4,43.0,2.1,22.395,44.468,1.493
20180926_07,20.9,48.0,2.3,20.34,48.999,1.603
20180926_08,19.4,53.0,1.6,19.593,51.654,1.269
20180926_09,18.1,58.0,1.1,18.911,54.21,1.276
20180926_10,16.8,66.0,0.7,17.988,57.972,0.974
20180926_11,15.9,74.0,0.5,16.838,63.159,1.206
20180926_12,15.4,76.0,1.6,16.563,63.166,1.23
20180926_13,14.8,80.0,1.2,16.413,63.203,1.043
20180926_14,14.4,81.0,1.3,15.676,66.121,1.25
20180926_15,13.9,84.0,1.2,14.836,69.289,0.719
20180926_16,14.0,81.0,1.6,14.336,71.11,0.904
20180926_17,13.6,82.0,1.0,13.938,72.557,1.105
20180926_18,13.1,84.0,1.2,13.244,75.702,1.358
20180926_19,12.6,85.0,1.3,13.655,76.144,1.474
20180926_20,13.8,80.0,0.8,15.168,71.558,1.92
20180926_21,15.0,75.0,1.1,15.105,74.0,1.934
20180926_22,17.0,68.0,1.0,15.36,72.534,1.922
20180926_23,17.5,64.0,1.1,16.172,69.937,1.665
20180926_24,18.2,64.0,1.8,16.311,69.969,1.309
20180926_25,18.2,66.0,2.0,16.8,67.956,1.712
20180926_26,,,,17.926,63.468,1.918
20180926_27,19.7,63.0,2.0,19.355,57.516,2.284
20180926_28,19.7,63.0,3.1,19.347,57.516,2.396
20180926_29,19.5,66.0,1.4,19.937,54.451,2.184
20180926_30,19.3,63.0,1.6,18.79,61.81,1.294
20180926_31,18.8,69.0,1.6,18.772,62.836,1.111
20180926_32,18.5,71.0,1.2,17.864,69.324,2.346
20180926_33,17.7,83.0,0.5,16.647,82.59,1.201
20180926_34,16.5,90.0,2.2,15.229,92.204,1.245
20180926_35,16.0,93.0,1.4,15.226,93.532,1.054
20180926_36,15.9,93.0,0.8,15.407,92.655,2.158
20180927_00,18.2,64.0,1.8,24.628,53.774,0.832
20180927_01,18.2,66.0,2.0,19.678,62.458,2.093
20180927_02,,,,20.188,59.672,2.271
20180927_03,19.7,63.0,2.0,20.382,59.189,2.633
20180927_04,19.7,63.0,3.1,20.588,58.129,2.435
20180927_05,19.5,66.0,1.4,20.782,56.967,2.418
20180927_06,19.3,63.0,1.6,19.914,63.043,2.026
20180927_07,18.8,69.0,1.6,19.574,66.407,1.165
20180927_08,18.5,71.0,1.2,18.894,74.191,0.57
20180927_09,17.7,83.0,0.5,17.521,83.008,2.072
20180927_10,16.5,90.0,2.2,16.573,90.166,1.643
20180927_11,16.0,93.0,1.4,16.17,94.705,0.415
20180927_12,15.9,93.0,0.8,16.467,91.783,0.77
20180927_13,15.7,93.0,0.9,16.696,90.913,0.913
20180927_14,15.2,93.0,0.5,15.244,92.532,0.627
20180927_15,15.0,95.0,,15.559,94.275,0.888
20180927_16,14.5,95.0,0.5,13.928,98.208,0.859
20180927_17,14.2,96.0,,14.865,99.045,1.065
20180927_18,14.5,96.0,0.4,13.531,97.45,1.221
20180927_19,14.1,96.0,1.3,12.972,95.674,1.755
20180927_20,14.1,95.0,1.0,13.887,72.5,1.896
20180927_21,14.4,91.0,1.1,16.083,54.969,1.448
20180927_22,15.5,82.0,0.6,17.766,48.856,1.028
20180927_23,17.8,72.0,1.2,19.508,36.523,1.155
20180927_24,18.9,69.0,1.5,20.375,35.149,1.908
20180927_25,20.3,64.0,3.1,21.152,33.863,1.838
20180927_26,21.7,52.0,3.8,22.174,30.434,2.822
20180927_27,22.3,50.0,4.4,23.35,26.52,3.66
20180927_28,22.6,37.0,4.4,23.684,29.328,5.35
20180927_29,19.3,72.0,1.4,24.087,28.207,5.219
20180927_30,19.3,69.0,1.2,23.911,27.839,3.934
20180927_31,18.1,68.0,4.6,22.456,32.513,1.952
20180927_32,17.1,65.0,2.9,21.454,38.591,4.621
20180927_33,15.7,81.0,1.4,19.674,43.121,3.221
20180927_34,14.7,82.0,0.6,19.268,34.26,3.951
20180927_35,13.5,88.0,1.9,17.288,37.183,3.086
20180927_36,12.8,85.0,1.6,16.673,38.089,3.241
20180928_00,18.9,69.0,1.5,25.05,53.791,0.176
20180928_01,20.3,64.0,3.1,19.584,61.443,2.138
20180928_02,21.7,52.0,3.8,21.202,60.053,3.349
20180928_03,22.3,50.0,4.4,22.959,50.083,4.708
20180928_04,22.6,37.0,4.4,24.019,40.012,5.457
20180928_05,19.3,72.0,1.4,24.171,34.397,4.853
20180928_06,19.3,69.0,1.2,22.743,37.317,5.379
20180928_07,18.1,68.0,4.6,20.928,39.001,5.039
20180928_08,17.1,65.0,2.9,20.071,33.607,3.831
20180928_09,15.7,81.0,1.4,17.29,35.791,1.66
20180928_10,14.7,82.0,0.6,17.538,35.598,4.665
20180928_11,13.5,88.0,1.9,16.706,37.423,5.161
20180928_12,12.8,85.0,1.6,15.664,41.019,3.605
20180928_13,12.7,85.0,1.1,14.889,40.716,3.156
20180928_14,12.4,84.0,0.9,13.539,43.167,2.435
20180928_15,11.7,87.0,0.4,14.022,42.063,2.028
20180928_16,10.9,90.0,0.7,11.514,50.928,1.141
20180928_17,10.6,87.0,0.7,11.316,45.017,2.336
20180928_18,11.2,77.0,1.2,11.644,46.741,2.146
20180928_19,10.7,81.0,1.1,10.595,51.736,0.898
20180928_20,11.6,73.0,2.2,12.719,50.895,0.934
20180928_21,13.3,67.0,2.6,13.906,51.312,1.461
20180928_22,15.2,52.0,4.6,14.724,50.643,1.028
20180928_23,16.1,35.0,4.3,16.045,42.056,2.13
20180928_24,16.5,35.0,2.9,17.061,37.367,1.547
20180928_25,18.3,30.0,4.5,18.181,33.348,1.615
20180928_26,19.5,24.0,3.7,18.353,31.842,1.161
20180928_27,19.7,21.0,5.1,19.499,29.768,1.857
20180928_28,20.0,22.0,3.0,20.269,26.406,2.768
20180928_29,19.6,25.0,1.8,20.249,24.434,1.365
20180928_30,19.5,23.0,2.1,19.744,25.42,2.202
20180928_31,17.7,24.0,4.4,17.289,30.944,2.379
20180928_32,16.1,30.0,2.0,17.193,27.485,4.074
20180928_33,16.0,28.0,2.6,16.426,27.284,5.438
20180928_34,14.9,32.0,1.9,15.378,29.856,3.726
20180928_35,13.6,41.0,1.0,14.191,32.353,3.019
20180928_36,10.4,64.0,,13.48,34.07,3.149
20180929_00,16.5,35.0,2.9,20.988,37.657,2.753
20180929_01,18.3,30.0,4.5,17.954,30.18,5.485
20180929_02,19.5,24.0,3.7,18.923,26.861,5.212
20180929_03,19.7,21.0,5.1,19.606,24.786,4.106
20180929_04,20.0,22.0,3.0,19.6,23.68,5.482
20180929_05,19.6,25.0,1.8,18.988,24.596,5.619
20180929_06,19.5,23.0,2.1,18.247,26.196,5.283
20180929_07,17.7,24.0,4.4,16.95,26.056,6.018
20180929_08,16.1,30.0,2.0,16.113,26.438,5.013
20180929_09,16.0,28.0,2.6,15.35,27.474,4.067
20180929_10,14.9,32.0,1.9,14.885,29.792,4.005
20180929_11,13.6,41.0,1.0,13.773,33.273,3.131
20180929_12,10.4,64.0,,11.945,39.04,2.043
20180929_13,9.8,71.0,1.2,10.912,42.308,1.316
20180929_14,9.8,68.0,1.0,10.544,42.049,1.577
20180929_15,8.7,77.0,,9.895,44.609,1.619
20180929_16,8.2,74.0,0.8,10.864,41.551,2.688
20180929_17,7.5,82.0,,12.576,36.718,3.108
20180929_18,7.4,80.0,0.5,12.412,36.154,3.738
20180929_19,7.4,83.0,0.8,12.942,36.633,2.684
20180929_20,9.0,76.0,0.9,12.229,42.566,2.051
20180929_21,12.2,60.0,1.3,13.843,42.307,3.278
20180929_22,14.1,51.0,1.9,15.587,40.945,4.86
20180929_23,17.6,36.0,3.4,16.46,37.688,5.033
20180929_24,18.1,31.0,7.3,17.515,33.421,7.217
20180929_25,17.8,34.0,4.0,18.287,31.809,6.061
20180929_26,18.7,36.0,5.0,17.073,35.153,4.177
20180929_27,19.3,37.0,6.3,18.782,28.453,5.645
20180929_28,18.6,39.0,5.4,17.767,30.687,6.674
20180929_29,16.8,44.0,2.5,17.544,29.011,5.932
20180929_30,16.9,43.0,1.8,16.889,31.91,4.678
20180929_31,16.0,42.0,4.4,13.736,41.235,1.844
20180929_32,15.5,45.0,2.3,13.098,45.145,1.125
20180929_33,15.3,46.0,1.7,12.994,47.243,1.312
20180929_34,14.3,50.0,1.6,13.712,46.753,1.96
20180929_35,11.9,70.0,,15.525,43.913,3.364
20180929_36,15.2,48.0,2.5,15.732,42.562,3.806
20180930_00,18.1,31.0,7.3,22.115,37.414,2.565
20180930_01,17.8,34.0,4.0,19.344,33.637,6.548
20180930_02,18.7,36.0,5.0,18.739,34.34,5.529
20180930_03,19.3,37.0,6.3,18.585,34.092,6.248
20180930_04,18.6,39.0,5.4,18.59,31.06,7.512
20180930_05,16.8,44.0,2.5,18.29,30.65,6.399
20180930_06,16.9,43.0,1.8,17.302,33.13,6.117
20180930_07,16.0,42.0,4.4,16.631,35.785,4.73
20180930_08,15.5,45.0,2.3,14.36,46.63,2.402
20180930_09,15.3,46.0,1.7,12.642,54.674,1.671
20180930_10,14.3,50.0,1.6,13.113,53.082,2.506
20180930_11,11.9,70.0,,13.195,52.073,2.346
20180930_12,15.2,48.0,2.5,13.199,52.105,1.984
20180930_13,14.5,52.0,1.8,14.569,49.066,3.022
20180930_14,15.5,49.0,1.8,14.194,51.009,2.792
20180930_15,15.9,47.0,2.5,14.337,50.748,2.95
20180930_16,15.3,49.0,1.3,14.634,49.341,3.452
20180930_17,15.4,48.0,1.7,13.712,52.004,2.887
20180930_18,14.3,53.0,1.4,12.454,55.275,1.554
20180930_19,12.8,60.0,2.6,12.606,54.218,2.198
20180930_20,14.6,54.0,2.4,15.072,45.066,4.899
20180930_21,16.8,47.0,3.1,16.857,41.622,5.534
20180930_22,19.3,42.0,2.4,18.358,37.008,5.255
20180930_23,21.5,32.0,2.6,19.531,34.437,5.919
20180930_24,,,,20.675,33.021,5.358
20180930_25,24.1,24.0,5.2,21.778,31.253,5.631
20180930_26,25.2,22.0,4.3,22.393,29.498,5.701
20180930_27,25.5,20.0,4.9,22.682,28.47,5.577
20180930_28,25.7,21.0,5.0,22.71,29.082,5.941
20180930_29,25.7,22.0,4.6,22.211,30.05,5.868
20180930_30,24.7,23.0,3.3,21.368,31.786,5.588
20180930_31,22.5,28.0,2.1,20.55,31.32,5.561
20180930_32,20.9,31.0,2.5,19.856,33.721,5.31
20180930_33,20.0,32.0,2.7,19.181,35.98,5.044
20180930_34,17.5,43.0,1.4,17.649,39.878,3.133
20180930_35,14.5,62.0,1.0,15.961,43.251,2.287
20180930_36,15.8,47.0,2.0,15.119,44.345,1.914
20181001_00,,,,25.029,38.278,2.808
20181001_01,24.1,24.0,5.2,22.987,31.265,3.838
20181001_02,25.2,22.0,4.3,24.689,26.966,4.828
20181001_03,25.5,20.0,4.9,25.2,26.503,5.323
20181001_04,25.7,21.0,5.0,25.283,25.354,6.0
20181001_05,25.7,22.0,4.6,24.501,26.794,5.946
20181001_06,24.7,23.0,3.3,23.449,28.73,5.084
20181001_07,22.5,28.0,2.1,22.118,28.433,5.484
20181001_08,20.9,31.0,2.5,20.065,33.457,3.19
20181001_09,20.0,32.0,2.7,17.543,40.447,1.432
20181001_10,17.5,43.0,1.4,16.933,42.097,1.405
20181001_11,14.5,62.0,1.0,16.593,42.451,1.743
20181001_12,15.8,47.0,2.0,15.81,44.801,1.917
20181001_13,16.7,41.0,1.9,15.146,46.058,1.548
20181001_14,16.8,41.0,1.7,14.784,46.81,0.324
20181001_15,13.1,61.0,1.4,13.963,48.626,0.871
20181001_16,12.4,64.0,1.4,13.654,49.564,1.115
20181001_17,12.3,66.0,1.7,13.0,53.047,1.17
20181001_18,11.3,74.0,2.0,12.865,52.254,1.346
20181001_19,11.1,76.0,1.6,12.26,54.867,0.894
20181001_20,12.0,73.0,1.4,13.012,58.968,0.525
20181001_21,15.0,61.0,1.1,16.059,55.115,0.257
20181001_22,17.8,47.0,1.3,17.993,45.289,0.304
20181001_23,19.7,44.0,1.1,19.451,38.132,0.645
20181001_24,,,,20.666,35.08,0.437
20181001_25,23.3,27.0,1.8,21.839,32.245,0.444
20181001_26,24.4,24.0,2.9,22.832,29.98,0.584
20181001_27,24.8,24.0,1.3,23.681,27.946,0.47
20181001_28,25.2,23.0,1.2,24.238,26.615,0.377
20181001_29,26.1,22.0,2.7,24.494,26.119,1.048
20181001_30,25.7,25.0,1.4,23.742,29.161,2.339
20181001_31,21.7,39.0,0.6,20.76,34.22,2.152
20181001_32,18.1,59.0,,19.565,37.007,1.593
20181001_33,16.2,66.0,0.7,18.606,39.242,0.812
20181001_34,16.4,62.0,1.2,17.858,43.449,2.38
20181001_35,14.2,73.0,,16.888,45.078,1.647
20181001_36,13.1,81.0,0.7,15.914,45.79,1.551
20181002_00,,,,24.67,42.066,0.583
20181002_01,23.3,27.0,1.8,22.468,33.245,0.947
20181002_02,24.4,24.0,2.9,23.379,29.325,0.86
20181002_03,24.8,24.0,1.3,24.004,26.849,1.203
20181002_04,25.2,23.0,1.2,24.817,24.061,1.476
20181002_05,26.1,22.0,2.7,25.29,23.433,1.6
20181002_06,25.7,25.0,1.4,23.54,36.084,0.626
20181002_07,21.7,39.0,0.6,21.49,29.789,2.055
20181002_08,18.1,59.0,,20.231,33.023,1.943
20181002_09,16.2,66.0,0.7,19.223,33.907,1.521
20181002_10,16.4,62.0,1.2,18.549,37.918,2.325
20181002_11,14.2,73.0,,17.618,37.851,1.886
20181002_12,13.1,81.0,0.7,18.479,31.382,2.326
20181002_13,12.2,81.0,1.0,16.166,38.02,1.201
20181002_14,11.7,84.0,0.6,15.442,38.155,1.164
20181002_15,12.0,81.0,1.6,14.876,38.703,1.328
20181002_16,12.3,77.0,1.9,14.725,38.08,1.0
20181002_17,11.4,81.0,0.8,14.628,37.278,1.173
20181002_18,11.9,74.0,1.3,14.771,35.644,1.46
20181002_19,11.4,75.0,1.3,14.284,36.229,0.983
20181002_20,12.3,69.0,1.9,14.337,42.875,0.931
20181002_21,14.7,58.0,1.5,17.137,44.01,0.215
20181002_22,17.8,45.0,1.6,19.543,35.715,0.365
20181002_23,20.1,36.0,2.1,21.446,27.623,1.482
20181002_24,21.9,33.0,1.1,22.465,26.436,1.281
20181002_25,23.8,28.0,0.8,23.362,25.515,1.172
20181002_26,25.0,21.0,2.0,24.139,23.341,0.665
20181002_27,25.5,21.0,0.8,24.658,21.776,0.551
20181002_28,25.9,20.0,1.5,24.937,21.05,0.222
20181002_29,25.9,19.0,1.3,24.799,22.062,0.334
20181002_30,25.0,22.0,1.2,22.848,33.257,0.689
20181002_31,22.5,32.0,1.2,21.161,25.86,1.677
20181002_32,18.2,55.0,,20.19,27.524,1.506
20181002_33,15.9,63.0,0.7,19.761,28.237,1.701
20181002_34,15.0,69.0,1.0,18.271,31.805,0.934
20181002_35,14.7,67.0,0.9,15.822,41.026,1.112
20181002_36,13.7,76.0,1.4,15.076,44.086,1.045
20181003_00,21.9,33.0,1.1,24.792,37.868,2.145
20181003_01,23.8,28.0,0.8,22.763,27.004,1.027
20181003_02,25.0,21.0,2.0,23.551,24.255,0.335
20181003_03,25.5,21.0,0.8,23.855,23.684,0.389
20181003_04,25.9,20.0,1.5,24.206,23.552,0.488
20181003_05,25.9,19.0,1.3,24.04,24.71,0.59
20181003_06,25.0,22.0,1.2,22.439,35.516,1.075
20181003_07,22.5,32.0,1.2,20.197,28.522,1.166
20181003_08,18.2,55.0,,19.376,30.39,1.034
20181003_09,15.9,63.0,0.7,18.371,33.229,0.832
20181003_10,15.0,69.0,1.0,16.33,41.427,0.917
20181003_11,14.7,67.0,0.9,15.304,42.523,0.968
20181003_12,13.7,76.0,1.4,15.108,42.314,0.847
20181003_13,13.0,77.0,0.3,15.0,42.015,0.773
20181003_14,12.5,79.0,0.6,14.86,41.47,1.022
20181003_15,12.3,77.0,1.2,13.702,46.621,1.134
20181003_16,11.6,79.0,1.0,12.834,48.782,1.312
20181003_17,11.3,81.0,0.8,12.619,45.912,1.205
20181003_18,11.0,81.0,1.2,12.364,46.167,0.451
20181003_19,10.9,80.0,1.5,11.945,48.327,0.108
20181003_20,11.6,76.0,1.1,12.684,53.439,0.52
20181003_21,13.7,67.0,1.8,15.345,47.693,0.86
20181003_22,16.2,57.0,1.9,16.808,46.355,0.654
20181003_23,18.6,50.0,1.7,18.439,46.487,1.653
20181003_24,21.1,48.0,1.7,19.98,47.114,1.68
20181003_25,22.0,46.0,1.8,21.732,42.33,1.975
20181003_26,23.1,44.0,2.3,23.187,36.028,2.308
20181003_27,24.4,40.0,2.6,24.024,33.152,2.867
20181003_28,25.1,38.0,3.3,24.644,30.478,2.381
20181003_29,24.7,39.0,1.6,25.081,27.599,1.1
20181003_30,23.9,41.0,1.1,23.504,37.066,0.731
20181003_31,20.5,59.0,,20.826,38.216,1.836
20181003_32,18.8,66.0,0.8,20.594,38.1,2.369
20181003_33,20.1,60.0,1.3,20.11,51.512,2.788
20181003_34,18.8,65.0,1.4,19.485,60.922,3.094
20181003_35,17.8,72.0,1.6,17.022,70.952,1.247
20181003_36,17.7,73.0,1.7,16.119,75.329,0.938
20181004_00,21.1,48.0,1.7,24.43,47.567,1.315
20181004_01,22.0,46.0,1.8,21.065,47.709,1.289
20181004_02,23.1,44.0,2.3,22.479,45.804,1.686
20181004_03,24.4,40.0,2.6,23.389,44.188,1.859
20181004_04,25.1,38.0,3.3,24.156,41.334,2.15
20181004_05,24.7,39.0,1.6,24.739,38.607,1.735
20181004_06,23.9,41.0,1.1,23.34,48.328,0.892
20181004_07,20.5,59.0,,20.876,50.122,1.812
20181004_08,18.8,66.0,0.8,19.527,54.61,1.379
20181004_09,20.1,60.0,1.3,18.946,56.888,1.577
20181004_10,18.8,65.0,1.4,20.216,48.199,2.936
20181004_11,17.8,72.0,1.6,18.965,53.565,2.082
20181004_12,17.7,73.0,1.7,16.909,69.172,1.426
20181004_13,15.7,82.0,0.5,16.55,82.23,1.556
20181004_14,14.8,86.0,0.8,16.455,84.941,1.901
20181004_15,13.8,89.0,,16.176,84.02,2.025
20181004_16,13.1,91.0,,15.478,83.229,1.695
20181004_17,12.5,91.0,,14.437,84.608,1.198
20181004_18,12.4,92.0,0.6,13.674,86.656,0.89
20181004_19,12.2,92.0,0.8,13.451,83.991,1.281
20181004_20,12.5,92.0,0.8,13.791,87.346,0.927
20181004_21,14.4,84.0,1.3,15.756,78.342,1.38
20181004_22,16.2,76.0,1.5,16.844,72.129,1.253
20181004_23,18.1,72.0,1.5,18.723,58.327,1.466
20181004_24,19.8,62.0,0.9,20.311,50.749,1.382
20181004_25,20.8,57.0,2.2,21.904,45.005,2.104
20181004_26,22.2,53.0,1.7,23.374,39.674,2.838
20181004_27,23.0,49.0,1.6,24.52,34.311,2.541
20181004_28,23.9,43.0,2.2,25.54,30.228,1.749
20181004_29,23.6,43.0,1.7,26.168,27.848,1.362
20181004_30,23.0,47.0,0.7,24.365,38.402,0.972
20181004_31,20.5,61.0,1.3,22.444,39.001,2.42
20181004_32,19.1,70.0,1.1,23.148,37.88,4.031
20181004_33,17.8,74.0,0.9,22.566,33.528,3.761
20181004_34,17.5,75.0,1.2,20.934,44.057,3.947
20181004_35,16.4,81.0,,19.976,50.169,2.235
20181004_36,16.2,80.0,1.4,19.494,49.042,4.451
20181005_00,19.8,62.0,0.9,24.772,54.588,1.096
20181005_01,20.8,57.0,2.2,20.413,61.988,0.47
20181005_02,22.2,53.0,1.7,21.313,57.733,0.815
20181005_03,23.0,49.0,1.6,22.519,52.611,1.82
20181005_04,23.9,43.0,2.2,23.556,48.211,2.451
20181005_05,23.6,43.0,1.7,24.155,44.257,2.015
20181005_06,23.0,47.0,0.7,22.996,51.944,0.922
20181005_07,20.5,61.0,1.3,20.865,53.859,1.079
20181005_08,19.1,70.0,1.1,19.895,61.929,1.481
20181005_09,17.8,74.0,0.9,19.425,64.255,1.394
20181005_10,17.5,75.0,1.2,20.952,52.442,1.637
20181005_11,16.4,81.0,,20.752,37.356,3.845
20181005_12,16.2,80.0,1.4,19.779,33.702,2.122
20181005_13,16.4,79.0,1.3,20.115,35.34,3.141
20181005_14,16.5,77.0,1.6,19.324,39.134,2.65
20181005_15,16.1,73.0,1.9,17.663,42.721,2.225
20181005_16,16.2,63.0,1.5,17.639,27.985,5.103
20181005_17,16.0,55.0,2.1,16.064,24.755,4.88
20181005_18,14.6,46.0,2.6,14.979,23.907,3.556
20181005_19,13.8,42.0,2.8,12.853,28.15,1.802
20181005_20,13.5,42.0,1.8,12.928,32.159,1.847
20181005_21,14.9,34.0,2.6,14.552,24.772,3.796
20181005_22,15.9,23.0,3.6,15.182,22.157,4.133
20181005_23,16.8,20.0,3.9,15.968,21.431,3.835
20181005_24,18.1,20.0,2.0,17.418,18.736,6.3
20181005_25,18.8,15.0,2.3,17.955,18.183,5.697
20181005_26,19.6,15.0,3.4,18.403,17.547,6.479
20181005_27,20.5,13.0,4.7,18.438,16.845,6.727
20181005_28,20.6,14.0,4.5,18.328,16.363,6.95
20181005_29,20.6,14.0,3.4,17.925,16.694,6.43
20181005_30,19.5,14.0,3.3,17.156,18.628,4.905
