Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_10,13.5,57.0,,12.925,50.946,0.629
20180923_11,11.7,72.0,0.5,11.83,55.106,1.246
20180923_12,11.1,76.0,1.2,11.575,54.476,2.17
20180923_13,14.1,51.0,1.8,12.226,51.281,3.206
20180923_14,11.6,65.0,1.2,12.486,49.638,3.465
20180923_15,11.2,64.0,2.4,11.853,51.32,3.256
20180923_16,13.7,51.0,1.7,10.662,55.314,2.36
20180923_17,13.0,53.0,2.7,9.822,58.423,1.223
20180923_18,12.6,57.0,2.3,9.448,59.865,0.578
20180923_19,10.3,67.0,0.6,8.841,62.307,0.791
20180923_20,10.7,73.0,1.0,10.966,61.878,0.411
20180923_21,14.7,53.0,1.4,15.299,45.422,1.608
20180923_22,16.8,45.0,1.0,17.447,39.447,3.059
20180923_23,19.7,37.0,1.8,18.945,34.288,3.458
20180923_24,20.8,33.0,1.3,20.003,31.79,3.867
20180923_25,21.6,32.0,1.0,20.916,29.87,3.102
20180923_26,22.6,30.0,2.1,21.566,28.968,2.582
20180923_27,23.4,28.0,1.8,22.085,27.836,1.996
20180923_28,23.5,27.0,2.0,22.616,26.614,2.692
20180923_29,23.6,27.0,1.7,22.574,26.564,2.269
20180923_30,22.6,28.0,2.1,21.277,33.443,2.738
20180923_31,20.9,34.0,1.3,16.841,40.954,1.986
20180923_32,15.5,63.0,1.5,15.348,46.447,0.804
20180923_33,13.6,69.0,0.8,14.775,46.872,1.124
20180923_34,12.5,73.0,1.2,14.313,47.436,1.267
20180923_35,12.1,73.0,1.5,14.31,46.667,2.576
20180923_36,11.1,77.0,1.0,13.556,49.096,1.647
20180924_00,20.8,33.0,1.3,24.189,36.798,2.033
20180924_01,21.6,32.0,1.0,21.569,27.849,2.782
20180924_02,22.6,30.0,2.1,22.45,26.801,2.807
20180924_03,23.4,28.0,1.8,22.75,26.322,2.613
20180924_04,23.5,27.0,2.0,23.029,25.852,2.524
20180924_05,23.6,27.0,1.7,22.951,26.384,2.258
20180924_06,22.6,28.0,2.1,21.728,34.084,2.754
20180924_07,20.9,34.0,1.3,17.326,42.248,1.581
20180924_08,15.5,63.0,1.5,15.964,46.84,0.371
20180924_09,13.6,69.0,0.8,15.229,48.03,0.996
20180924_10,12.5,73.0,1.2,14.719,49.0,1.129
20180924_11,12.1,73.0,1.5,14.444,49.08,1.113
20180924_12,11.1,77.0,1.0,14.171,48.799,1.54
20180924_13,10.7,78.0,0.7,13.867,48.721,1.515
20180924_14,9.4,85.0,0.3,13.526,49.367,1.883
20180924_15,8.8,89.0,1.5,13.271,49.628,1.73
20180924_16,8.6,87.0,,12.859,50.932,1.799
20180924_17,8.1,91.0,1.0,12.605,51.666,1.463
20180924_18,9.6,82.0,1.1,12.095,53.698,0.995
20180924_19,9.4,85.0,1.4,12.035,54.461,0.899
20180924_20,10.5,87.0,0.3,13.745,56.265,0.921
20180924_21,13.4,73.0,,16.84,45.841,1.95
20180924_22,18.1,59.0,0.7,18.464,43.96,1.411
20180924_23,19.9,55.0,1.3,18.999,42.796,0.593
20180924_24,20.7,56.0,1.2,20.647,42.149,3.041
20180924_25,21.1,53.0,2.4,21.469,40.648,3.631
20180924_26,21.4,51.0,2.1,22.029,38.303,3.744
20180924_27,22.1,45.0,1.4,22.186,38.179,2.885
20180924_28,22.7,40.0,2.2,22.518,37.548,2.13
20180924_29,22.0,43.0,1.3,21.181,43.677,2.871
20180924_30,21.6,44.0,1.7,19.308,53.365,1.511
20180924_31,20.3,52.0,1.5,18.821,52.281,1.531
20180924_32,17.9,66.0,0.9,18.407,53.105,1.575
20180924_33,16.0,78.0,0.9,17.938,53.975,1.96
20180924_34,16.0,77.0,1.1,16.029,58.47,1.853
20180924_35,14.9,80.0,0.9,15.468,61.513,1.346
20180924_36,13.4,87.0,0.9,15.243,64.155,2.089
20180925_00,20.7,56.0,1.2,24.44,54.036,2.636
20180925_01,21.1,53.0,2.4,20.298,55.601,3.201
20180925_02,21.4,51.0,2.1,20.888,53.358,2.63
20180925_03,22.1,45.0,1.4,21.363,49.466,2.522
20180925_04,22.7,40.0,2.2,21.84,46.741,2.672
20180925_05,22.0,43.0,1.3,21.703,47.135,2.318
20180925_06,21.6,44.0,1.7,21.645,47.021,2.356
20180925_07,20.3,52.0,1.5,18.574,55.216,1.329
20180925_08,17.9,66.0,0.9,16.954,60.147,1.468
20180925_09,16.0,78.0,0.9,16.672,60.127,2.233
20180925_10,16.0,77.0,1.1,18.294,53.641,2.703
20180925_11,14.9,80.0,0.9,18.787,52.058,3.03
20180925_12,13.4,87.0,0.9,16.035,62.719,2.356
20180925_13,14.7,80.0,1.4,15.696,65.142,2.66
20180925_14,14.1,83.0,0.8,15.176,67.517,2.22
20180925_15,14.1,83.0,1.2,14.332,71.789,2.208
20180925_16,13.9,83.0,1.3,13.899,74.265,2.115
20180925_17,13.6,87.0,,13.833,73.533,2.072
20180925_18,13.6,88.0,,13.601,73.642,2.047
20180925_19,12.4,90.0,0.8,13.527,72.799,2.086
20180925_20,12.4,93.0,1.1,15.51,68.313,1.374
20180925_21,13.3,90.0,,18.746,54.243,1.452
20180925_22,17.9,63.0,0.7,20.076,49.565,0.866
20180925_23,20.6,52.0,1.1,20.916,46.976,1.809
20180925_24,21.7,45.0,1.5,21.929,45.375,2.35
20180925_25,22.4,43.0,1.6,22.573,42.9,3.025
20180925_26,22.5,42.0,2.9,22.899,41.985,2.746
20180925_27,23.5,37.0,1.4,23.242,40.872,2.511
20180925_28,,,,23.012,41.465,2.349
20180925_29,23.4,37.0,2.1,23.157,41.106,2.286
20180925_30,22.9,39.0,1.8,22.12,47.475,1.88
20180925_31,19.8,56.0,0.8,18.587,56.781,1.789
20180925_32,16.7,70.0,1.2,17.446,61.342,0.808
20180925_33,14.6,78.0,0.8,16.642,64.596,0.748
20180925_34,13.3,83.0,0.7,16.039,66.421,1.639
20180925_35,13.3,81.0,1.3,15.773,66.767,1.795
20180925_36,12.9,81.0,1.3,15.445,68.794,1.858
20180926_00,21.7,45.0,1.5,25.127,48.069,1.272
20180926_01,22.4,43.0,1.6,20.887,44.092,1.948
20180926_02,22.5,42.0,2.9,21.608,41.309,1.964
20180926_03,23.5,37.0,1.4,21.964,41.444,2.315
20180926_04,,,,22.283,41.584,2.261
20180926_05,23.4,37.0,2.1,22.257,43.015,1.875
20180926_06,22.9,39.0,1.8,21.87,46.232,1.457
20180926_07,19.8,56.0,0.8,18.397,55.658,0.245
20180926_08,16.7,70.0,1.2,17.339,59.397,1.129
20180926_09,14.6,78.0,0.8,16.824,60.477,1.264
20180926_10,13.3,83.0,0.7,16.369,61.687,1.546
20180926_11,13.3,81.0,1.3,16.098,62.303,1.79
20180926_12,12.9,81.0,1.3,15.778,63.139,1.948
20180926_13,12.5,82.0,0.9,18.386,53.289,2.214
20180926_14,11.4,88.0,1.2,15.669,62.468,2.526
20180926_15,10.8,91.0,1.1,15.144,64.725,2.245
20180926_16,11.0,90.0,1.1,14.585,67.861,1.909
20180926_17,11.7,87.0,1.1,17.382,58.011,3.08
20180926_18,12.2,85.0,0.9,17.272,59.575,2.712
20180926_19,11.8,85.0,,17.04,62.121,2.06
20180926_20,13.8,80.0,1.9,16.916,64.729,1.554
20180926_21,15.2,76.0,1.5,17.66,62.386,2.079
20180926_22,16.8,71.0,1.0,18.285,58.968,2.921
20180926_23,17.7,70.0,0.8,18.014,60.037,3.378
20180926_24,18.2,71.0,0.6,18.268,60.456,1.96
20180926_25,19.7,60.0,1.5,18.64,58.465,1.765
20180926_26,19.8,59.0,1.7,18.736,59.317,1.638
20180926_27,20.0,59.0,2.8,19.771,53.657,1.493
20180926_28,19.8,58.0,2.4,20.105,51.517,2.31
20180926_29,20.0,57.0,2.8,20.127,53.654,3.004
20180926_30,19.4,62.0,2.5,18.479,63.828,1.885
20180926_31,18.8,62.0,2.9,18.34,63.524,2.657
20180926_32,18.9,61.0,2.3,18.299,66.5,2.661
20180926_33,18.5,64.0,2.3,17.826,74.226,2.592
20180926_34,16.5,83.0,0.6,17.374,81.363,1.326
20180926_35,15.3,92.0,0.9,15.815,90.44,3.077
20180926_36,15.1,94.0,0.6,15.485,92.639,0.713
20180927_00,18.2,71.0,0.6,23.385,58.232,0.749
20180927_01,19.7,60.0,1.5,19.578,61.225,1.972
20180927_02,19.8,59.0,1.7,19.919,60.254,1.735
20180927_03,20.0,59.0,2.8,21.118,55.521,2.181
20180927_04,19.8,58.0,2.4,20.729,57.614,2.489
20180927_05,20.0,57.0,2.8,20.606,60.508,1.408
20180927_06,19.4,62.0,2.5,19.871,62.769,0.599
20180927_07,18.8,62.0,2.9,19.528,62.906,3.43
20180927_08,18.9,61.0,2.3,19.367,63.417,2.713
20180927_09,18.5,64.0,2.3,18.734,71.063,1.55
20180927_10,16.5,83.0,0.6,18.07,77.324,0.454
20180927_11,15.3,92.0,0.9,16.502,86.348,1.613
20180927_12,15.1,94.0,0.6,16.057,91.794,1.017
20180927_13,15.0,95.0,2.1,15.873,93.514,0.713
20180927_14,14.8,95.0,1.5,15.815,94.272,0.671
20180927_15,14.5,95.0,0.7,14.964,96.077,0.513
20180927_16,12.7,95.0,0.8,15.531,94.82,1.927
20180927_17,12.3,97.0,,13.65,95.587,1.478
20180927_18,12.8,97.0,0.9,12.726,95.791,1.433
20180927_19,12.6,97.0,0.6,12.447,89.181,1.553
20180927_20,12.7,98.0,,13.71,85.087,1.201
20180927_21,13.3,98.0,0.5,16.352,73.305,1.843
20180927_22,14.0,97.0,0.8,18.309,58.377,2.573
20180927_23,15.5,89.0,0.8,19.75,43.88,2.275
20180927_24,16.4,81.0,1.8,20.629,36.672,2.234
20180927_25,19.3,67.0,1.5,21.262,33.337,3.162
20180927_26,21.1,51.0,1.7,21.672,30.798,3.272
20180927_27,22.5,42.0,2.9,22.021,31.118,2.625
20180927_28,22.7,42.0,5.4,22.422,31.101,3.017
20180927_29,19.4,67.0,1.0,22.693,28.897,3.961
20180927_30,19.0,68.0,1.7,21.705,36.371,2.289
20180927_31,17.6,75.0,0.7,19.981,44.356,1.907
20180927_32,16.2,85.0,2.0,18.599,48.637,1.375
20180927_33,16.1,83.0,1.9,18.002,50.12,6.17
20180927_34,14.8,89.0,1.7,17.948,46.515,4.181
20180927_35,14.4,91.0,0.7,15.776,54.588,2.464
20180927_36,12.9,91.0,0.9,14.14,53.123,3.027
20180928_00,16.4,81.0,1.8,23.972,55.443,1.689
20180928_01,19.3,67.0,1.5,21.082,49.17,2.461
20180928_02,21.1,51.0,1.7,21.783,44.08,2.795
20180928_03,22.5,42.0,2.9,22.196,49.296,3.997
20180928_04,22.7,42.0,5.4,22.714,49.283,4.486
20180928_05,19.4,67.0,1.0,23.785,38.962,6.622
20180928_06,19.0,68.0,1.7,22.851,39.492,5.181
20180928_07,17.6,75.0,0.7,21.56,39.584,5.931
20180928_08,16.2,85.0,2.0,19.697,38.9,5.571
20180928_09,16.1,83.0,1.9,18.157,41.667,4.17
20180928_10,14.8,89.0,1.7,16.173,45.877,4.005
20180928_11,14.4,91.0,0.7,14.633,42.753,3.362
20180928_12,12.9,91.0,0.9,13.861,43.752,3.113
20180928_13,12.2,93.0,0.5,12.196,46.282,1.03
20180928_14,11.1,94.0,0.8,11.307,47.388,0.627
20180928_15,10.9,95.0,1.2,10.68,45.491,1.211
20180928_16,10.2,95.0,0.4,10.443,44.449,0.797
20180928_17,10.0,96.0,0.6,10.136,43.139,0.873
20180928_18,10.1,96.0,1.6,10.314,44.103,2.779
20180928_19,12.9,73.0,3.6,9.441,54.628,1.819
20180928_20,13.4,66.0,2.0,11.307,54.176,0.802
20180928_21,15.6,49.0,4.2,13.33,46.503,1.11
20180928_22,16.2,48.0,4.7,14.753,46.871,0.839
20180928_23,15.6,47.0,4.2,14.807,44.945,2.538
20180928_24,15.5,46.0,3.4,17.983,27.112,3.133
20180928_25,17.8,38.0,2.9,18.918,25.075,3.885
20180928_26,18.8,32.0,3.2,19.41,26.306,4.074
20180928_27,19.5,28.0,3.5,19.69,27.522,4.119
20180928_28,20.0,24.0,3.3,19.944,25.397,4.47
20180928_29,19.8,25.0,3.4,19.787,26.039,4.057
20180928_30,18.9,26.0,2.9,18.692,33.378,2.31
20180928_31,16.3,36.0,1.4,15.039,35.351,2.588
20180928_32,13.8,43.0,1.6,15.6,29.388,4.529
20180928_33,14.3,38.0,2.4,14.584,31.569,3.981
20180928_34,13.2,42.0,1.9,13.981,32.148,4.326
20180928_35,10.6,63.0,1.7,11.483,37.696,2.713
20180928_36,8.7,75.0,1.5,10.825,39.234,2.945
20180929_00,15.5,46.0,3.4,19.827,44.39,3.703
20180929_01,17.8,38.0,2.9,17.656,32.415,6.526
20180929_02,18.8,32.0,3.2,18.436,28.217,6.189
20180929_03,19.5,28.0,3.5,19.061,26.035,6.045
20180929_04,20.0,24.0,3.3,19.179,25.404,5.693
20180929_05,19.8,25.0,3.4,18.954,25.535,6.178
20180929_06,18.9,26.0,2.9,17.686,27.804,4.864
20180929_07,16.3,36.0,1.4,15.482,29.681,4.757
20180929_08,13.8,43.0,1.6,13.848,32.923,3.709
20180929_09,14.3,38.0,2.4,11.967,37.677,2.623
20180929_10,13.2,42.0,1.9,10.868,42.137,1.744
20180929_11,10.6,63.0,1.7,10.157,45.021,1.965
20180929_12,8.7,75.0,1.5,9.639,47.068,2.33
20180929_13,7.1,86.0,0.7,8.983,49.47,1.801
20180929_14,6.7,87.0,0.8,8.58,50.673,1.376
20180929_15,5.9,92.0,1.3,8.192,51.63,1.111
20180929_16,5.7,90.0,1.1,7.644,53.747,0.527
20180929_17,5.3,92.0,1.2,8.345,51.822,0.973
20180929_18,4.8,93.0,0.3,9.266,50.128,0.693
20180929_19,4.7,94.0,0.8,8.83,50.67,0.66
20180929_20,7.5,87.0,1.2,9.918,53.755,0.657
20180929_21,9.5,77.0,,12.095,42.235,1.303
20180929_22,11.9,65.0,0.9,14.545,38.448,3.075
20180929_23,15.4,52.0,1.5,16.472,36.639,5.537
20180929_24,17.4,36.0,3.3,16.343,37.961,4.151
20180929_25,18.8,36.0,4.4,18.076,33.001,6.436
20180929_26,19.1,34.0,3.7,17.871,32.759,5.973
20180929_27,15.0,64.0,2.9,16.947,31.341,4.453
20180929_28,17.3,48.0,1.9,17.135,29.005,6.578
20180929_29,16.2,54.0,2.2,17.183,29.751,7.651
20180929_30,16.6,40.0,4.0,15.921,32.979,4.705
20180929_31,15.6,41.0,7.0,12.176,42.808,2.421
20180929_32,14.7,43.0,2.3,12.235,46.871,1.821
20180929_33,13.2,53.0,2.6,12.053,49.806,2.196
20180929_34,13.0,55.0,1.0,11.29,54.364,2.31
20180929_35,12.0,61.0,1.3,13.214,49.046,4.496
20180929_36,11.4,63.0,1.6,12.918,51.682,3.986
20180930_00,17.4,36.0,3.3,20.411,42.218,2.329
20180930_01,18.8,36.0,4.4,17.738,34.421,3.973
20180930_02,19.1,34.0,3.7,17.862,35.213,6.473
20180930_03,15.0,64.0,2.9,17.744,36.172,4.744
20180930_04,17.3,48.0,1.9,16.978,33.806,5.876
20180930_05,16.2,54.0,2.2,16.825,32.521,9.45
20180930_06,16.6,40.0,4.0,16.126,33.235,6.18
20180930_07,15.6,41.0,7.0,14.628,39.396,3.874
20180930_08,14.7,43.0,2.3,13.32,46.349,2.725
20180930_09,13.2,53.0,2.6,11.831,54.206,3.111
20180930_10,13.0,55.0,1.0,10.118,61.446,0.977
20180930_11,12.0,61.0,1.3,9.894,60.798,1.326
20180930_12,11.4,63.0,1.6,9.889,61.17,1.874
20180930_13,10.6,68.0,1.4,11.426,57.646,3.9
20180930_14,9.3,76.0,0.9,9.957,65.616,2.466
20180930_15,7.7,88.0,0.8,9.092,70.25,1.673
20180930_16,8.7,85.0,1.8,8.98,70.869,1.708
20180930_17,7.3,89.0,1.3,11.4,61.19,3.885
20180930_18,7.2,90.0,,9.148,70.149,1.502
20180930_19,6.1,93.0,1.1,9.045,70.82,0.892
20180930_20,7.5,94.0,,10.765,66.029,1.784
20180930_21,11.8,75.0,1.1,16.196,42.919,7.385
20180930_22,16.9,57.0,2.0,16.645,41.579,7.897
20180930_23,20.6,38.0,3.4,19.014,34.379,8.055
20180930_24,,,,20.213,32.274,8.222
20180930_25,23.0,32.0,3.2,21.27,29.89,7.271
20180930_26,24.1,27.0,4.4,22.027,28.328,6.77
20180930_27,25.2,23.0,4.6,22.313,27.846,6.232
20180930_28,25.3,22.0,4.9,22.273,28.345,6.241
20180930_29,25.1,22.0,4.7,21.705,30.491,5.993
20180930_30,24.3,24.0,3.8,20.15,35.65,3.744
20180930_31,21.9,29.0,2.1,17.368,38.636,3.671
20180930_32,19.9,35.0,1.9,15.077,46.227,1.875
20180930_33,16.5,47.0,1.0,14.767,46.993,2.365
20180930_34,13.1,66.0,,13.716,50.725,1.787
20180930_35,11.3,78.0,0.3,13.196,52.163,1.735
20180930_36,9.7,88.0,,12.79,53.052,1.644
20181001_00,,,,24.096,41.262,4.054
20181001_01,23.0,32.0,3.2,22.911,30.122,6.069
20181001_02,24.1,27.0,4.4,24.265,26.401,6.751
20181001_03,25.2,23.0,4.6,24.927,24.21,7.043
20181001_04,25.3,22.0,4.9,24.765,24.273,7.375
20181001_05,25.1,22.0,4.7,24.117,26.264,6.229
20181001_06,24.3,24.0,3.8,22.524,32.246,3.978
20181001_07,21.9,29.0,2.1,19.948,33.046,4.24
20181001_08,19.9,35.0,1.9,17.277,40.588,2.651
20181001_09,16.5,47.0,1.0,15.938,44.092,1.667
20181001_10,13.1,66.0,,15.233,46.281,1.837
20181001_11,11.3,78.0,0.3,14.46,49.095,1.737
20181001_12,9.7,88.0,,13.803,51.1,1.531
20181001_13,8.9,90.0,0.3,13.544,51.541,1.861
20181001_14,8.0,92.0,,13.774,50.621,2.533
20181001_15,7.7,94.0,0.7,13.717,50.801,2.988
20181001_16,7.0,94.0,0.4,13.158,52.3,2.785
20181001_17,6.5,95.0,0.5,12.734,53.11,2.694
20181001_18,6.1,95.0,0.6,12.072,54.885,2.211
20181001_19,5.9,95.0,0.3,11.292,56.903,1.467
20181001_20,7.5,97.0,0.6,12.188,58.608,0.597
20181001_21,12.2,77.0,0.4,16.254,45.823,0.941
20181001_22,15.8,59.0,1.2,19.35,38.16,1.668
20181001_23,21.4,35.0,2.4,20.79,34.52,2.489
20181001_24,,,,21.966,31.156,3.62
20181001_25,23.6,30.0,3.8,22.523,29.909,3.909
20181001_26,24.4,28.0,3.1,22.894,29.634,3.543
20181001_27,24.9,26.0,4.3,23.223,28.875,2.835
20181001_28,25.2,27.0,2.8,23.36,28.769,2.484
20181001_29,25.0,28.0,2.3,23.49,28.384,2.032
20181001_30,23.9,32.0,2.1,21.88,40.471,0.894
20181001_31,18.4,56.0,0.6,18.388,39.903,0.81
20181001_32,15.7,63.0,0.5,17.205,43.24,0.567
20181001_33,13.1,79.0,,16.607,43.894,1.006
20181001_34,11.7,84.0,1.0,16.273,44.571,1.368
20181001_35,10.8,87.0,1.1,16.087,44.638,1.263
20181001_36,9.7,90.0,,15.768,44.949,1.727
20181002_00,,,,24.657,39.672,2.804
20181002_01,23.6,30.0,3.8,23.809,26.878,3.862
20181002_02,24.4,28.0,3.1,24.405,24.349,3.583
20181002_03,24.9,26.0,4.3,24.661,24.803,3.625
20181002_04,25.2,27.0,2.8,24.635,25.866,3.824
20181002_05,25.0,28.0,2.3,24.233,27.982,3.621
20181002_06,23.9,32.0,2.1,22.636,37.839,2.0
20181002_07,18.4,56.0,0.6,18.955,38.644,1.071
20181002_08,15.7,63.0,0.5,17.85,40.6,0.626
20181002_09,13.1,79.0,,17.416,39.967,0.894
20181002_10,11.7,84.0,1.0,16.964,40.235,1.504
20181002_11,10.8,87.0,1.1,16.274,41.632,1.225
20181002_12,9.7,90.0,,15.963,40.625,1.752
20181002_13,9.0,92.0,0.6,15.602,38.585,2.263
20181002_14,8.3,94.0,0.4,14.403,41.498,1.12
20181002_15,7.7,95.0,,14.119,40.252,1.157
20181002_16,7.1,95.0,,13.636,40.204,1.038
20181002_17,6.6,95.0,,14.326,36.931,2.163
20181002_18,6.3,95.0,0.5,13.974,37.232,1.276
20181002_19,6.0,96.0,0.3,13.278,38.649,0.952
20181002_20,7.6,97.0,,14.043,42.152,0.637
20181002_21,12.0,81.0,,18.301,33.61,0.862
20181002_22,18.0,49.0,,20.209,29.04,1.029
20181002_23,21.2,36.0,1.3,22.445,26.393,0.531
20181002_24,23.1,29.0,0.9,23.65,23.826,0.72
20181002_25,24.4,30.0,1.7,24.619,21.695,0.632
20181002_26,25.2,24.0,1.5,25.134,20.952,0.798
20181002_27,25.7,24.0,2.1,25.364,20.934,0.881
20181002_28,26.4,22.0,2.2,25.372,21.177,0.954
20181002_29,26.0,23.0,1.5,25.212,21.663,0.71
20181002_30,25.1,24.0,1.6,23.024,35.216,0.723
20181002_31,18.3,57.0,0.8,19.439,33.36,0.863
20181002_32,16.2,56.0,0.9,18.123,35.973,1.426
20181002_33,13.2,75.0,1.4,17.791,34.876,2.034
20181002_34,13.7,64.0,1.5,17.377,34.754,2.111
20181002_35,11.3,78.0,1.1,16.859,35.023,2.027
20181002_36,10.3,85.0,0.9,16.378,35.428,1.656
20181003_00,23.1,29.0,0.9,27.031,35.7,1.695
20181003_01,24.4,30.0,1.7,24.311,20.993,3.098
20181003_02,25.2,24.0,1.5,24.706,20.918,2.667
20181003_03,25.7,24.0,2.1,24.767,20.599,2.231
20181003_04,26.4,22.0,2.2,25.003,20.173,1.989
20181003_05,26.0,23.0,1.5,24.816,20.185,2.176
20181003_06,25.1,24.0,1.6,22.644,31.224,2.164
20181003_07,18.3,57.0,0.8,18.886,31.477,1.441
20181003_08,16.2,56.0,0.9,17.446,35.424,0.945
20181003_09,13.2,75.0,1.4,16.871,35.304,0.857
20181003_10,13.7,64.0,1.5,16.276,35.957,1.541
20181003_11,11.3,78.0,1.1,16.134,35.454,1.954
20181003_12,10.3,85.0,0.9,16.003,34.852,2.078
20181003_13,9.2,90.0,,15.829,34.855,2.017
20181003_14,8.8,90.0,0.7,14.762,37.428,0.363
20181003_15,8.5,91.0,0.7,13.924,39.677,0.796
20181003_16,7.9,93.0,1.1,13.998,40.15,1.545
20181003_17,7.9,90.0,1.0,14.137,41.852,2.064
20181003_18,7.4,92.0,0.8,13.998,46.339,2.285
20181003_19,7.0,93.0,1.0,13.948,47.641,3.045
20181003_20,8.4,93.0,0.4,15.442,45.43,3.469
20181003_21,12.3,75.0,0.8,19.202,38.376,3.149
20181003_22,16.2,64.0,0.8,20.771,37.359,1.568
20181003_23,21.3,47.0,1.1,21.69,36.25,1.77
20181003_24,22.8,40.0,2.1,22.637,35.181,2.869
20181003_25,24.3,41.0,2.1,23.767,35.741,3.108
20181003_26,25.4,34.0,2.7,24.805,30.304,3.493
20181003_27,25.1,36.0,2.0,25.363,27.48,3.613
20181003_28,25.4,37.0,2.4,25.652,25.835,3.058
20181003_29,24.6,40.0,2.7,25.794,24.75,3.029
20181003_30,23.8,43.0,1.2,23.839,33.575,2.579
20181003_31,21.2,49.0,0.8,20.641,35.598,2.937
20181003_32,20.5,54.0,0.9,18.738,60.303,2.624
20181003_33,18.2,63.0,1.3,17.927,65.695,2.424
20181003_34,18.0,62.0,1.9,17.864,65.04,3.294
20181003_35,17.4,63.0,1.6,17.781,64.206,4.341
20181003_36,16.6,66.0,1.6,17.112,64.287,3.909
20181004_00,22.8,40.0,2.1,25.695,47.09,2.843
20181004_01,24.3,41.0,2.1,23.253,43.473,2.867
20181004_02,25.4,34.0,2.7,24.681,33.9,3.212
20181004_03,25.1,36.0,2.0,25.229,31.174,2.729
20181004_04,25.4,37.0,2.4,25.548,29.496,3.102
20181004_05,24.6,40.0,2.7,25.494,29.533,2.723
20181004_06,23.8,43.0,1.2,23.636,39.883,1.261
20181004_07,21.2,49.0,0.8,20.326,39.215,1.624
20181004_08,20.5,54.0,0.9,19.377,41.247,2.187
20181004_09,18.2,63.0,1.3,18.16,54.097,1.871
20181004_10,18.0,62.0,1.9,18.404,65.155,3.626
20181004_11,17.4,63.0,1.6,18.141,75.58,4.332
20181004_12,16.6,66.0,1.6,17.769,76.008,4.131
20181004_13,16.3,68.0,2.1,17.556,72.525,4.216
20181004_14,15.0,71.0,1.8,16.949,73.41,3.761
20181004_15,14.9,69.0,2.5,16.542,73.45,3.681
20181004_16,14.6,68.0,2.0,15.933,76.179,3.347
20181004_17,13.5,74.0,1.7,15.657,76.807,3.308
20181004_18,12.0,81.0,1.0,15.36,76.172,3.458
20181004_19,10.6,90.0,0.8,15.013,75.908,3.479
20181004_20,10.7,93.0,0.5,15.844,75.189,3.528
20181004_21,13.8,85.0,0.8,18.543,66.186,2.768
20181004_22,19.4,70.0,2.2,20.144,53.942,1.539
20181004_23,20.9,62.0,1.0,21.689,44.539,1.98
20181004_24,22.0,55.0,1.8,22.749,42.032,2.633
20181004_25,23.0,49.0,1.9,23.797,39.298,3.105
20181004_26,23.8,46.0,1.1,24.622,35.685,3.313
20181004_27,24.3,40.0,1.9,25.449,32.076,3.485
20181004_28,24.9,38.0,1.6,26.031,29.132,2.948
20181004_29,24.4,38.0,2.2,26.37,28.286,3.046
20181004_30,22.8,47.0,0.9,24.3,38.213,1.876
20181004_31,18.5,70.0,0.8,20.954,39.957,2.318
20181004_32,18.6,60.0,1.8,19.847,42.342,1.553
20181004_33,15.4,79.0,1.1,20.968,43.137,1.209
20181004_34,14.5,80.0,0.5,20.181,43.23,5.223
20181004_35,13.3,88.0,,20.542,41.04,5.294
20181004_36,12.7,91.0,0.8,19.506,45.102,4.434
20181005_00,22.0,55.0,1.8,24.796,55.215,1.278
20181005_01,23.0,49.0,1.9,21.847,53.944,1.324
20181005_02,23.8,46.0,1.1,23.297,47.296,1.95
20181005_03,24.3,40.0,1.9,24.003,45.957,2.398
20181005_04,24.9,38.0,1.6,24.422,44.859,2.838
20181005_05,24.4,38.0,2.2,24.267,45.308,2.555
20181005_06,22.8,47.0,0.9,23.196,52.512,1.361
20181005_07,18.5,70.0,0.8,20.156,58.88,1.711
20181005_08,18.6,60.0,1.8,19.579,58.914,1.728
20181005_09,15.4,79.0,1.1,18.876,59.812,0.79
20181005_10,14.5,80.0,0.5,19.006,57.387,1.909
20181005_11,13.3,88.0,,19.785,52.927,5.305
20181005_12,12.7,91.0,0.8,19.098,37.975,4.671
20181005_13,13.5,88.0,1.6,19.531,35.073,8.136
20181005_14,14.0,84.0,1.4,18.956,34.489,8.05
20181005_15,19.2,45.0,3.0,18.511,34.621,6.444
20181005_16,18.8,44.0,4.7,17.115,34.944,6.857
20181005_17,17.0,42.0,6.1,16.421,24.201,10.083
20181005_18,15.7,40.0,7.7,15.348,22.299,10.689
20181005_19,15.2,30.0,2.4,14.289,21.956,9.463
20181005_20,15.0,27.0,5.1,13.792,22.222,9.192
20181005_21,15.1,23.0,6.3,14.232,22.462,8.485
20181005_22,16.1,21.0,6.8,15.231,20.742,7.61
20181005_23,17.1,19.0,5.9,16.218,19.373,7.646
20181005_24,18.1,19.0,5.5,17.151,17.698,7.176
20181005_25,18.6,17.0,4.7,17.772,16.917,7.523
20181005_26,19.4,17.0,5.4,18.088,17.305,7.086
20181005_27,19.8,14.0,3.4,18.373,17.777,5.88
20181005_28,20.3,15.0,4.2,18.679,15.869,6.403
20181005_29,20.4,16.0,2.9,18.059,16.012,6.36
20181005_30,19.5,18.0,1.4,16.449,19.902,4.426
20181005_31,15.0,32.0,1.5,14.339,20.011,4.409
20181005_32,10.6,58.0,0.7,13.064,21.533,3.83
20181005_33,8.7,64.0,,10.885,25.249,2.65
20181005_34,7.0,74.0,0.8,9.652,27.248,2.058
20181005_35,5.9,79.0,0.3,8.687,28.959,1.583
