Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_11,10.3,71.0,2.3,9.276,55.837,1.12
20180923_12,9.6,72.0,1.4,8.79,57.992,1.031
20180923_13,9.2,73.0,1.6,8.423,57.562,0.517
20180923_14,8.3,79.0,0.8,8.395,54.896,0.522
20180923_15,8.8,77.0,0.4,8.298,53.759,0.597
20180923_16,8.3,77.0,1.0,7.907,55.135,0.574
20180923_17,7.8,80.0,1.7,7.639,56.599,0.883
20180923_18,7.3,82.0,1.0,7.594,56.829,0.848
20180923_19,6.8,83.0,1.0,7.32,57.969,1.197
20180923_20,7.9,77.0,1.4,9.795,56.401,1.246
20180923_21,8.3,76.0,1.5,14.234,40.295,1.098
20180923_22,16.1,45.0,1.4,15.141,38.472,1.257
20180923_23,20.4,36.0,1.1,16.015,36.239,0.852
20180923_24,21.3,29.0,2.7,16.795,34.544,0.702
20180923_25,21.8,31.0,1.6,17.663,32.752,0.751
20180923_26,21.5,30.0,3.5,18.325,31.825,0.96
20180923_27,22.2,31.0,1.6,18.522,31.572,2.482
20180923_28,21.8,30.0,3.6,18.498,32.491,3.3
20180923_29,20.2,33.0,3.7,18.038,35.282,4.347
20180923_30,19.2,36.0,1.4,17.185,38.591,4.803
20180923_31,17.4,46.0,1.2,13.701,46.369,2.758
20180923_32,14.6,59.0,1.2,12.97,48.865,1.618
20180923_33,12.6,67.0,1.2,11.465,53.911,1.976
20180923_34,11.1,74.0,1.4,11.398,53.387,2.426
20180923_35,10.7,75.0,1.2,11.409,53.086,2.756
20180923_36,10.0,78.0,0.9,11.521,52.453,3.112
20180924_00,21.3,29.0,2.7,23.39,37.455,1.325
20180924_01,21.8,31.0,1.6,18.141,36.765,2.198
20180924_02,21.5,30.0,3.5,18.488,36.552,2.589
20180924_03,22.2,31.0,1.6,18.67,36.094,3.136
20180924_04,21.8,30.0,3.6,18.776,36.589,3.402
20180924_05,20.2,33.0,3.7,18.45,38.354,3.39
20180924_06,19.2,36.0,1.4,17.494,41.884,2.805
20180924_07,17.4,46.0,1.2,13.507,51.912,1.696
20180924_08,14.6,59.0,1.2,12.727,52.285,1.62
20180924_09,12.6,67.0,1.2,11.986,50.151,1.625
20180924_10,11.1,74.0,1.4,11.418,49.385,1.434
20180924_11,10.7,75.0,1.2,10.983,49.372,1.524
20180924_12,10.0,78.0,0.9,10.454,50.666,1.418
20180924_13,10.2,75.0,1.5,10.177,50.991,1.885
20180924_14,9.7,78.0,0.8,10.982,47.85,2.036
20180924_15,8.9,83.0,1.1,9.893,50.787,1.964
20180924_16,8.4,84.0,0.4,10.198,51.921,2.184
20180924_17,8.1,86.0,1.0,10.292,53.111,2.495
20180924_18,7.8,88.0,0.6,10.072,55.015,2.041
20180924_19,7.7,90.0,1.0,9.794,56.651,1.937
20180924_20,8.2,89.0,1.0,11.045,57.556,2.129
20180924_21,10.0,81.0,,15.076,43.513,2.377
20180924_22,13.2,68.0,,16.476,40.66,3.408
20180924_23,18.3,48.0,3.0,17.22,39.526,4.422
20180924_24,19.0,44.0,2.0,17.521,39.11,4.543
20180924_25,19.6,42.0,3.4,17.087,40.069,4.378
20180924_26,20.5,38.0,2.4,17.129,39.918,5.014
20180924_27,19.4,44.0,1.8,15.896,44.328,4.492
20180924_28,19.0,49.0,1.6,15.557,46.603,3.598
20180924_29,18.1,54.0,3.0,15.117,49.274,2.882
20180924_30,17.6,55.0,2.3,15.706,49.341,3.677
20180924_31,16.6,63.0,1.8,12.039,62.306,2.507
20180924_32,15.4,73.0,0.8,12.402,60.054,3.063
20180924_33,14.3,86.0,0.6,12.822,58.29,3.14
20180924_34,13.3,87.0,0.5,12.967,57.765,3.856
20180924_35,13.2,89.0,0.4,12.654,58.234,3.557
20180924_36,12.8,90.0,1.1,12.474,57.734,3.512
20180925_00,19.0,44.0,2.0,21.429,48.735,2.96
20180925_01,19.6,42.0,3.4,17.362,47.906,3.953
20180925_02,20.5,38.0,2.4,18.005,45.985,3.932
20180925_03,19.4,44.0,1.8,18.177,47.013,4.426
20180925_04,19.0,49.0,1.6,18.144,46.94,4.584
20180925_05,18.1,54.0,3.0,17.408,48.663,4.24
20180925_06,17.6,55.0,2.3,15.945,54.706,3.125
20180925_07,16.6,63.0,1.8,15.284,58.549,2.819
20180925_08,15.4,73.0,0.8,14.993,58.529,3.073
20180925_09,14.3,86.0,0.6,14.677,58.43,2.512
20180925_10,13.3,87.0,0.5,12.756,64.293,2.729
20180925_11,13.2,89.0,0.4,12.721,60.56,3.08
20180925_12,12.8,90.0,1.1,13.003,54.381,3.4
20180925_13,12.3,91.0,1.0,12.306,57.795,3.004
20180925_14,12.6,92.0,0.7,11.147,66.923,2.304
20180925_15,12.5,90.0,0.8,10.74,71.375,1.965
20180925_16,11.1,91.0,0.7,10.421,73.124,1.796
20180925_17,10.0,92.0,1.0,9.955,74.916,1.2
20180925_18,9.4,92.0,1.1,9.54,75.349,0.615
20180925_19,9.0,92.0,0.8,9.128,76.394,0.559
20180925_20,9.0,91.0,0.4,10.98,74.281,0.45
20180925_21,9.9,89.0,0.9,14.096,60.975,0.511
20180925_22,14.6,68.0,0.8,15.458,59.163,1.525
20180925_23,17.9,56.0,1.2,16.434,57.366,1.703
20180925_24,18.4,56.0,1.4,16.886,57.293,2.117
20180925_25,20.1,47.0,2.3,16.9,59.332,2.279
20180925_26,21.2,46.0,4.0,16.928,60.674,2.05
20180925_27,21.6,46.0,2.0,16.886,61.723,1.879
20180925_28,,,,16.856,63.403,2.533
20180925_29,19.9,50.0,2.7,16.138,67.835,2.697
20180925_30,18.9,54.0,1.8,16.101,68.301,2.429
20180925_31,16.9,65.0,1.1,12.334,85.338,1.726
20180925_32,14.1,79.0,0.9,11.811,86.167,1.982
20180925_33,13.0,83.0,1.7,12.116,84.45,2.748
20180925_34,12.1,87.0,0.9,11.252,86.428,2.27
20180925_35,11.5,89.0,1.3,12.185,84.977,2.474
20180925_36,11.1,89.0,0.3,10.907,86.614,2.298
20180926_00,18.4,56.0,1.4,22.28,47.445,2.35
20180926_01,20.1,47.0,2.3,17.754,50.19,2.706
20180926_02,21.2,46.0,4.0,18.033,50.715,3.119
20180926_03,21.6,46.0,2.0,17.563,54.052,3.007
20180926_04,,,,17.369,55.135,3.018
20180926_05,19.9,50.0,2.7,17.739,53.127,2.606
20180926_06,18.9,54.0,1.8,17.367,54.48,2.552
20180926_07,16.9,65.0,1.1,13.584,69.7,2.163
20180926_08,14.1,79.0,0.9,13.034,72.742,2.221
20180926_09,13.0,83.0,1.7,12.574,75.544,2.17
20180926_10,12.1,87.0,0.9,12.199,77.797,2.305
20180926_11,11.5,89.0,1.3,12.451,77.148,2.708
20180926_12,11.1,89.0,0.3,12.58,77.201,2.873
20180926_13,10.9,90.0,0.7,11.715,81.191,2.56
20180926_14,10.9,91.0,0.9,11.468,81.921,2.541
20180926_15,11.2,90.0,0.9,11.699,81.274,2.758
20180926_16,11.2,89.0,0.5,11.651,81.384,2.751
20180926_17,10.5,91.0,0.7,11.05,82.657,2.574
20180926_18,10.0,93.0,1.0,12.01,80.624,3.243
20180926_19,9.9,93.0,1.0,12.424,79.338,3.638
20180926_20,10.1,93.0,0.6,13.619,76.529,3.388
20180926_21,11.8,91.0,0.8,15.736,69.415,3.867
20180926_22,14.3,79.0,0.7,14.465,74.444,2.645
20180926_23,16.6,67.0,2.6,14.906,70.237,4.011
20180926_24,17.2,63.0,1.8,13.625,79.732,5.181
20180926_25,17.3,64.0,2.9,14.134,79.032,5.355
20180926_26,18.3,60.0,2.4,16.348,69.968,5.725
20180926_27,17.3,66.0,2.2,16.51,69.316,6.112
20180926_28,17.1,67.0,2.7,15.821,72.24,5.828
20180926_29,17.1,68.0,2.5,15.793,71.543,4.879
20180926_30,16.7,69.0,2.6,15.191,74.494,4.233
20180926_31,16.2,74.0,2.0,15.03,71.063,3.972
20180926_32,15.1,87.0,0.6,14.052,82.196,3.032
20180926_33,14.6,92.0,3.5,13.495,90.655,3.079
20180926_34,14.3,93.0,0.9,13.548,88.028,0.92
20180926_35,14.1,93.0,1.5,13.208,87.435,1.456
20180926_36,13.9,94.0,0.9,11.696,95.472,0.342
20180927_00,17.2,63.0,1.8,16.778,72.784,2.404
20180927_01,17.3,64.0,2.9,15.022,73.86,4.136
20180927_02,18.3,60.0,2.4,15.341,72.33,3.77
20180927_03,17.3,66.0,2.2,15.865,70.717,4.4
20180927_04,17.1,67.0,2.7,14.379,79.071,3.833
20180927_05,17.1,68.0,2.5,14.941,73.759,3.43
20180927_06,16.7,69.0,2.6,15.249,74.092,4.357
20180927_07,16.2,74.0,2.0,14.842,78.22,3.291
20180927_08,15.1,87.0,0.6,14.485,83.902,3.867
20180927_09,14.6,92.0,3.5,14.124,89.897,4.469
20180927_10,14.3,93.0,0.9,14.162,88.241,3.527
20180927_11,14.1,93.0,1.5,14.443,81.422,2.495
20180927_12,13.9,94.0,0.9,13.9,80.241,1.13
20180927_13,12.9,94.0,1.0,11.162,85.329,0.507
20180927_14,12.5,94.0,0.7,10.209,86.965,0.54
20180927_15,12.9,95.0,1.6,10.027,78.711,0.626
20180927_16,12.4,93.0,1.8,9.983,69.83,1.109
20180927_17,11.5,93.0,1.7,9.809,66.615,0.92
20180927_18,10.3,92.0,0.9,9.28,67.432,1.662
20180927_19,9.2,93.0,0.9,8.853,61.107,2.413
20180927_20,8.7,92.0,1.2,10.259,54.81,2.617
20180927_21,8.8,92.0,1.1,14.812,41.385,2.781
20180927_22,14.4,70.0,1.7,16.665,32.155,1.881
20180927_23,19.0,40.0,3.0,17.553,31.118,2.671
20180927_24,20.4,34.0,4.4,17.956,41.395,4.265
20180927_25,21.1,33.0,3.8,18.246,39.689,5.416
20180927_26,21.4,40.0,3.9,18.378,41.895,5.472
20180927_27,21.1,46.0,4.7,18.487,42.837,5.309
20180927_28,21.5,45.0,1.8,18.509,43.408,5.649
20180927_29,21.0,38.0,2.8,18.218,41.135,6.318
20180927_30,19.3,50.0,1.6,17.921,35.341,5.452
20180927_31,16.8,64.0,0.9,14.444,40.474,2.461
20180927_32,13.6,85.0,1.7,15.723,38.126,1.25
20180927_33,13.1,85.0,0.9,11.722,46.649,1.157
20180927_34,11.6,90.0,0.6,10.551,48.707,0.905
20180927_35,11.0,92.0,,9.936,48.545,0.491
20180927_36,11.1,93.0,1.2,9.532,47.258,0.9
20180928_00,20.4,34.0,4.4,21.486,50.256,2.559
20180928_01,21.1,33.0,3.8,18.756,46.754,4.113
20180928_02,21.4,40.0,3.9,18.899,49.203,5.007
20180928_03,21.1,46.0,4.7,19.682,42.385,6.257
20180928_04,21.5,45.0,1.8,18.684,41.404,6.791
20180928_05,21.0,38.0,2.8,19.99,34.11,5.459
20180928_06,19.3,50.0,1.6,19.129,35.55,4.263
20180928_07,16.8,64.0,0.9,15.646,43.429,1.843
20180928_08,13.6,85.0,1.7,12.78,47.641,1.427
20180928_09,13.1,85.0,0.9,11.914,44.391,1.334
20180928_10,11.6,90.0,0.6,11.2,43.385,0.969
20180928_11,11.0,92.0,,10.548,42.736,2.086
20180928_12,11.1,93.0,1.2,9.873,43.275,1.879
20180928_13,10.2,92.0,0.9,9.28,44.95,1.498
20180928_14,9.7,92.0,0.9,8.569,48.41,1.724
20180928_15,9.1,93.0,0.9,7.596,53.14,1.055
20180928_16,8.7,94.0,1.0,6.797,56.121,1.367
20180928_17,8.3,94.0,0.7,6.401,58.378,0.912
20180928_18,8.1,95.0,0.9,6.024,58.19,0.74
20180928_19,7.8,94.0,0.7,5.771,57.814,1.2
20180928_20,7.7,95.0,,8.175,57.283,0.506
20180928_21,8.3,95.0,0.4,11.982,44.254,1.759
20180928_22,13.0,75.0,0.7,12.742,44.668,1.818
20180928_23,14.8,33.0,3.0,14.03,41.814,2.874
20180928_24,17.5,26.0,5.4,13.922,44.234,1.699
20180928_25,18.3,27.0,1.7,14.976,39.541,2.046
20180928_26,19.1,20.0,2.6,14.877,36.957,1.599
20180928_27,19.5,22.0,1.1,16.573,28.837,5.409
20180928_28,19.6,22.0,2.9,16.091,28.856,4.497
20180928_29,17.7,23.0,4.3,15.574,29.246,4.986
20180928_30,16.3,28.0,1.0,14.309,32.491,3.935
20180928_31,12.9,45.0,1.0,10.667,43.053,3.0
20180928_32,10.4,60.0,2.4,8.703,48.616,1.773
20180928_33,14.2,30.0,1.7,7.929,47.117,2.079
20180928_34,13.9,29.0,1.5,8.406,43.893,3.106
20180928_35,10.3,50.0,2.2,6.365,46.517,2.251
20180928_36,9.5,53.0,1.1,7.212,41.211,3.452
20180929_00,17.5,26.0,5.4,18.21,36.189,1.951
20180929_01,18.3,27.0,1.7,15.641,25.934,4.58
20180929_02,19.1,20.0,2.6,16.144,23.069,6.219
20180929_03,19.5,22.0,1.1,16.172,23.464,5.628
20180929_04,19.6,22.0,2.9,16.022,24.645,5.257
20180929_05,17.7,23.0,4.3,15.782,25.439,5.04
20180929_06,16.3,28.0,1.0,14.627,27.686,4.115
20180929_07,12.9,45.0,1.0,10.382,36.851,2.351
20180929_08,10.4,60.0,2.4,9.972,36.582,3.082
20180929_09,14.2,30.0,1.7,8.001,41.856,1.973
20180929_10,13.9,29.0,1.5,7.011,44.25,0.806
20180929_11,10.3,50.0,2.2,6.561,44.634,0.924
20180929_12,9.5,53.0,1.1,6.101,44.565,0.422
20180929_13,9.0,54.0,1.0,5.899,44.391,0.885
20180929_14,8.8,55.0,1.2,5.747,45.131,1.019
20180929_15,9.7,47.0,1.3,7.622,39.369,3.605
20180929_16,8.5,61.0,0.7,6.031,44.386,2.83
20180929_17,8.1,62.0,1.2,5.841,45.768,2.981
20180929_18,8.1,62.0,2.1,7.818,41.328,4.665
20180929_19,8.5,61.0,1.8,6.77,48.474,3.838
20180929_20,9.2,60.0,2.1,8.11,47.97,3.93
20180929_21,13.6,34.0,2.8,11.032,41.473,5.472
20180929_22,14.1,34.0,4.2,11.786,41.869,8.704
20180929_23,15.8,32.0,1.2,11.942,43.347,10.971
20180929_24,16.7,30.0,1.6,12.859,39.375,11.499
20180929_25,16.1,35.0,3.6,13.34,36.86,10.62
20180929_26,17.3,33.0,4.9,14.0,33.415,10.248
20180929_27,16.2,40.0,2.3,13.866,32.936,9.566
20180929_28,16.5,36.0,9.1,13.639,31.82,9.275
20180929_29,16.3,36.0,7.6,13.159,36.57,8.118
20180929_30,16.3,36.0,4.1,12.391,43.436,7.324
20180929_31,16.4,37.0,4.4,11.976,45.83,8.449
20180929_32,16.3,39.0,8.1,12.373,45.991,7.686
20180929_33,16.4,38.0,8.4,12.853,45.938,7.343
20180929_34,16.2,38.0,2.6,12.677,46.86,6.184
20180929_35,15.2,42.0,1.1,10.667,52.403,3.507
20180929_36,15.5,41.0,2.3,12.074,47.048,5.664
20180930_00,16.7,30.0,1.6,17.563,42.083,5.27
20180930_01,16.1,35.0,3.6,14.711,36.238,9.767
20180930_02,17.3,33.0,4.9,15.104,36.218,9.096
20180930_03,16.2,40.0,2.3,14.714,39.637,9.69
20180930_04,16.5,36.0,9.1,14.426,41.103,9.878
20180930_05,16.3,36.0,7.6,13.776,44.417,8.666
20180930_06,16.3,36.0,4.1,13.127,46.784,7.351
20180930_07,16.4,37.0,4.4,12.661,46.853,5.862
20180930_08,16.3,39.0,8.1,13.341,45.798,9.819
20180930_09,16.4,38.0,8.4,13.289,47.415,8.827
20180930_10,16.2,38.0,2.6,12.978,48.121,8.464
20180930_11,15.2,42.0,1.1,12.908,47.333,7.763
20180930_12,15.5,41.0,2.3,12.555,47.206,5.683
20180930_13,15.6,39.0,4.5,12.43,47.856,5.931
20180930_14,16.3,36.0,3.7,10.149,55.921,3.5
20180930_15,16.5,36.0,6.0,9.563,58.634,3.215
20180930_16,13.8,47.0,0.8,8.925,61.704,2.966
20180930_17,16.4,37.0,1.0,10.677,53.954,5.37
20180930_18,13.5,50.0,0.4,11.136,52.005,6.218
20180930_19,10.9,61.0,1.9,11.314,53.43,6.546
20180930_20,10.4,66.0,1.3,11.877,52.459,8.743
20180930_21,11.7,61.0,2.0,13.422,46.817,9.083
20180930_22,19.8,32.0,1.6,14.866,42.331,9.671
20180930_23,20.6,29.0,5.5,16.341,36.304,8.97
20180930_24,,,,17.304,34.275,8.616
20180930_25,22.4,28.0,2.0,18.152,32.244,8.29
20180930_26,22.7,23.0,2.8,18.575,31.59,7.556
20180930_27,22.9,25.0,5.5,18.627,30.843,7.647
20180930_28,22.9,24.0,3.0,18.45,31.194,7.487
20180930_29,21.3,24.0,0.9,17.748,33.261,7.02
20180930_30,20.0,28.0,2.1,16.471,37.05,5.983
20180930_31,18.7,34.0,1.6,13.058,45.692,3.387
20180930_32,14.6,50.0,1.3,11.92,49.077,1.586
20180930_33,13.1,56.0,1.1,10.8,53.13,1.431
20180930_34,11.5,63.0,0.9,10.187,56.145,1.372
20180930_35,11.5,61.0,1.7,9.808,57.894,1.291
20180930_36,12.1,57.0,1.6,9.203,59.532,0.781
20181001_00,,,,21.638,38.862,4.798
20181001_01,22.4,28.0,2.0,19.497,29.221,6.734
20181001_02,22.7,23.0,2.8,20.571,26.68,5.746
20181001_03,22.9,25.0,5.5,20.889,26.273,5.963
20181001_04,22.9,24.0,3.0,20.806,26.814,6.405
20181001_05,21.3,24.0,0.9,20.28,28.837,5.672
20181001_06,20.0,28.0,2.1,18.952,34.084,2.691
20181001_07,18.7,34.0,1.6,14.118,43.013,1.705
20181001_08,14.6,50.0,1.3,12.974,44.792,1.281
20181001_09,13.1,56.0,1.1,12.39,45.893,1.718
20181001_10,11.5,63.0,0.9,11.819,47.785,1.809
20181001_11,11.5,61.0,1.7,11.279,49.479,1.441
20181001_12,12.1,57.0,1.6,10.748,51.176,1.072
20181001_13,11.6,58.0,1.7,10.371,52.756,0.419
20181001_14,10.1,67.0,1.0,10.131,54.159,1.254
20181001_15,9.1,71.0,0.9,9.729,55.372,1.621
20181001_16,9.2,69.0,1.1,9.382,56.828,1.534
20181001_17,8.9,69.0,0.3,9.121,57.902,1.502
20181001_18,7.9,75.0,1.1,8.794,58.827,0.885
20181001_19,7.3,80.0,0.8,8.653,58.929,0.602
20181001_20,7.1,82.0,0.7,9.928,57.353,0.784
20181001_21,7.6,83.0,1.2,15.186,40.9,1.011
20181001_22,16.0,49.0,0.6,16.598,37.171,2.047
20181001_23,20.6,29.0,1.9,17.932,32.553,1.188
20181001_24,,,,19.018,29.216,1.672
20181001_25,22.7,25.0,1.3,19.921,26.399,1.745
20181001_26,23.1,25.0,0.9,20.653,24.282,2.773
20181001_27,24.7,24.0,1.1,20.867,23.842,2.729
20181001_28,24.4,26.0,0.9,20.874,23.991,2.591
20181001_29,20.3,33.0,1.1,20.806,24.357,2.33
20181001_30,18.1,42.0,1.4,19.659,35.025,1.03
20181001_31,15.4,56.0,1.5,14.714,42.131,2.223
20181001_32,13.1,63.0,0.9,14.66,41.038,2.973
20181001_33,12.0,66.0,1.2,13.735,42.537,2.529
20181001_34,11.6,65.0,1.1,12.937,41.958,1.749
20181001_35,10.9,68.0,0.8,12.351,43.178,2.237
20181001_36,10.1,67.0,1.2,12.149,45.61,2.583
20181002_00,,,,23.02,34.453,1.902
20181002_01,22.7,25.0,1.3,20.246,24.446,2.083
20181002_02,23.1,25.0,0.9,20.895,22.945,1.108
20181002_03,24.7,24.0,1.1,21.338,22.229,1.699
20181002_04,24.4,26.0,0.9,21.4,21.796,2.507
20181002_05,20.3,33.0,1.1,21.304,22.799,3.464
20181002_06,18.1,42.0,1.4,19.992,28.438,2.331
20181002_07,15.4,56.0,1.5,15.288,34.171,0.952
20181002_08,13.1,63.0,0.9,14.575,36.431,1.388
20181002_09,12.0,66.0,1.2,13.862,36.971,0.802
20181002_10,11.6,65.0,1.1,13.596,37.116,2.282
20181002_11,10.9,68.0,0.8,12.387,40.711,0.94
20181002_12,10.1,67.0,1.2,11.919,42.506,1.473
20181002_13,9.1,73.0,1.0,11.468,42.925,1.21
20181002_14,8.7,73.0,1.0,11.061,42.32,1.388
20181002_15,8.1,75.0,1.5,10.588,42.138,1.572
20181002_16,8.0,74.0,1.2,10.327,40.997,1.698
20181002_17,7.9,73.0,1.5,9.974,41.237,1.698
20181002_18,7.1,78.0,1.0,9.594,42.428,1.495
20181002_19,7.1,77.0,1.3,9.497,41.578,1.761
20181002_20,7.4,74.0,1.5,10.711,41.644,0.956
20181002_21,7.0,79.0,1.3,16.589,28.865,0.447
20181002_22,15.8,48.0,1.3,18.455,25.733,2.047
20181002_23,19.9,35.0,0.9,19.602,22.602,1.449
20181002_24,23.6,20.0,0.8,20.048,21.967,1.179
20181002_25,24.3,18.0,1.5,20.486,22.008,1.046
20181002_26,25.1,19.0,1.8,20.916,22.065,0.864
20181002_27,24.7,22.0,2.6,21.285,21.786,0.906
20181002_28,24.7,22.0,2.9,21.374,22.377,1.522
20181002_29,22.4,25.0,2.7,21.042,24.048,2.171
20181002_30,21.3,26.0,1.5,19.645,30.004,2.373
20181002_31,16.5,47.0,1.0,15.483,34.142,2.346
20181002_32,13.9,55.0,1.7,14.869,34.43,2.251
20181002_33,12.0,63.0,1.2,14.331,35.103,2.253
20181002_34,10.8,68.0,1.2,13.854,35.74,2.256
20181002_35,10.2,70.0,1.4,13.329,36.412,2.118
20181002_36,10.6,66.0,1.1,12.722,37.557,2.312
20181003_00,23.6,20.0,0.8,25.574,28.68,1.658
20181003_01,24.3,18.0,1.5,21.453,21.888,2.725
20181003_02,25.1,19.0,1.8,21.473,22.779,3.027
20181003_03,24.7,22.0,2.6,21.324,23.699,3.198
20181003_04,24.7,22.0,2.9,21.263,24.696,2.594
20181003_05,22.4,25.0,2.7,20.9,25.973,2.662
20181003_06,21.3,26.0,1.5,19.86,30.754,2.36
20181003_07,16.5,47.0,1.0,15.752,35.922,1.987
20181003_08,13.9,55.0,1.7,15.019,36.699,1.848
20181003_09,12.0,63.0,1.2,13.971,39.443,1.06
20181003_10,10.8,68.0,1.2,13.305,40.799,0.839
20181003_11,10.2,70.0,1.4,12.832,41.585,0.932
20181003_12,10.6,66.0,1.1,12.454,42.28,1.222
20181003_13,10.1,67.0,1.3,11.921,43.541,1.124
20181003_14,9.9,67.0,1.7,11.491,44.291,1.722
20181003_15,9.1,70.0,1.0,11.417,45.484,1.868
20181003_16,8.8,72.0,1.2,11.213,47.508,1.985
20181003_17,8.1,74.0,0.9,11.202,47.345,2.014
20181003_18,7.9,76.0,1.5,10.908,47.795,1.737
20181003_19,7.1,80.0,0.9,10.491,49.912,1.608
20181003_20,6.8,83.0,0.3,11.339,51.011,0.958
20181003_21,8.1,80.0,0.9,16.33,37.146,0.479
20181003_22,15.0,54.0,0.8,17.962,33.742,0.35
20181003_23,19.0,39.0,0.9,20.175,29.495,2.73
20181003_24,22.9,28.0,1.8,20.464,30.557,3.605
20181003_25,24.1,24.0,2.1,20.742,30.933,4.391
20181003_26,23.8,26.0,2.9,20.693,31.618,4.222
20181003_27,24.0,28.0,2.7,20.653,32.717,3.914
20181003_28,23.8,28.0,2.7,21.174,31.235,4.174
20181003_29,22.1,33.0,2.6,20.779,32.926,4.177
20181003_30,20.2,44.0,0.5,19.728,37.368,2.756
20181003_31,17.0,58.0,1.2,15.901,44.381,2.203
20181003_32,14.3,68.0,1.8,15.617,42.962,2.112
20181003_33,13.1,73.0,1.3,15.239,43.078,2.201
20181003_34,12.3,76.0,0.8,15.135,52.641,3.699
20181003_35,11.7,79.0,0.9,14.612,62.442,4.179
20181003_36,11.5,77.0,0.9,13.764,64.733,2.891
20181004_00,22.9,28.0,1.8,24.643,39.505,2.8
20181004_01,24.1,24.0,2.1,20.77,35.938,4.279
20181004_02,23.8,26.0,2.9,20.828,36.296,4.038
20181004_03,24.0,28.0,2.7,20.779,38.008,3.846
20181004_04,23.8,28.0,2.7,21.118,36.51,3.707
20181004_05,22.1,33.0,2.6,20.982,36.542,4.426
20181004_06,20.2,44.0,0.5,19.962,40.733,3.06
20181004_07,17.0,58.0,1.2,17.011,47.463,2.892
20181004_08,14.3,68.0,1.8,15.843,48.84,2.282
20181004_09,13.1,73.0,1.3,15.333,49.344,2.236
20181004_10,12.3,76.0,0.8,15.121,48.886,2.656
20181004_11,11.7,79.0,0.9,14.596,49.567,2.654
20181004_12,11.5,77.0,0.9,13.671,51.98,2.011
20181004_13,11.1,79.0,0.8,13.384,51.374,2.255
20181004_14,10.2,83.0,1.2,13.017,50.563,2.369
20181004_15,9.9,84.0,1.1,12.76,51.029,2.762
20181004_16,9.8,84.0,1.0,12.921,50.854,3.048
20181004_17,9.2,86.0,0.5,12.143,53.734,2.463
20181004_18,8.3,90.0,,11.934,54.874,2.567
20181004_19,8.0,92.0,1.1,13.24,50.575,3.359
20181004_20,8.2,92.0,0.9,13.883,50.882,3.123
20181004_21,9.1,92.0,,17.183,42.674,1.634
20181004_22,13.8,72.0,0.6,19.067,37.419,1.892
20181004_23,17.6,60.0,0.9,20.337,34.002,3.047
20181004_24,20.8,48.0,1.0,20.724,34.221,4.141
20181004_25,23.4,34.0,3.6,20.432,37.572,4.003
20181004_26,23.6,34.0,3.7,21.073,34.147,4.141
20181004_27,24.3,32.0,2.2,21.665,31.449,3.963
20181004_28,23.6,34.0,3.5,21.634,33.024,4.046
20181004_29,22.0,40.0,3.6,21.387,33.928,4.399
20181004_30,20.4,46.0,1.3,19.838,38.048,2.285
20181004_31,17.5,60.0,1.1,17.975,50.347,6.822
20181004_32,16.0,67.0,1.3,16.459,49.448,4.281
20181004_33,15.3,70.0,1.0,16.25,51.852,2.981
20181004_34,14.3,75.0,0.8,16.485,54.982,1.671
20181004_35,14.7,74.0,0.7,16.066,56.04,1.111
20181004_36,14.5,75.0,0.5,13.206,59.862,1.307
20181005_00,20.8,48.0,1.0,24.717,43.315,1.73
20181005_01,23.4,34.0,3.6,20.791,43.329,3.287
20181005_02,23.6,34.0,3.7,20.786,43.219,3.189
20181005_03,24.3,32.0,2.2,21.155,41.317,3.581
20181005_04,23.6,34.0,3.5,21.234,41.149,2.98
20181005_05,22.0,40.0,3.6,20.965,43.093,3.152
20181005_06,20.4,46.0,1.3,19.985,47.911,3.026
20181005_07,17.5,60.0,1.1,17.698,52.266,2.889
20181005_08,16.0,67.0,1.3,19.22,44.98,3.083
20181005_09,15.3,70.0,1.0,19.1,45.019,2.956
20181005_10,14.3,75.0,0.8,15.034,42.022,1.702
20181005_11,14.7,74.0,0.7,14.124,51.216,1.786
20181005_12,14.5,75.0,0.5,15.275,50.052,1.115
20181005_13,13.7,79.0,0.9,13.025,59.538,0.855
20181005_14,12.3,83.0,0.9,12.377,62.474,0.936
20181005_15,12.6,83.0,0.5,13.3,52.098,0.884
20181005_16,12.5,90.0,0.8,12.958,33.011,2.355
20181005_17,11.3,92.0,0.5,11.496,30.592,2.798
20181005_18,10.7,93.0,0.4,11.45,27.339,3.305
20181005_19,9.6,90.0,1.0,7.641,32.952,1.58
20181005_20,8.8,90.0,0.8,8.026,34.949,2.147
20181005_21,12.6,31.0,2.0,11.798,24.083,2.657
20181005_22,15.2,25.0,2.0,12.457,21.504,3.812
20181005_23,16.3,23.0,2.0,13.025,19.74,3.911
20181005_24,17.4,19.0,2.0,13.448,18.153,4.728
20181005_25,18.0,19.0,2.7,14.031,17.615,5.234
20181005_26,19.7,17.0,2.1,14.339,17.38,6.039
20181005_27,20.1,16.0,1.8,14.214,17.062,6.609
20181005_28,19.8,15.0,1.9,14.036,17.701,6.696
20181005_29,17.9,17.0,1.6,13.444,18.393,6.304
20181005_30,16.1,18.0,3.2,12.296,20.434,4.446
20181005_31,14.4,25.0,1.0,8.286,25.232,1.775
20181005_32,10.6,43.0,1.2,7.297,26.01,0.838
20181005_33,8.8,49.0,1.8,6.659,26.955,1.275
