Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180923_05,19.3,33.0,2.7,18.208,35.868,6.081
20180923_06,18.3,33.0,2.6,16.971,40.239,4.674
20180923_07,17.7,33.0,3.0,13.286,49.904,3.224
20180923_08,16.4,35.0,1.7,11.944,53.647,2.769
20180923_09,13.6,45.0,1.6,10.081,59.927,0.768
20180923_10,9.9,62.0,0.9,9.794,58.33,1.282
20180923_11,8.6,66.0,1.8,9.542,58.252,1.2
20180923_12,7.3,73.0,0.9,9.293,59.012,2.388
20180923_13,6.3,78.0,0.9,8.955,60.62,2.471
20180923_14,5.3,81.0,,8.424,63.014,2.175
20180923_15,4.6,85.0,1.1,8.0,65.033,2.058
20180923_16,3.8,88.0,1.2,7.661,65.906,1.932
20180923_17,3.1,90.0,1.9,7.392,65.865,1.943
20180923_18,2.7,91.0,1.0,7.809,63.287,2.753
20180923_19,2.4,92.0,0.9,7.464,63.884,2.531
20180923_20,2.9,92.0,1.2,9.276,64.945,2.014
20180923_21,6.9,74.0,1.2,13.54,48.253,1.556
20180923_22,11.5,61.0,1.1,15.112,43.931,1.86
20180923_23,15.0,45.0,1.0,16.612,39.352,2.161
20180923_24,18.4,34.0,0.8,18.11,33.707,2.869
20180923_25,20.4,30.0,1.3,18.971,31.302,2.419
20180923_26,21.2,27.0,2.2,19.497,30.5,1.08
20180923_27,22.1,25.0,2.0,19.653,30.976,0.847
20180923_28,23.1,25.0,1.9,20.153,28.996,0.554
20180923_29,23.1,24.0,2.8,20.207,29.099,0.456
20180923_30,21.0,34.0,4.7,19.558,37.372,0.837
20180923_31,18.8,39.0,3.3,14.058,51.503,2.25
20180923_32,16.5,47.0,1.2,12.314,55.928,1.268
20180923_33,14.5,53.0,1.7,12.504,52.241,2.449
20180923_34,12.3,62.0,1.2,12.03,52.617,1.817
20180923_35,10.2,71.0,1.4,11.745,50.931,1.445
20180923_36,9.0,75.0,1.0,11.044,52.246,0.904
20180924_00,18.4,34.0,0.8,21.743,41.309,0.815
20180924_01,20.4,30.0,1.3,18.057,36.976,0.512
20180924_02,21.2,27.0,2.2,19.24,33.89,0.366
20180924_03,22.1,25.0,2.0,19.764,33.168,0.713
20180924_04,23.1,25.0,1.9,20.232,32.648,0.817
20180924_05,23.1,24.0,2.8,20.354,32.973,0.959
20180924_06,21.0,34.0,4.7,19.913,44.102,0.809
20180924_07,18.8,39.0,3.3,15.856,45.549,3.153
20180924_08,16.5,47.0,1.2,13.309,58.053,1.368
20180924_09,14.5,53.0,1.7,12.796,58.204,1.475
20180924_10,12.3,62.0,1.2,12.618,56.935,1.545
20180924_11,10.2,71.0,1.4,12.032,57.471,1.162
20180924_12,9.0,75.0,1.0,11.586,58.149,0.955
20180924_13,7.6,81.0,1.1,11.154,59.38,0.503
20180924_14,6.7,85.0,1.5,10.594,61.134,0.472
20180924_15,5.9,88.0,1.1,10.101,62.583,0.435
20180924_16,5.2,89.0,1.1,9.58,63.627,0.822
20180924_17,4.7,91.0,1.0,9.183,64.225,0.6
20180924_18,4.1,92.0,1.5,8.853,64.813,0.278
20180924_19,3.8,92.0,0.8,8.292,66.954,0.665
20180924_20,4.3,92.0,0.6,9.962,68.348,1.382
20180924_21,7.6,78.0,1.4,12.871,54.527,0.644
20180924_22,11.7,63.0,0.9,15.0,47.2,0.383
20180924_23,15.2,50.0,1.5,17.109,42.672,1.315
20180924_24,18.0,47.0,1.6,19.345,37.309,4.704
20180924_25,20.8,39.0,4.2,19.715,36.45,4.9
20180924_26,20.9,40.0,7.4,20.321,35.976,4.664
20180924_27,20.7,38.0,5.8,18.344,45.436,3.589
20180924_28,20.4,41.0,5.7,17.977,50.653,2.436
20180924_29,19.4,44.0,5.5,16.59,61.933,1.634
20180924_30,18.5,51.0,4.5,15.452,71.097,0.528
20180924_31,17.4,53.0,1.9,13.203,70.447,0.283
20180924_32,15.6,60.0,0.7,12.693,69.931,1.098
20180924_33,13.1,71.0,0.7,12.422,70.123,1.379
20180924_34,11.7,78.0,1.4,11.644,72.646,0.928
20180924_35,10.6,82.0,,11.539,71.634,0.698
20180924_36,9.8,85.0,1.3,13.058,68.67,0.41
20180925_00,18.0,47.0,1.6,21.529,47.943,1.782
20180925_01,20.8,39.0,4.2,19.19,43.709,5.198
20180925_02,20.9,40.0,7.4,19.568,42.749,4.158
20180925_03,20.7,38.0,5.8,19.821,42.081,4.824
20180925_04,20.4,41.0,5.7,19.392,46.63,4.925
20180925_05,19.4,44.0,5.5,18.912,53.133,4.306
20180925_06,18.5,51.0,4.5,18.12,59.64,3.753
20180925_07,17.4,53.0,1.9,16.901,62.536,2.446
20180925_08,15.6,60.0,0.7,16.298,65.723,0.809
20180925_09,13.1,71.0,0.7,15.489,67.227,0.869
20180925_10,11.7,78.0,1.4,13.612,72.017,0.964
20180925_11,10.6,82.0,,13.112,73.963,1.167
20180925_12,9.8,85.0,1.3,12.721,74.926,0.814
20180925_13,9.1,88.0,1.0,12.127,77.36,0.822
20180925_14,8.8,89.0,,11.671,79.416,0.521
20180925_15,8.2,91.0,1.8,11.077,81.311,0.778
20180925_16,7.6,92.0,0.6,10.727,82.45,0.668
20180925_17,7.0,93.0,1.2,10.255,83.363,0.558
20180925_18,6.3,93.0,0.9,9.916,83.454,0.44
20180925_19,5.7,94.0,1.0,9.534,83.946,0.488
20180925_20,5.9,95.0,0.9,11.434,79.712,0.864
20180925_21,8.2,91.0,0.3,14.111,68.091,0.843
20180925_22,12.6,73.0,1.4,15.867,61.807,0.377
20180925_23,16.4,62.0,1.0,17.944,55.652,0.992
20180925_24,18.4,52.0,1.1,20.192,46.548,2.659
20180925_25,21.5,41.0,2.3,20.554,46.144,4.141
20180925_26,22.4,43.0,3.4,20.597,46.612,4.014
20180925_27,22.2,39.0,5.1,20.579,47.17,4.106
20180925_28,,,,20.447,47.366,3.918
20180925_29,21.8,37.0,4.2,20.066,49.009,3.589
20180925_30,20.5,41.0,4.1,19.017,55.299,3.332
20180925_31,18.9,48.0,4.7,15.402,69.416,2.263
20180925_32,17.1,56.0,1.7,14.012,74.801,1.355
20180925_33,15.4,64.0,1.4,13.327,76.414,0.855
20180925_34,12.9,70.0,2.3,13.021,75.541,1.073
20180925_35,11.7,75.0,1.3,12.64,76.859,1.017
20180925_36,10.5,81.0,1.5,12.299,78.578,1.614
20180926_00,18.4,52.0,1.1,22.244,49.684,0.953
20180926_01,21.5,41.0,2.3,19.017,47.673,1.657
20180926_02,22.4,43.0,3.4,20.078,43.933,2.767
20180926_03,22.2,39.0,5.1,20.261,46.005,3.924
20180926_04,,,,20.047,47.785,3.565
20180926_05,21.8,37.0,4.2,19.916,48.322,2.998
20180926_06,20.5,41.0,4.1,18.894,54.16,3.413
20180926_07,18.9,48.0,4.7,16.018,63.859,3.131
20180926_08,17.1,56.0,1.7,14.099,71.669,1.783
20180926_09,15.4,64.0,1.4,13.44,74.519,0.632
20180926_10,12.9,70.0,2.3,12.897,77.157,0.86
20180926_11,11.7,75.0,1.3,12.537,78.116,0.649
20180926_12,10.5,81.0,1.5,12.169,79.003,0.256
20180926_13,9.7,84.0,0.5,11.962,79.409,0.494
20180926_14,8.9,88.0,0.9,11.814,79.595,0.667
20180926_15,8.1,90.0,1.0,11.15,81.831,0.595
20180926_16,7.5,92.0,1.1,10.556,83.237,0.958
20180926_17,7.3,93.0,1.2,10.376,82.832,0.852
20180926_18,6.7,93.0,0.9,10.017,83.875,0.364
20180926_19,6.3,94.0,,9.979,83.898,0.598
20180926_20,6.6,95.0,0.7,11.682,82.49,0.448
20180926_21,7.9,94.0,0.3,13.876,73.316,0.93
20180926_22,9.3,88.0,0.4,14.633,77.851,0.364
20180926_23,10.5,83.0,0.9,14.78,77.715,0.604
20180926_24,12.1,76.0,1.0,16.084,69.278,2.947
20180926_25,13.5,70.0,0.6,16.022,68.762,3.651
20180926_26,14.0,70.0,0.5,15.517,71.919,3.308
20180926_27,14.4,70.0,1.0,16.307,69.811,3.754
20180926_28,15.9,67.0,0.5,15.721,68.962,4.204
20180926_29,16.5,68.0,4.3,15.866,68.126,3.675
20180926_30,15.2,79.0,3.3,15.09,71.23,2.996
20180926_31,14.7,84.0,2.7,15.205,70.028,3.143
20180926_32,14.3,87.0,2.1,14.669,76.843,2.663
20180926_33,14.1,89.0,3.7,14.222,83.685,2.622
20180926_34,14.0,91.0,4.4,14.163,85.752,2.648
20180926_35,13.6,91.0,1.8,14.151,85.012,3.382
20180926_36,13.1,94.0,1.1,13.763,85.734,2.254
20180927_00,12.1,76.0,1.0,18.332,63.884,1.658
20180927_01,13.5,70.0,0.6,15.834,68.827,1.146
20180927_02,14.0,70.0,0.5,16.963,66.244,3.484
20180927_03,14.4,70.0,1.0,16.451,69.762,3.798
20180927_04,15.9,67.0,0.5,16.681,70.797,3.052
20180927_05,16.5,68.0,4.3,15.828,77.345,2.347
20180927_06,15.2,79.0,3.3,15.523,79.578,2.809
20180927_07,14.7,84.0,2.7,15.357,81.216,2.497
20180927_08,14.3,87.0,2.1,15.371,81.917,3.134
20180927_09,14.1,89.0,3.7,15.008,86.489,2.072
20180927_10,14.0,91.0,4.4,15.243,85.282,2.778
20180927_11,13.6,91.0,1.8,14.706,89.633,0.964
20180927_12,13.1,94.0,1.1,14.045,88.656,0.526
20180927_13,12.6,95.0,1.7,13.276,88.44,0.268
20180927_14,11.6,95.0,1.5,11.114,86.933,0.65
20180927_15,10.7,95.0,2.0,10.246,79.099,1.602
20180927_16,10.7,97.0,1.2,9.574,79.028,1.236
20180927_17,9.9,97.0,1.3,9.264,76.76,1.813
20180927_18,9.1,97.0,1.5,9.422,71.68,2.808
20180927_19,8.2,97.0,1.9,8.575,70.817,2.483
20180927_20,7.8,97.0,1.4,9.365,71.527,1.651
20180927_21,8.7,98.0,1.0,12.933,55.309,0.808
20180927_22,10.9,98.0,1.2,15.128,46.658,1.585
20180927_23,12.6,84.0,1.3,16.915,39.049,2.709
20180927_24,17.0,63.0,1.1,18.304,34.328,2.255
20180927_25,20.5,44.0,5.2,19.616,31.015,2.566
20180927_26,21.0,39.0,5.9,20.624,28.914,3.087
20180927_27,19.4,44.0,7.9,21.521,25.718,5.175
20180927_28,12.7,76.0,2.1,20.855,31.559,6.315
20180927_29,14.3,83.0,1.1,19.768,39.859,5.985
20180927_30,13.8,79.0,1.1,13.849,68.709,1.938
20180927_31,13.0,85.0,1.4,12.625,76.541,1.304
20180927_32,12.5,89.0,1.7,12.975,72.438,1.303
20180927_33,11.9,91.0,1.8,11.383,68.417,1.313
20180927_34,10.2,92.0,2.7,10.015,72.192,1.148
20180927_35,8.6,88.0,2.1,8.9,69.943,2.031
20180927_36,7.5,92.0,1.3,8.159,67.772,1.844
20180928_00,17.0,63.0,1.1,20.591,53.54,0.719
20180928_01,20.5,44.0,5.2,19.106,44.459,1.645
20180928_02,21.0,39.0,5.9,21.092,38.892,4.197
20180928_03,19.4,44.0,7.9,20.054,49.331,6.226
20180928_04,12.7,76.0,2.1,18.841,59.468,6.381
20180928_05,14.3,83.0,1.1,17.339,64.004,4.798
20180928_06,13.8,79.0,1.1,15.192,70.73,1.103
20180928_07,13.0,85.0,1.4,12.892,70.453,0.595
20180928_08,12.5,89.0,1.7,11.692,65.096,2.016
20180928_09,11.9,91.0,1.8,11.195,60.192,3.459
20180928_10,10.2,92.0,2.7,11.083,57.982,4.609
20180928_11,8.6,88.0,2.1,9.835,58.682,3.384
20180928_12,7.5,92.0,1.3,7.974,64.737,1.557
20180928_13,6.7,91.0,1.5,7.532,63.604,2.079
20180928_14,6.1,93.0,1.8,9.217,58.602,2.238
20180928_15,5.3,94.0,2.5,7.673,60.427,1.666
20180928_16,5.3,94.0,0.3,7.712,63.185,2.964
20180928_17,5.5,94.0,2.3,7.75,68.088,2.924
20180928_18,6.4,95.0,1.2,8.856,68.165,2.194
20180928_19,6.5,95.0,0.9,8.739,72.319,1.43
20180928_20,6.2,95.0,1.1,8.512,72.316,0.83
20180928_21,8.4,92.0,1.0,10.664,60.604,0.896
20180928_22,10.5,81.0,0.8,12.937,48.006,0.807
20180928_23,13.9,51.0,2.3,14.244,40.01,0.294
20180928_24,14.7,40.0,1.1,15.398,34.085,0.69
20180928_25,17.5,31.0,5.4,16.056,30.966,2.154
20180928_26,16.5,28.0,2.9,15.768,35.269,1.224
20180928_27,16.9,27.0,2.5,16.719,29.983,2.984
20180928_28,16.2,26.0,3.7,17.47,26.869,4.588
20180928_29,17.7,24.0,2.2,17.0,28.633,4.111
20180928_30,16.6,27.0,1.3,15.409,34.234,4.401
20180928_31,14.2,33.0,1.5,11.354,41.271,2.852
20180928_32,13.9,34.0,3.3,10.359,43.029,2.757
20180928_33,13.5,36.0,2.6,8.74,47.944,2.147
20180928_34,11.3,53.0,0.5,7.806,48.496,2.008
20180928_35,10.6,54.0,1.0,7.817,45.188,2.629
20180928_36,9.1,64.0,2.2,6.351,51.473,2.018
20180929_00,14.7,40.0,1.1,17.548,41.053,1.772
20180929_01,17.5,31.0,5.4,15.058,32.313,4.23
20180929_02,16.5,28.0,2.9,15.801,30.264,4.845
20180929_03,16.9,27.0,2.5,15.917,29.43,5.194
20180929_04,16.2,26.0,3.7,15.483,29.929,5.173
20180929_05,17.7,24.0,2.2,14.856,30.911,5.199
20180929_06,16.6,27.0,1.3,13.68,34.84,3.621
20180929_07,14.2,33.0,1.5,10.051,43.128,2.008
20180929_08,13.9,34.0,3.3,8.818,46.231,1.669
20180929_09,13.5,36.0,2.6,7.991,49.764,1.505
20180929_10,11.3,53.0,0.5,7.134,54.193,1.506
20180929_11,10.6,54.0,1.0,6.679,55.427,1.866
20180929_12,9.1,64.0,2.2,6.705,54.496,2.485
20180929_13,7.5,71.0,2.0,6.215,56.637,2.571
20180929_14,6.3,75.0,2.2,6.009,57.08,2.801
20180929_15,5.7,80.0,1.3,5.619,59.18,2.31
20180929_16,5.2,86.0,1.3,7.775,54.332,1.213
20180929_17,5.1,90.0,1.6,7.615,56.178,1.306
20180929_18,4.9,90.0,0.6,7.97,55.408,1.938
20180929_19,4.9,89.0,1.0,7.704,58.85,0.949
20180929_20,5.6,88.0,0.6,7.295,65.399,0.404
20180929_21,7.5,81.0,0.4,10.322,52.696,2.526
20180929_22,12.3,61.0,1.0,13.136,44.856,4.85
20180929_23,14.0,42.0,5.6,14.245,40.223,4.431
20180929_24,14.4,43.0,4.0,12.849,45.84,5.308
20180929_25,16.7,39.0,5.8,14.674,36.199,6.847
20180929_26,16.7,40.0,3.8,14.936,34.143,7.775
20180929_27,17.6,33.0,4.1,14.811,33.051,7.435
20180929_28,13.6,56.0,3.0,14.405,34.602,7.059
20180929_29,14.4,43.0,3.1,13.705,37.288,6.911
20180929_30,13.4,45.0,4.2,12.718,46.133,3.442
20180929_31,12.2,50.0,1.8,9.744,56.126,0.924
20180929_32,10.9,58.0,0.7,11.339,53.514,1.816
20180929_33,9.3,69.0,1.1,12.492,53.008,4.375
20180929_34,8.6,74.0,2.0,10.572,59.749,2.517
20180929_35,7.8,79.0,0.6,10.409,57.909,2.618
20180929_36,7.7,80.0,1.8,10.139,53.399,1.87
20180930_00,14.4,43.0,4.0,17.556,45.114,4.287
20180930_01,16.7,39.0,5.8,15.544,38.918,6.37
20180930_02,16.7,40.0,3.8,14.698,41.567,5.818
20180930_03,17.6,33.0,4.1,15.261,35.324,7.994
20180930_04,13.6,56.0,3.0,14.979,34.756,8.952
20180930_05,14.4,43.0,3.1,13.959,41.51,6.819
20180930_06,13.4,45.0,4.2,12.752,48.221,4.039
20180930_07,12.2,50.0,1.8,11.58,56.663,3.042
20180930_08,10.9,58.0,0.7,10.281,61.372,3.972
20180930_09,9.3,69.0,1.1,10.99,56.59,4.914
20180930_10,8.6,74.0,2.0,9.112,66.998,1.62
20180930_11,7.8,79.0,0.6,9.199,67.324,2.019
20180930_12,7.7,80.0,1.8,10.646,61.064,3.463
20180930_13,8.2,78.0,1.4,9.403,66.777,2.242
20180930_14,8.3,76.0,1.5,9.662,65.306,2.777
20180930_15,7.7,79.0,1.0,9.098,67.639,2.759
20180930_16,6.9,85.0,1.7,8.464,68.541,2.15
20180930_17,6.1,87.0,1.8,8.418,66.516,2.411
20180930_18,5.7,88.0,0.9,7.736,68.696,1.839
20180930_19,5.5,88.0,1.9,7.275,69.725,1.733
20180930_20,5.6,91.0,1.1,8.972,66.108,2.63
20180930_21,8.7,80.0,0.4,13.879,45.61,4.589
20180930_22,14.0,55.0,0.5,15.366,42.1,6.018
20180930_23,19.9,34.0,1.8,16.34,40.339,6.764
20180930_24,,,,17.122,39.343,6.805
20180930_25,22.5,24.0,3.5,17.927,37.685,7.068
20180930_26,23.0,26.0,2.7,18.837,35.838,7.281
20180930_27,23.6,25.0,2.5,18.94,35.11,7.318
20180930_28,23.1,23.0,4.4,18.924,35.838,6.544
20180930_29,22.9,24.0,3.6,18.535,37.209,5.78
20180930_30,21.6,25.0,4.1,16.975,47.376,2.305
20180930_31,19.8,28.0,2.5,13.07,54.687,0.727
20180930_32,17.3,35.0,1.9,12.079,56.507,1.233
20180930_33,13.7,49.0,2.1,11.368,54.595,2.507
20180930_34,11.0,63.0,2.2,10.808,55.714,2.592
20180930_35,9.8,66.0,1.4,10.332,56.631,2.719
20180930_36,8.2,76.0,0.8,10.32,57.165,2.961
20181001_00,,,,22.108,40.125,3.133
20181001_01,22.5,24.0,3.5,21.369,29.986,4.738
20181001_02,23.0,26.0,2.7,22.218,28.685,5.755
20181001_03,23.6,25.0,2.5,21.786,29.809,6.025
20181001_04,23.1,23.0,4.4,21.49,30.131,6.142
20181001_05,22.9,24.0,3.6,20.674,32.638,5.472
20181001_06,21.6,25.0,4.1,18.842,41.114,2.818
20181001_07,19.8,28.0,2.5,14.608,49.188,1.688
20181001_08,17.3,35.0,1.9,13.573,51.281,1.723
20181001_09,13.7,49.0,2.1,13.261,49.814,2.444
20181001_10,11.0,63.0,2.2,12.544,51.66,2.37
20181001_11,9.8,66.0,1.4,12.054,52.703,2.599
20181001_12,8.2,76.0,0.8,11.885,52.248,2.878
20181001_13,6.9,82.0,1.4,11.17,54.629,2.823
20181001_14,5.8,87.0,0.7,10.967,54.916,2.855
20181001_15,5.2,88.0,1.4,10.768,55.145,2.787
20181001_16,4.5,91.0,0.9,10.33,57.395,2.556
20181001_17,4.1,91.0,1.0,9.813,59.123,2.459
20181001_18,3.5,92.0,1.1,9.381,60.68,2.331
20181001_19,3.0,93.0,0.8,8.811,62.823,1.805
20181001_20,3.2,94.0,1.3,9.791,64.335,1.607
20181001_21,6.8,81.0,1.0,13.581,50.229,0.421
20181001_22,11.1,64.0,2.2,15.467,46.165,0.591
20181001_23,16.9,46.0,1.1,17.691,39.787,0.697
20181001_24,,,,18.823,36.91,0.507
20181001_25,22.1,27.0,1.0,19.507,35.95,0.796
20181001_26,23.7,27.0,2.0,20.177,35.328,0.742
20181001_27,24.2,25.0,1.9,20.798,33.794,0.628
20181001_28,24.9,23.0,1.0,21.156,32.143,0.527
20181001_29,24.8,22.0,1.2,21.258,31.213,0.656
20181001_30,25.1,22.0,3.0,19.698,48.333,0.472
20181001_31,20.4,34.0,1.5,15.943,45.492,1.014
20181001_32,16.5,44.0,1.7,14.907,47.65,1.564
20181001_33,13.7,55.0,0.9,13.912,49.462,1.604
20181001_34,11.6,61.0,1.1,12.968,49.208,1.104
20181001_35,9.5,75.0,1.3,12.45,48.978,1.855
20181001_36,8.0,78.0,1.3,12.003,49.221,2.186
20181002_00,,,,22.838,40.054,1.221
20181002_01,22.1,27.0,1.0,20.881,31.17,0.823
20181002_02,23.7,27.0,2.0,21.861,28.946,0.418
20181002_03,24.2,25.0,1.9,22.373,27.62,0.314
20181002_04,24.9,23.0,1.0,22.591,28.392,0.789
20181002_05,24.8,22.0,1.2,22.497,29.429,1.06
20181002_06,25.1,22.0,3.0,20.788,45.065,0.739
20181002_07,20.4,34.0,1.5,17.125,37.664,1.734
20181002_08,16.5,44.0,1.7,16.337,37.888,2.8
20181002_09,13.7,55.0,0.9,14.666,41.407,0.983
20181002_10,11.6,61.0,1.1,13.698,41.651,1.826
20181002_11,9.5,75.0,1.3,13.432,40.619,2.475
20181002_12,8.0,78.0,1.3,12.975,41.184,2.836
20181002_13,6.7,83.0,0.6,12.306,41.962,2.765
20181002_14,6.2,83.0,1.3,11.991,41.636,2.661
20181002_15,4.9,89.0,1.2,11.626,41.935,2.725
20181002_16,4.2,90.0,1.2,11.288,42.323,2.704
20181002_17,3.7,92.0,1.0,10.814,43.332,2.353
20181002_18,3.1,93.0,1.2,10.289,44.737,1.922
20181002_19,2.4,93.0,1.3,9.805,45.849,1.048
20181002_20,2.3,94.0,1.3,10.732,49.85,0.732
20181002_21,6.3,81.0,1.0,15.298,37.257,0.599
20181002_22,10.9,60.0,1.2,17.255,32.163,0.239
20181002_23,15.4,41.0,0.4,18.847,30.359,0.385
20181002_24,18.9,34.0,0.9,20.21,28.128,0.345
20181002_25,22.4,24.0,1.2,21.291,25.803,0.572
20181002_26,24.4,20.0,1.7,21.951,23.866,0.489
20181002_27,25.6,17.0,2.3,22.357,22.565,0.498
20181002_28,26.3,17.0,2.8,22.52,22.175,0.378
20181002_29,26.0,16.0,1.8,22.456,22.603,0.429
20181002_30,23.7,20.0,1.9,20.241,40.111,0.233
20181002_31,20.2,31.0,1.8,16.517,37.197,1.851
20181002_32,17.0,40.0,1.1,15.459,41.57,1.735
20181002_33,13.3,47.0,2.4,14.721,41.472,1.218
20181002_34,11.2,55.0,2.5,14.032,42.325,0.999
20181002_35,9.5,64.0,1.6,13.365,43.285,1.023
20181002_36,8.1,73.0,1.6,12.882,43.501,1.135
20181003_00,18.9,34.0,0.9,22.646,37.903,1.07
20181003_01,22.4,24.0,1.2,20.18,29.88,0.789
20181003_02,24.4,20.0,1.7,21.206,26.505,0.675
20181003_03,25.6,17.0,2.3,21.887,23.442,0.428
20181003_04,26.3,17.0,2.8,22.302,23.001,0.472
20181003_05,26.0,16.0,1.8,22.288,23.708,0.597
20181003_06,23.7,20.0,1.9,20.181,40.916,0.616
20181003_07,20.2,31.0,1.8,16.972,38.952,2.945
20181003_08,17.0,40.0,1.1,14.828,46.759,1.594
20181003_09,13.3,47.0,2.4,13.892,46.915,1.163
20181003_10,11.2,55.0,2.5,13.345,45.568,0.56
20181003_11,9.5,64.0,1.6,12.721,45.972,0.59
20181003_12,8.1,73.0,1.6,12.279,44.93,0.562
20181003_13,7.1,77.0,1.5,11.911,44.724,0.38
20181003_14,6.1,82.0,0.9,11.515,45.548,0.58
20181003_15,5.4,86.0,1.6,11.318,46.915,0.749
20181003_16,4.7,89.0,1.1,11.019,48.212,1.071
20181003_17,3.9,91.0,1.0,10.584,49.462,1.517
20181003_18,3.5,91.0,0.9,9.958,51.255,1.458
20181003_19,3.0,93.0,0.8,9.242,53.49,0.525
20181003_20,2.7,93.0,0.3,10.04,56.181,0.647
20181003_21,6.3,81.0,1.0,14.173,42.702,0.612
20181003_22,10.4,64.0,1.2,16.025,38.916,0.322
20181003_23,14.5,51.0,1.5,17.85,36.468,0.532
20181003_24,18.2,39.0,1.2,19.568,36.089,1.047
20181003_25,21.1,33.0,2.0,21.797,32.127,2.363
20181003_26,24.1,27.0,2.6,22.873,29.875,5.004
20181003_27,24.0,24.0,5.2,22.424,31.934,4.963
20181003_28,23.7,25.0,6.1,22.398,33.17,4.454
20181003_29,22.9,29.0,6.5,21.668,37.602,4.109
20181003_30,21.5,35.0,5.2,19.524,47.02,2.962
20181003_31,19.7,47.0,3.0,16.238,50.695,1.824
20181003_32,17.5,55.0,1.0,15.908,47.139,1.827
20181003_33,14.7,62.0,2.0,15.351,48.253,1.957
20181003_34,13.1,65.0,1.5,15.53,59.19,2.54
20181003_35,11.6,76.0,1.3,15.022,68.859,2.653
20181003_36,10.6,77.0,1.2,13.57,77.131,1.944
20181004_00,18.2,39.0,1.2,21.734,42.977,0.646
20181004_01,21.1,33.0,2.0,19.342,39.448,1.515
20181004_02,24.1,27.0,2.6,22.293,31.899,3.758
20181004_03,24.0,24.0,5.2,22.41,32.808,4.17
20181004_04,23.7,25.0,6.1,22.175,35.021,4.239
20181004_05,22.9,29.0,6.5,21.639,39.11,4.521
20181004_06,21.5,35.0,5.2,19.727,50.509,3.082
20181004_07,19.7,47.0,3.0,16.305,60.957,1.796
20181004_08,17.5,55.0,1.0,15.728,61.511,0.587
20181004_09,14.7,62.0,2.0,15.037,62.797,0.695
20181004_10,13.1,65.0,1.5,14.698,62.397,0.706
20181004_11,11.6,76.0,1.3,14.047,66.051,1.119
20181004_12,10.6,77.0,1.2,13.468,69.391,0.78
20181004_13,9.5,84.0,1.2,13.055,72.019,1.112
20181004_14,9.1,87.0,1.2,12.864,74.69,1.468
20181004_15,8.1,90.0,0.9,12.191,79.688,1.076
20181004_16,7.3,92.0,1.2,11.637,81.226,0.503
20181004_17,6.9,93.0,1.2,11.264,81.824,0.731
20181004_18,6.3,94.0,0.9,10.86,82.829,0.957
20181004_19,6.0,94.0,0.9,10.418,83.734,1.049
20181004_20,6.0,95.0,1.0,11.037,85.907,0.801
20181004_21,7.6,94.0,0.8,14.971,70.759,0.56
20181004_22,10.7,81.0,1.0,16.921,61.625,1.185
20181004_23,14.6,65.0,0.8,18.639,54.303,1.283
20181004_24,18.2,57.0,0.7,20.811,44.998,2.583
20181004_25,21.5,50.0,1.2,22.365,38.761,4.477
20181004_26,23.2,45.0,3.2,22.989,36.785,4.797
20181004_27,23.7,46.0,3.1,23.219,35.862,4.572
20181004_28,23.3,47.0,4.3,22.68,39.619,4.746
20181004_29,21.9,51.0,6.5,21.781,43.714,4.502
20181004_30,20.8,53.0,1.7,20.059,49.958,2.914
20181004_31,19.0,57.0,2.6,19.347,44.282,2.825
20181004_32,17.6,62.0,2.0,17.394,58.541,1.13
20181004_33,15.6,72.0,1.2,16.974,59.537,1.019
20181004_34,14.5,76.0,1.4,16.002,59.953,2.449
20181004_35,14.3,78.0,0.9,13.836,37.114,5.142
20181004_36,14.1,80.0,1.3,11.209,47.711,2.048
20181005_00,18.2,57.0,0.7,21.742,53.347,0.563
20181005_01,21.5,50.0,1.2,18.722,54.261,0.959
20181005_02,23.2,45.0,3.2,20.515,49.925,0.489
20181005_03,23.7,46.0,3.1,22.018,45.479,1.244
20181005_04,23.3,47.0,4.3,22.52,44.618,2.262
20181005_05,21.9,51.0,6.5,21.996,48.194,3.686
20181005_06,20.8,53.0,1.7,20.003,58.396,3.692
20181005_07,19.0,57.0,2.6,17.946,64.807,3.088
20181005_08,17.6,62.0,2.0,16.473,70.408,0.993
20181005_09,15.6,72.0,1.2,17.355,29.78,5.27
20181005_10,14.5,76.0,1.4,14.329,41.948,0.634
20181005_11,14.3,78.0,0.9,14.673,42.805,0.598
20181005_12,14.1,80.0,1.3,15.129,48.472,1.264
20181005_13,14.2,80.0,0.8,14.373,53.388,1.099
20181005_14,14.5,65.0,2.7,13.921,35.656,5.09
20181005_15,12.3,62.0,4.5,12.564,31.0,5.396
20181005_16,11.2,61.0,3.4,10.852,32.875,3.892
20181005_17,10.7,59.0,1.3,10.429,33.616,2.25
20181005_18,9.9,47.0,1.5,8.16,37.517,1.433
20181005_19,7.7,83.0,3.3,7.304,38.515,0.987
20181005_20,7.4,67.0,2.6,7.281,44.318,1.668
20181005_21,10.8,33.0,2.8,10.073,29.645,3.846
20181005_22,12.7,22.0,4.5,11.092,28.055,4.197
20181005_23,14.5,20.0,3.6,12.415,25.793,4.181
20181005_24,16.3,20.0,2.1,13.725,22.882,4.422
20181005_25,17.3,19.0,1.5,14.851,20.053,4.713
20181005_26,17.9,14.0,2.3,15.089,18.458,5.354
20181005_27,19.2,14.0,7.4,15.143,18.136,5.704
